"Coordinate 1","Coordinate 2","Ellipsoid Dimensions","Tags","Description","Segment IDs","Parent ID","Type","ID","syn_id","size","size_bin","region","side","neuropil","pre_root_id","post_root_id","pre_status","post_status"
"(420304, 694256, 192960)","","","","MesoNM-T2","","","Point","","92085530",5,1,"ventral_nerve_cord","right","MesoNM-T2","720575941572062729","720575941552001307","proofread","identified"
"(416784, 738192, 164025)","","","","MesoNM-T2","","","Point","","92552161",5,1,"ventral_nerve_cord","right","MesoNM-T2","720575941687832539","720575940944972598","proofread","fragment"
"(454000, 761520, 126675)","","","","MesoNM-T2","","","Point","","121079416",1,1,"ventral_nerve_cord","right","MesoNM-T2","720575941583921651","720575941571502075","fragment","proofread"
"(485536, 697056, 152955)","","","","MesoNM-T2","","","Point","","137916906",4,1,"ventral_nerve_cord","right","MesoNM-T2","720575941626692646","720575940566706290","proofread","fragment"
"(412096, 764640, 136485)","","","","MesoNM-T2","","","Point","","86420195",5,1,"ventral_nerve_cord","right","MesoNM-T2","720575941409860782","720575941189105118","proofread","fragment"
"(480560, 760208, 191205)","","","","MesoNM-T2","","","Point","","138922484",5,1,"ventral_nerve_cord","right","MesoNM-T2","720575941337708608","720575940591110287","fragment","fragment"
"(472320, 753344, 156870)","","","","MesoNM-T2","","","Point","","133722341",5,1,"ventral_nerve_cord","right","MesoNM-T2","720575941534750851","720575940463393941","proofread","fragment"
"(472416, 911056, 239625)","","","","MetaNM-T3","","","Point","","135080614",4,1,"ventral_nerve_cord","left","MetaNM-T3","720575941401738787","720575941005806016","proofread","fragment"
"(462816, 898880, 266535)","","","","MetaNM-T3","","","Point","","129027781",3,1,"ventral_nerve_cord","left","MetaNM-T3","720575941433523943","720575940423621956","fragment","fragment"
"(464000, 954496, 258075)","","","","MetaNM-T3","","","Point","","129577704",3,1,"ventral_nerve_cord","left","MetaNM-T3","720575941525212875","720575941431160824","fragment","proofread"
"(483104, 906080, 234180)","","","","MetaNM-T3","","","Point","","140031998",4,1,"ventral_nerve_cord","left","MetaNM-T3","720575940592157340","720575940592156316","fragment","fragment"
"(488800, 897984, 192870)","","","","MetaNM-T3","","","Point","","145465223",5,1,"ventral_nerve_cord","left","MetaNM-T3","720575941403210275","720575941552806279","proofread","proofread"
"(463488, 887184, 237825)","","","","MetaNM-T3","","","Point","","129270347",5,1,"ventral_nerve_cord","left","MetaNM-T3","720575941544034878","720575941240041898","fragment","fragment"
"(503056, 829248, 262350)","","","","MetaNM-T3","","","Point","","150058057",3,1,"ventral_nerve_cord","left","MetaNM-T3","720575941471915328","720575940729276662","proofread","fragment"
"(467504, 934896, 232785)","","","","MetaNM-T3","","","Point","","129344252",3,1,"ventral_nerve_cord","left","MetaNM-T3","720575941501059723","720575941535971777","proofread","proofread"
"(497472, 938192, 265860)","","","","MetaNM-T3","","","Point","","145457883",5,1,"ventral_nerve_cord","left","MetaNM-T3","720575941482927814","720575941378455986","proofread","fragment"
"(481104, 917824, 205155)","","","","MetaNM-T3","","","Point","","139758978",4,1,"ventral_nerve_cord","left","MetaNM-T3","720575941573209595","720575940635911706","proofread","fragment"
"(414624, 944368, 202050)","","","","MetaNM-T3","","","Point","","87623976",4,1,"ventral_nerve_cord","right","MetaNM-T3","720575941563184040","720575940651899847","proofread","fragment"
"(391696, 945120, 195570)","","","","MetaNM-T3","","","Point","","77196344",4,1,"ventral_nerve_cord","right","MetaNM-T3","720575941455601645","720575941619584101","proofread","fragment"
"(415520, 845888, 213075)","","","","MetaNM-T3","","","Point","","93827536",3,1,"ventral_nerve_cord","right","MetaNM-T3","720575941486466189","720575941421291349","proofread","fragment"
"(443936, 818928, 213480)","","","","MetaNM-T3","","","Point","","114083232",3,1,"ventral_nerve_cord","right","MetaNM-T3","720575941460315832","720575941460325560","fragment","fragment"
"(450128, 860704, 210825)","","","","MetaNM-T3","","","Point","","114652446",3,1,"ventral_nerve_cord","right","MetaNM-T3","720575941540266109","720575941193149284","proofread","fragment"
"(425776, 851696, 194805)","","","","MetaNM-T3","","","Point","","99760707",5,1,"ventral_nerve_cord","right","MetaNM-T3","720575941578803025","720575940395488099","proofread","fragment"
"(464320, 841936, 212040)","","","","MetaNM-T3","","","Point","","128530119",4,1,"ventral_nerve_cord","right","MetaNM-T3","720575941483848122","720575941589566206","proofread","proofread"
"(378224, 920720, 209970)","","","","MetaNM-T3","","","Point","","72589946",5,1,"ventral_nerve_cord","right","MetaNM-T3","720575941432810638","720575941612097811","proofread","proofread"
"(478032, 822416, 195525)","","","","MetaNM-T3","","","Point","","134199883",4,1,"ventral_nerve_cord","right","MetaNM-T3","720575941475224672","720575941565577319","proofread","fragment"
"(424896, 917440, 171720)","","","","MetaNM-T3","","","Point","","100056244",4,1,"ventral_nerve_cord","right","MetaNM-T3","720575941498155081","720575941522005636","proofread","fragment"
"(502368, 140736, 151200)","","","","NO","","","Point","","146582477",5,1,"central_brain","left","NO","720575941431132246","720575941474484320","fragment","fragment"
"(495536, 130224, 152055)","","","","NO","","","Point","","140879239",3,1,"central_brain","left","NO","720575941429474401","720575941503564860","proofread","proofread"
"(496272, 132832, 152370)","","","","NO","","","Point","","140886404",3,1,"central_brain","left","NO","720575941613149670","720575941608514122","proofread","proofread"
"(497856, 136176, 142965)","","","","NO","","","Point","","146043663",3,1,"central_brain","left","NO","720575941527884900","720575941592631079","proofread","proofread"
"(486800, 153088, 156420)","","","","NO","","","Point","","135944956",3,1,"central_brain","left","NO","720575941162746249","720575941428044628","fragment","proofread"
"(490256, 133264, 143325)","","","","NO","","","Point","","140715382",4,1,"central_brain","left","NO","720575941608514122","720575941624663916","proofread","proofread"
"(496096, 135728, 145935)","","","","NO","","","Point","","140644651",3,1,"central_brain","left","NO","720575941613149670","720575941459221919","proofread","proofread"
"(499840, 128944, 154350)","","","","NO","","","Point","","146036513",5,1,"central_brain","left","NO","720575941438536927","720575941613149670","fragment","proofread"
"(492640, 135888, 147060)","","","","NO","","","Point","","140642647",3,1,"central_brain","left","NO","720575941613149670","720575941592341206","proofread","proofread"
"(493424, 142240, 140400)","","","","NO","","","Point","","141446425",5,1,"central_brain","left","NO","720575941415581464","720575941615708536","fragment","fragment"
"(483680, 142800, 147510)","","","","NO","","","Point","","135854882",5,1,"central_brain","right","NO","720575941470062017","720575941470065601","fragment","fragment"
"(482160, 151648, 147915)","","","","NO","","","Point","","135878927",4,1,"central_brain","right","NO","720575941544330857","720575941307033680","proofread","fragment"
"(479440, 141168, 140895)","","","","NO","","","Point","","135860045",5,1,"central_brain","right","NO","720575940510076523","720575941502097202","fragment","proofread"
"(483360, 144992, 148410)","","","","NO","","","Point","","135853204",5,1,"central_brain","right","NO","720575941527954342","720575941650901013","proofread","proofread"
"(483248, 146784, 148680)","","","","NO","","","Point","","135853089",5,1,"central_brain","right","NO","720575941500916689","720575941467414846","fragment","fragment"
"(482240, 149584, 144450)","","","","NO","","","Point","","135878970",5,1,"central_brain","right","NO","720575941589284164","720575941500226257","proofread","fragment"
"(479504, 155920, 156735)","","","","NO","","","Point","","135942925",5,1,"central_brain","right","NO","720575941589284164","720575941282373320","proofread","fragment"
"(471152, 126672, 151425)","","","","NO","","","Point","","130628161",4,1,"central_brain","right","NO","720575941563601462","720575941620188799","proofread","proofread"
"(475360, 141712, 138735)","","","","NO","","","Point","","130338537",4,1,"central_brain","right","NO","720575941524339277","720575941438496274","proofread","proofread"
"(483712, 150048, 154575)","","","","NO","","","Point","","136543948",4,1,"central_brain","right","NO","720575941589284164","720575941527644493","proofread","proofread"
"(533904, 594848, 190710)","","","","NTct","","","Point","","166319082",3,1,"ventral_nerve_cord","left","NTct","720575941595958385","720575940626914230","proofread","fragment"
"(564896, 605984, 178200)","","","","NTct","","","Point","","188010648",3,1,"ventral_nerve_cord","left","NTct","720575941502004107","720575940504212582","proofread","fragment"
"(562160, 618880, 220905)","","","","NTct","","","Point","","183165527",2,1,"ventral_nerve_cord","left","NTct","720575941415497617","720575941535409178","proofread","proofread"
"(550736, 619328, 211590)","","","","NTct","","","Point","","177641366",5,1,"ventral_nerve_cord","left","NTct","720575941487967689","720575941658595352","proofread","proofread"
"(540608, 629600, 220500)","","","","NTct","","","Point","","171987996",4,1,"ventral_nerve_cord","left","NTct","720575941482518970","720575941428236536","proofread","proofread"
"(580592, 625904, 214695)","","","","NTct","","","Point","","193720483",2,1,"ventral_nerve_cord","left","NTct","720575941029955406","720575941029760590","fragment","fragment"
"(531952, 602416, 198855)","","","","NTct","","","Point","","166297913",4,1,"ventral_nerve_cord","left","NTct","720575941483106243","720575940695232924","proofread","fragment"
"(544352, 640960, 223425)","","","","NTct","","","Point","","177759073",5,1,"ventral_nerve_cord","left","NTct","720575941590381380","720575940765908802","proofread","fragment"
"(538032, 625840, 212490)","","","","NTct","","","Point","","172292905",4,1,"ventral_nerve_cord","left","NTct","720575941460125248","720575940774570555","proofread","fragment"
"(550400, 600880, 181530)","","","","NTct","","","Point","","177379156",4,1,"ventral_nerve_cord","left","NTct","720575941478399850","720575941498290850","proofread","proofread"
"(491200, 577072, 157140)","","","","NTct","","","Point","","142817944",5,1,"ventral_nerve_cord","right","NTct","720575941581684601","720575941688806412","proofread","proofread"
"(474064, 597120, 181665)","","","","NTct","","","Point","","132007604",4,1,"ventral_nerve_cord","right","NTct","720575941526636290","720575940743471595","proofread","fragment"
"(485472, 590608, 183555)","","","","NTct","","","Point","","137150688",4,1,"ventral_nerve_cord","right","NTct","720575941492153214","720575940548888890","proofread","fragment"
"(498992, 586416, 163485)","","","","NTct","","","Point","","148687537",5,1,"ventral_nerve_cord","right","NTct","720575941689710299","720575940920830800","proofread","fragment"
"(468384, 578544, 169335)","","","","NTct","","","Point","","125929990",5,1,"ventral_nerve_cord","right","NTct","720575941591050494","720575941463192459","proofread","fragment"
"(483120, 607424, 193590)","","","","NTct","","","Point","","137495551",3,1,"ventral_nerve_cord","right","NTct","720575941513136593","720575940622204681","proofread","fragment"
"(476944, 623248, 219780)","","","","NTct","","","Point","","132523588",3,1,"ventral_nerve_cord","right","NTct","720575941546500984","720575941476733243","fragment","proofread"
"(477520, 587856, 179010)","","","","NTct","","","Point","","132217088",3,1,"ventral_nerve_cord","right","NTct","720575941550649599","720575941663471740","proofread","proofread"
"(470000, 609920, 175005)","","","","NTct","","","Point","","126469271",2,1,"ventral_nerve_cord","right","NTct","720575941461224147","720575940715992734","proofread","fragment"
"(469360, 620384, 188640)","","","","NTct","","","Point","","126297240",4,1,"ventral_nerve_cord","right","NTct","720575941518246327","720575940977395406","proofread","fragment"
"(552576, 561680, 115245)","","","","NTct_UTct_T1","","","Point","","177172650",3,1,"ventral_nerve_cord","left","NTct_UTct_T1","720575941390352388","720575941492404770","proofread","fragment"
"(538688, 635744, 233775)","","","","NTct_UTct_T1","","","Point","","172083079",5,1,"ventral_nerve_cord","left","NTct_UTct_T1","720575941602811577","720575941374518351","proofread","fragment"
"(544176, 631872, 231840)","","","","NTct_UTct_T1","","","Point","","177582867",4,1,"ventral_nerve_cord","left","NTct_UTct_T1","720575941616608469","720575941571904669","proofread","proofread"
"(554288, 568464, 129825)","","","","NTct_UTct_T1","","","Point","","182645406",3,1,"ventral_nerve_cord","left","NTct_UTct_T1","720575941469717111","720575941072436595","proofread","fragment"
"(563136, 561984, 156780)","","","","NTct_UTct_T1","","","Point","","187969149",3,1,"ventral_nerve_cord","left","NTct_UTct_T1","720575940816118668","720575940816243852","fragment","fragment"
"(534384, 556224, 99630)","","","","NTct_UTct_T1","","","Point","","166269848",4,1,"ventral_nerve_cord","left","NTct_UTct_T1","720575940782581441","720575940782405569","fragment","fragment"
