id,UMAP1,UMAP2,supervoxel_id,position,side,region,flow,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,cluster,super_cluster
720575941463979533,-1.3783496970899654,2.319501999922547,76356892204702944,"126586, 204168, 5903",left,ventral_nerve_cord,efferent,motor,16B,haltere_steering,left_first_abdominal_nerve,hi2 MN,NA,hi2 MN,EFF_09,flight-energy-power
720575941628933433,9.061783397697647,-3.2134714087764946,76844386897664172,"140829, 51692, 1148",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_maxillary-labial_nerve,MN4b,MN4b,NA,EFF_01,proboscis-antenna
720575941611369705,-5.709638988471818,3.8063193598468628,76989248292838229,"143696, 175950, 3909",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,accessory_tibia_flexor_A,NA,Acc. ti flexor MN,EFF_13,middle-hind leg
720575941550051873,6.916988933586301,1.4036606589038672,75654304408754501,"105693, 236243, 6422",left,ventral_nerve_cord,efferent,visceral_circulatory,13B,"diuresis,stress_tolerance,pain_threshold",abdominal_nerve_trunk,EFFabg47,NA,MNad52,EFF_05,abdomen-ureter
720575941479728291,-6.322130596137803,3.161011818953317,76076448020702540,"117320, 233578, 6107",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_metathoracic_leg_nerve,tarsus_depressor_A,NA,MNhl64,EFF_13,middle-hind leg
720575941667370739,-7.783920680976689,0.2432409563739636,77832985625304443,"169852, 153974, 2399",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,tibia_flexor,NA,Ti flexor MN,EFF_14,middle-hind leg
720575941609423021,6.871622169517702,1.5329333582599458,75513635640265212,"100421, 238634, 6564",left,ventral_nerve_cord,efferent,visceral_circulatory,06A,"diuresis,stress_tolerance,pain_threshold",abdominal_nerve_trunk,EFFabg48,NA,auto:INXXX441,EFF_05,abdomen-reproductive
720575941479077738,8.247078979515248,0.329600457258973,76209969426765584,"121936, 19253, 3933",right,central_brain,efferent,visceral_circulatory,DILP__prim,"energy_metabolism,food_intake",right_corpus_cardiacum_nerve,m_NSC_DILP,m_NSC_DILP,NA,EFF_04,energy homeostasis
720575941542328837,-0.9330667609937775,3.009367589064395,76778348755959866,"139253, 180296, 6057",left,ventral_nerve_cord,efferent,motor,03B,wing_power,left_mesothoracic_accessory_nerve,DVM2a-b,NA,"DVMn 2a, b",EFF_09,flight-energy-power
720575941562029224,-0.9321874732740516,2.080264691420355,75582973257094553,"104312,206994,5374",right,ventral_nerve_cord,efferent,motor,06A,haltere_motor,right_metathoracic_leg_nerve,MNhl87,NA,MNhl87,EFF_09,flight-energy-power
720575941655645652,8.719317043327498,0.004317287512574097,75225357167080922,"94125, 36030, 5595",right,central_brain,efferent,visceral_circulatory,putative_primary,"diuresis,gut_motility,hormone_regulation",right_corpus_cardiacum_nerve,l_NSC_DH31,l_NSC_DH31,NA,EFF_04,energy homeostasis
720575941611801674,7.95516260912341,0.2769538202960824,75507244124827603,"100820, 47861, 4218",right,central_brain,efferent,visceral_circulatory,putative_primary,"hormone_regulation,stress_tolerance,energy_metabolism,osmotic_balance",right_corpus_cardiacum_nerve,l_NSC_ITP,l_NSC_unknown,NA,EFF_04,energy homeostasis
720575941460694598,6.8608680610887385,0.3716880121906138,75161516906713418,"91763, 231056, 5892",right,ventral_nerve_cord,efferent,visceral_circulatory,00B,"diuresis,stress_tolerance,pain_threshold",right_second_abdominal_nerve,EFFabg49,NA,MNad13,EFF_15,abdomen-reproductive
720575941652157657,-6.1101125831373295,-3.6418346127788688,76847548732049251,"139666, 145591, 3973",left,ventral_nerve_cord,efferent,visceral_circulatory,21X,NA,left_dorsal_prothoracic_nerve,EN21X001,NA,EN21X001,EFF_12,head-eye-antenna
720575941497427072,7.5258332138292205,0.09149551779821863,76491994562100244,"129788, 35129, 5525",left,central_brain,efferent,visceral_circulatory,putative_primary,"cardiostimulation,energy_metabolism,stress_tolerance,hormone_regulation",left_corpus_cardiacum_nerve,l_NSC_CRZ,l_NSC_CRZ,NA,EFF_04,energy homeostasis
720575941575210761,8.226080024742306,-0.17240857689782677,76422724657899363,"128280, 69200, 2908",left,central_brain,efferent,visceral_circulatory,DILP__prim,"diuresis,food_intake,energy_metabolism,post_mating_responses",left_corpus_cardiacum_nerve,m_NSC_DH44,m_NSC_DH44,NA,EFF_04,energy homeostasis
720575941626483001,6.6469374542466975,-0.10913502781793127,76280682103918208,"124165, 30572, 5245",left,central_brain,efferent,visceral_circulatory,putative_primary,"cardiostimulation,energy_metabolism,stress_tolerance,hormone_regulation",left_corpus_cardiacum_nerve,l_NSC_CRZ,l_NSC_CRZ,NA,EFF_15,energy homeostasis
720575941645978785,8.574898326896847,-0.2861316165249015,76421557098387758,"127847,34033,5511",left,central_brain,efferent,visceral_circulatory,putative_primary,"cardiostimulation,energy_metabolism,stress_tolerance,hormone_regulation",left_corpus_cardiacum_nerve,l_NSC_CRZ,l_NSC_CRZ,NA,EFF_02,energy homeostasis
720575941433374990,7.770453060173217,0.1585663595874653,76844044240270629,"140926, 40974, 4825",left,central_brain,efferent,visceral_circulatory,NA,NA,left_corpus_cardiacum_nerve,l_NSC,l_NSC_unknown,NA,EFF_04,energy homeostasis
720575941663719804,8.041794860862916,0.15760362536505212,76844181612087752,"140729, 45058, 4552",left,central_brain,efferent,visceral_circulatory,NA,NA,left_corpus_cardiacum_nerve,l_NSC,l_NSC_unknown,NA,EFF_04,energy homeostasis
720575941450146638,8.551451290153684,0.15151036173895371,76843975721476772,"141231, 40004, 5380",left,central_brain,efferent,visceral_circulatory,putative_primary,"diuresis,gut_motility,hormone_regulation",left_corpus_cardiacum_nerve,l_NSC_DH31,l_NSC_DH31,NA,EFF_04,energy homeostasis
720575941539999693,6.5948320274583665,1.4589165487964486,75513635438539526,"101677, 237647, 5657",left,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,abdominal_nerve_trunk,EN00B026,NA,EN00B026,EFF_05,abdomen-ureter
720575941492266110,-6.084592258430287,3.97246182353094,76497011218028551,"130215, 185196, 5993",left,ventral_nerve_cord,efferent,motor,21A,NA,left_dorsal_metathoracic_nerve,MNxm02,NA,MNxm02,EFF_13,middle-hind leg
720575941457290733,4.821904027961896,-0.3204901179592278,76425542559326244,"128740, 151827, 4388",left,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,"left_prothoracic_accessory_nerve, left_prothoracic_leg_nerve, left_ventral_prothoracic_nerve, right_prothoracic_leg_nerve, right_prothoracic_accessory_nerve, right_ventral_prothoracic_nerve, right_prosternal_nerve",EN00B008_T1,NA,EN00B008,EFF_06,feeding-endocrine
720575941511883985,-7.643153583503543,0.36548233420446946,77199461373366705,"151052,147634,4618",left,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,left_prothoracic_accessory_nerve,trochanter_flexor_posterior_soma,NA,Tr flexor MN,EFF_14,front leg
720575941532427754,-7.806723033881973,0.1492300072391367,77129229934620100,"149445,152416,4345",left,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,left_prothoracic_accessory_nerve,trochanter_flexor_posterior_soma,NA,Tr flexor MN,EFF_14,front leg
720575941610029642,-7.684360897041141,0.18436587245062339,77199323532382666,"150010,143389,3294",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_14,middle-hind leg
720575941515355795,-7.7441133613355655,0.43130076319769556,77128954787579376,"147466,144685,3079",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_A_out_of_bundle,NA,Acc. ti flexor MN,EFF_14,front leg
720575941435830546,-7.576082622505008,0.8926788607318736,77340198593450370,"154296,148643,3636",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,long_tendon_muscle_B,NA,ltm1-tibia MN,EFF_14,middle-hind leg
720575941481179066,-7.851304447151004,0.36057687193945553,77129023574701628,"148281,146088,3531",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,tibia_flexor_Fast,NA,Ti flexor MN,EFF_14,middle-hind leg
720575941627155238,-7.402050411201297,0.29603541285589685,77128954787903278,"148546,143581,3184",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_14,middle-hind leg
720575941720479034,-7.838714038825797,0.12436879069403158,77058517391518835,"147174,143237,3515",left,ventral_nerve_cord,efferent,motor,03A,leg_motor,left_prothoracic_leg_nerve,trochanter_extensor,NA,auto:IN03A007,EFF_14,middle-hind leg
720575941668683687,-7.691284572578237,-0.19091689198419148,77199186361302680,"150203,140653,4161",left,ventral_nerve_cord,efferent,motor,08A,leg_motor,left_dorsal_prothoracic_nerve,tergopleural_promotor_pleural_promotor,NA,Tergopleural/Pleural promotor MN,EFF_14,front leg
720575941406488494,-7.777200138068973,0.34042334944799874,77128954787782926,"148024,143535,3141",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_A,NA,Acc. ti flexor MN,EFF_14,middle-hind leg
720575941506261538,-7.791024600959598,-0.011337634019103149,77128817482898200,"147877,140067,3596",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_dorsal_prothoracic_nerve,tergopleural_promotor_pleural_promotor,NA,Tergopleural/Pleural promotor MN,EFF_14,front leg
720575941497568199,-7.849710857368275,0.17536092192724695,77128954787648678,"147556,144165,3088",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,tibia_flexor,NA,Ti flexor MN,EFF_14,middle-hind leg
720575941489123047,-7.460494434333634,0.5551180878360591,77832985625296371,"168682, 153724, 2380",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,long_tendon_muscle_B,NA,ltm1-tibia MN,EFF_14,middle-hind leg
720575941408338862,-7.941680347419559,0.15410709769323824,77410361179462495,"156434,143096,3739",left,ventral_nerve_cord,efferent,motor,17X,leg_motor,left_ventral_prothoracic_nerve,tergotrochanter_extensor,NA,Tergotr. MN,EFF_14,front leg
720575941639506207,-7.976915752387821,0.06548083216742005,77973173492327195,"172129, 138648, 3025",left,ventral_nerve_cord,efferent,motor,17X,leg_motor,left_ventral_prothoracic_nerve,tergotrochanter_extensor,NA,Tergotr. MN,EFF_14,front leg
720575941621725948,-7.387354289985465,0.2179250755985117,76988148446098058,"145213,141876,2770",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,tarsus_depressor_dipalpha_ventralU,NA,Ta depressor MN,EFF_14,middle-hind leg
720575941582911865,-7.732073223090946,0.10863089949682703,77410361246466885,"156534, 142087, 3962",left,ventral_nerve_cord,efferent,motor,08A,leg_motor,left_dorsal_prothoracic_nerve,tergopleural_promotor_pleural_promotor,NA,Tergopleural/Pleural promotor MN,EFF_14,front leg
720575941469052535,-7.522968685127078,0.06834614665106292,76988148446200725,"144207,142466,2807",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_prothoracic_leg_nerve,femur_reductor,NA,Fe reductor MN,EFF_14,middle-hind leg
720575941501929010,-7.353389179206668,0.35154235751226875,77058448537446776,"146134, 141239, 2865",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,long_tendon_muscle_A,NA,ltm MN,EFF_14,front leg
720575941527847608,-7.607006465888787,0.01156163603857505,77269692545224958,"152194, 144351, 4349",left,ventral_nerve_cord,efferent,motor,01A,leg_motor,left_prothoracic_leg_nerve,sternal_adductor,NA,Sternal adductor MN,EFF_14,front leg
720575941642303944,-7.8955358619459,0.17350626380041625,78325017280067679,"182846, 137930, 3281",left,ventral_nerve_cord,efferent,motor,17X,leg_motor,left_ventral_prothoracic_nerve,tergotrochanter_extensor,NA,Tergotr. MN,EFF_14,front leg
720575941551356570,-7.874033367133904,0.1259003916461804,77902804747902931,"170714, 137982, 2913",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_ventral_prothoracic_nerve,trochanter_flexor_VProN,NA,Tr flexor MN,EFF_14,front leg
720575941536923624,-8.043575679755985,0.2727303543765871,78114048553643270,"177888, 142487, 3413",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_prothoracic_accessory_nerve,trochanter_flexor_ProAN,NA,Tr flexor MN,EFF_14,front leg
720575941455787245,-7.806838428474246,-0.018274899415221313,77339923782595637,"155515,140362,3886",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_ventral_prothoracic_nerve,sternal_anterior_rotator,NA,Sternal anterior rotator MN,EFF_14,front leg
720575941548546696,-7.734959995246707,-0.37272220461770544,77128955056528264,"148883,144152,4291",left,ventral_nerve_cord,efferent,motor,21A,leg_motor,left_prothoracic_accessory_nerve,pleural_remotor_and_abductor,NA,auto:IN17A052,EFF_14,front leg
720575941570833736,-7.543372547126586,0.42646503836706695,77832916905871596,"169669, 152208, 2325",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_14,middle-hind leg
720575941563973174,-7.268526470161248,0.2068564930637219,77199255080861253,"150341, 142788, 4149",left,ventral_nerve_cord,efferent,motor,08A,leg_motor,left_prothoracic_leg_nerve,femur_reductor_tiny,NA,Fe reductor MN,EFF_14,middle-hind leg
720575941498960546,-7.751254474616832,0.048206810065064325,77269555038476350,"153571,139395,3903",left,ventral_nerve_cord,efferent,motor,08A,leg_motor,left_dorsal_prothoracic_nerve,tergopleural_promotor_pleural_promotor,NA,Tergopleural/Pleural promotor MN,EFF_14,front leg
720575941505660801,-7.483821308112918,0.5923587122638558,77199461038066906,"150953,147639,3415",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,long_tendon_muscle_B,NA,ltm1-tibia MN,EFF_14,middle-hind leg
720575941507031612,-7.835796749091922,0.11969232947424402,76847342170613674,"139443, 139298, 2320",left,ventral_nerve_cord,efferent,motor,17X,leg_motor,left_ventral_prothoracic_nerve,sternotrochanter_extensor,NA,Sternotrochanter MN,EFF_14,front leg
720575941583323358,-7.796054279304324,0.33282924086645593,77128886068463289,"148608,143324,3195",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_C,NA,Acc. ti flexor MN,EFF_14,middle-hind leg
720575941531923147,-7.677038585639775,-0.18792664616509924,77339923782660147,"155415,140093,3902",left,ventral_nerve_cord,efferent,motor,04B,leg_motor,left_ventral_prothoracic_nerve,sternal_anterior_rotator,NA,Sternal anterior rotator MN,EFF_14,front leg
720575941516874094,-7.818273937202275,0.05162346751287936,77128886202191469,"148283,142329,3589",left,ventral_nerve_cord,efferent,motor,17X,leg_motor,left_ventral_prothoracic_nerve,sternotrochanter_extensor,NA,Sternotrochanter MN,EFF_14,front leg
720575941494164864,-7.694809352851688,-0.20854425042077596,77058586043690002,"146650,143957,3176",left,ventral_nerve_cord,efferent,motor,21A,leg_motor,left_prothoracic_accessory_nerve,pleural_remotor_and_abductor,NA,Pleural remotor/abductor MN,EFF_14,front leg
720575941508205185,-7.6527628059156525,-0.3524074515621322,77199255080860331,"149955,141623,4152",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_prothoracic_leg_nerve,femur_reductor_tiny,NA,Fe reductor MN,EFF_14,middle-hind leg
720575941479472258,-7.443730747199832,0.4385364094455581,77410429831973644,"156021,144048,3546",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_14,middle-hind leg
720575941720492346,-7.735272800422488,-0.12561618893548498,77058585976797969,"146111,143934,2992",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,tarsus_depressor_B,NA,Ta levator MN,EFF_14,middle-hind leg
720575941464925462,-7.493672763801407,0.5832855740268551,77199461038146026,"150134,148653,3453",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,long_tendon_muscle_B,NA,ltm1-tibia MN,EFF_14,middle-hind leg
720575941411838612,-7.4837326164014915,0.5682562628467415,77199461038104684,"151176,148107,3438",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,long_tendon_muscle_B,NA,ltm1-tibia MN,EFF_14,middle-hind leg
720575941402088304,-7.8801826591260875,-0.30599474518701086,77199461306921760,"149645,147512,4593",left,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,left_prothoracic_accessory_nerve,sternal_posterior_rotator,NA,Sternal posterior rotator MN,EFF_14,front leg
720575941611361811,-7.524045383430301,0.5360816755969857,77058379683707465,"146866,137848,2486",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,tarsus_levator_D,NA,Ta depressor MN,EFF_14,middle-hind leg
720575941464194902,-7.4299320335157475,0.3004921713550431,77199323599101421,"150392,144041,3411",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_14,middle-hind leg
720575941542454876,-7.840361988044572,0.1626060047824719,77128954787822507,"147876,144047,3152",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,tibia_flexor,NA,Ti flexor MN,EFF_14,middle-hind leg
720575941460703245,-7.636221324897591,-0.1773450335781248,76988148512746830,"144380,142945,2863",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_prothoracic_leg_nerve,femur_reductor,NA,Fe reductor MN,EFF_14,middle-hind leg
720575941518851694,-8.053775226569975,0.25579202563360676,77269761197130898,"153056,145423,3982",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_prothoracic_accessory_nerve,trochanter_flexor_ProAN,NA,Tr flexor MN,EFF_14,front leg
720575941527458562,-7.929685031867801,0.22997618109777956,77410498685529644,"156465,145517,3994",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_prothoracic_accessory_nerve,trochanter_flexor_ProAN,NA,Tr flexor MN,EFF_14,front leg
720575941590872171,-7.674133693672,0.34407973677710024,77199323599247377,"150560,145326,3475",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_A,NA,Acc. ti flexor MN,EFF_14,middle-hind leg
720575941478577231,-7.7254718894727805,0.23218644053534068,77128886202381489,"149076,143196,3603",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_prothoracic_leg_nerve,tibia_extensor_SETi,NA,Ti extensor MN,EFF_14,middle-hind leg
720575941595856540,-7.468699848151981,0.3091456928928231,77269692343473765,"152273,144082,3483",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_14,middle-hind leg
720575941486064962,-7.47838154981214,-0.0637352427761226,77339923849626777,"154311,140657,4127",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_prothoracic_leg_nerve,femur_reductor,NA,Fe reductor MN,EFF_14,middle-hind leg
720575941561977088,-7.459576999641238,0.2745004931171273,77199323599047901,"150822,143782,3400",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,tarsus_depressor_B,NA,Acc. ti flexor MN,EFF_14,middle-hind leg
720575941549009663,-7.725229656196404,-0.1802360972683097,77199323867643870,"150512,144716,4487",left,ventral_nerve_cord,efferent,motor,03A,leg_motor,left_prothoracic_accessory_nerve,sternal_posterior_rotator,NA,IN03A066,EFF_14,front leg
720575941442381738,-5.9577950591810325,4.5140262881000375,77131016640669270,"147472, 205871, 4233",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_mesothoracic_leg_nerve,sternotrochanter_extensor_MesoLN_dorsal_3,NA,Tr extensor MN,EFF_13,middle-hind leg
720575941454495145,-6.6150058860548056,3.430791977949891,76146610740606865,"120747, 228130, 6605",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_metathoracic_leg_nerve,femur_reductor_dorsomedial_ribbon,NA,Pleural remotor/abductor MN,EFF_13,middle-hind leg
