bodyid,dataset,flow,super_class,cell_class,cell_sub_class,cell_type,region,side,cell_function,cell_function_detailed,peripheral_target_type,body_part_sensory,body_part_effector,nerve,hemilineage,sexually_dimorphic,neurotransmitter_verified,neuropeptide_verified,neurotransmitter_predicted
163337,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A062,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
163357,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_contralateral_restricted,IN12B065,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,12B,isomorphic,gaba,NA,gaba
163475,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN21A060,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,dimorphic,NA,NA,glutamate
163638,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A006,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,glutamate
164152,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B057,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
164271,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN04B066,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
164272,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN04B100,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
165341,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN03A027,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
165637,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN14A119,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,14A,isomorphic,NA,NA,glutamate
166416,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN04B104,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,04B,isomorphic,acetylcholine,NA,acetylcholine
166485,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN13A050,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
166555,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A049,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,20A.22A,dimorphic,acetylcholine,NA,acetylcholine
166581,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN01B033,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,01B,isomorphic,gaba,NA,gaba
167120,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A053,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
167220,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A056,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
168212,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta38,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
170602,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta21,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,acetylcholine
171263,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta30,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,acetylcholine
171636,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A007,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,glutamate
171637,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN21A113,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,male-specific,NA,NA,glutamate
171923,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A085,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
172106,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN19A061,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,19A,dimorphic,gaba,NA,gaba
172139,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta37,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,acetylcholine
172306,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta27,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,acetylcholine
172309,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN01B021,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,01B,dimorphic,gaba,NA,gaba
172951,MANC,afferent,sensory,chordotonal_organ_neuron,front_leg_claw_chordotonal_organ_neuron,SNpp51,ventral_nerve_cord,right,proprioception,position,chordotonal_organ,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,acetylcholine,NA,glutamate
174272,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A069,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
175785,MANC,afferent,sensory,taste_bristle_gustatory_neuron,front_leg_taste_bristle_gustatory_neuron,LgLG1b,ventral_nerve_cord,right,gustatory,"ppk23, ppk25",taste_bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,dimorphic,NA,NA,glutamate
177358,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta44,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
177825,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta29,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
186518,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta29,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
186975,MANC,afferent,sensory,orphan_neuron,front_leg_orphan_neuron,SNxx33,ventral_nerve_cord,NA,NA,NA,orphan,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
186990,MANC,afferent,sensory,orphan_neuron,front_leg_orphan_neuron,SNxx33,ventral_nerve_cord,right,NA,NA,orphan,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
187659,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta42,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_ventral_prothoracic_nerve,NA,isomorphic,NA,NA,glutamate
188961,MANC,afferent,sensory,orphan_neuron,front_leg_orphan_neuron,SNxx33,ventral_nerve_cord,NA,NA,NA,orphan,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
190108,MANC,afferent,sensory,hair_plate_neuron,front_leg_hair_plate_neuron,SNpp52,ventral_nerve_cord,NA,proprioception,joint_angle,hair_plate,front_leg,NA,right_prothoracic_leg_nerve,NA,NA,NA,NA,glutamate
190457,MANC,afferent,sensory,taste_bristle_gustatory_neuron,front_leg_taste_bristle_gustatory_neuron,LgLG4,ventral_nerve_cord,right,gustatory,"sugar, low_salt, Gr64f, Ir56b",taste_bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
194124,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN01B021,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,01B,dimorphic,gaba,NA,gaba
196542,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN08A026,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,08A,isomorphic,glutamate,NA,glutamate
202910,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta24,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,acetylcholine
205335,MANC,afferent,sensory,chordotonal_organ_neuron,front_leg_claw_chordotonal_organ_neuron,SNpp51,ventral_nerve_cord,right,proprioception,position,chordotonal_organ,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,acetylcholine,NA,glutamate
206825,MANC,afferent,sensory,taste_bristle_gustatory_neuron,front_leg_taste_bristle_gustatory_neuron,LgLG2,ventral_nerve_cord,right,gustatory,"contact_pheromone, Ir52a, Ir52b",taste_bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,dimorphic,NA,NA,glutamate
216045,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta40,ventral_nerve_cord,NA,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
35968306447,MANC,afferent,sensory,orphan_neuron,front_leg_orphan_neuron,SNxxxx,ventral_nerve_cord,NA,NA,NA,orphan,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
220679,MANC,afferent,sensory,orphan_neuron,front_leg_orphan_neuron,SNxxxx,ventral_nerve_cord,right,NA,NA,orphan,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
223575,MANC,afferent,sensory,orphan_neuron,front_leg_orphan_neuron,SNxxxx,ventral_nerve_cord,right,NA,NA,orphan,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
37645450806,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta45,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,acetylcholine
38059114871,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta21,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,acetylcholine
39272751922,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A076,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
40121565773,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta29,ventral_nerve_cord,NA,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
40938822826,MANC,afferent,sensory,orphan_neuron,front_leg_orphan_neuron,SNxxxx,ventral_nerve_cord,right,NA,NA,orphan,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
41348988199,MANC,afferent,sensory,taste_bristle_tactile_neuron,front_leg_taste_bristle_tactile_neuron,SNch10,ventral_nerve_cord,right,tactile,NA,taste_bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
42144533109,MANC,afferent,sensory,orphan_neuron,front_leg_orphan_neuron,SNxx33,ventral_nerve_cord,right,NA,NA,orphan,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
42169878059,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta40,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
42155452632,MANC,afferent,sensory,orphan_neuron,front_leg_orphan_neuron,SNxxxx,ventral_nerve_cord,right,NA,NA,orphan,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
42976168168,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta40,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
43372091396,MANC,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,SNta44,ventral_nerve_cord,right,tactile,NA,bristle,front_leg,NA,right_prothoracic_leg_nerve,NA,isomorphic,NA,NA,glutamate
44165401805,MANC,afferent,sensory,orphan_neuron,front_leg_orphan_neuron,SNppxx,ventral_nerve_cord,right,proprioception,NA,orphan,front_leg,NA,NA,NA,isomorphic,acetylcholine,NA,glutamate
10153,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN13A001,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
10169,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A001,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
10184,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A011,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
10198,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN08A002,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,08A,isomorphic,glutamate,NA,glutamate
10207,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A004,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
10321,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN13A005,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
10324,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B004,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
10377,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A002,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,glutamate
10558,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN17A001,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,17A,isomorphic,acetylcholine,NA,acetylcholine
10586,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN08A005,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,08A,isomorphic,glutamate,NA,glutamate
10670,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A002,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
10677,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,INXXX464,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,TBD,isomorphic,NA,NA,acetylcholine
10703,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN26X001,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,26X,isomorphic,NA,NA,gaba
10801,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN09A003,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,09A,isomorphic,gaba,NA,gaba
10837,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN13A012,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
10870,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN03A004,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
10883,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A003,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,glutamate
10888,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN13A010,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
10894,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A007,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
10920,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN09A006,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,09A,isomorphic,gaba,NA,gaba
10940,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN13A006,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
11060,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A008,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,glutamate
11090,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN20A.22A023,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,20A.22A,isomorphic,acetylcholine,NA,acetylcholine
11132,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A006,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,glutamate
11235,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B012,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
11299,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A020,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
11340,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN08A007,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,08A,isomorphic,glutamate,NA,glutamate
11348,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A009,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,glutamate
11363,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A021,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
11411,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A016,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
11495,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A007,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,glutamate
11602,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN17A017,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,17A,isomorphic,acetylcholine,NA,acetylcholine
11635,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN03A007,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,03A,isomorphic,acetylcholine,NA,acetylcholine
11793,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A016,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
11819,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN08A006,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,08A,isomorphic,NA,NA,gaba
11926,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN17A022,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,17A,isomorphic,acetylcholine,NA,acetylcholine
12014,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN14A005,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,14A,isomorphic,NA,NA,glutamate
12019,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A014,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,glutamate
12089,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN19A031,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
12105,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A015,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,glutamate
12121,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A022,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
12140,MANC,intrinsic,ventral_nerve_cord_intrinsic,NA,ventral_nerve_cord_ipsilateral_restricted,IN03B031,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,03B,isomorphic,NA,NA,gaba
12222,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN13B013,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,13B,isomorphic,gaba,NA,gaba
12242,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A013,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,glutamate
12344,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A017,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,acetylcholine
12367,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A029,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
12373,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN13A015,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,13A,isomorphic,gaba,NA,gaba
12430,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,IN14A008,ventral_nerve_cord,left,NA,NA,NA,NA,NA,NA,14A,isomorphic,NA,NA,glutamate
12465,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN09A014,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,09A,isomorphic,gaba,NA,gaba
12527,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN21A019,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,21A,isomorphic,NA,NA,glutamate
12758,MANC,efferent,motor,leg_motor_neuron,hind_leg_motor_neuron,Acc. ti flexor MN,ventral_nerve_cord,right,leg_motor,flex_femur_tibia_joint,accessory_tibia_flexor_muscle,NA,hind_leg,right_metathoracic_leg_nerve,15B,isomorphic,glutamate,NA,glutamate
12764,MANC,intrinsic,ventral_nerve_cord_intrinsic,sequential_leg_neuromeres,ventral_nerve_cord_ipsilateral_restricted,IN17A007,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,17A,isomorphic,acetylcholine,NA,acetylcholine
12800,MANC,efferent,motor,leg_motor_neuron,hind_leg_motor_neuron,MNhl66,ventral_nerve_cord,right,leg_motor,unknown_leg_movement,leg_muscle,NA,hind_leg,right_metathoracic_leg_nerve,TBD,isomorphic,NA,NA,glutamate
12849,MANC,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,IN19A030,ventral_nerve_cord,right,NA,NA,NA,NA,NA,NA,19A,isomorphic,gaba,NA,gaba
