root_id,UMAP1,UMAP2,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941353376048,-11.637634662996785,10.581741563299344,76004360953829469,"114988, 183483, 4737",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,06B,proprioception,IN06B014,NA,IN06B014,NA,dorsal VNC
720575941353402928,-0.150274498473661,2.4173202433377976,74943949970137894,"84290, 38231, 1932",right,central_brain,central_brain_intrinsic,VLPl1_or_VLPl5,NA,CB2449,CB2449,NA,NA,lateral brain
720575941353521456,-1.658670811068075,-10.393069990655734,77759455651694725,"167396, 60938, 2023",left,optic_lobe,visual_projection,NA,NA,NA,auto:LLPC2,NA,NA,left visual
720575941353564208,-1.3448570054879359,-0.4046993038862478,76352149554737918,"125442, 61760, 2263",left,central_brain,central_brain_intrinsic,LB7,NA,CB0523,CB0523,NA,NA,dorsal VNC
720575941353646640,5.920340152371868,-4.972478636285616,76913932015304268,"142184, 26843, 5099",left,central_brain,central_brain_intrinsic,DL1_dorsal,aversive,MBON23,MBON23,NA,NA,superior brain
720575941353653808,-2.5016459506859947,-10.181596525689917,78111024963867672,"176908, 53056, 3611",left,optic_lobe,visual_projection,NA,NA,LPC1,LPC1,NA,NA,left visual
720575941353771056,-3.3080054801812335,5.098322144964386,76144067314691048,"119094, 152463, 3544",left,central_brain,descending,LB7__prim,NA,DNge100,DNge100,DNg47,probing,flange median bundle
720575941353886256,6.101530166257365,-4.292827375909639,76632869355208175,"134440, 40431, 5026",left,central_brain,central_brain_intrinsic,DM2_central,NA,CB1578,CB1578,NA,NA,superior brain
720575941353886768,5.6666141468176665,-6.194742449304415,77477225700306198,"158938, 37597, 5619",left,central_brain,central_brain_intrinsic,LHd2,NA,SLP314,SLP314,NA,NA,left olfactory
720575941353891632,-3.0083915275445157,-5.862465628167938,77617481682215460,"163168, 22817, 3687",left,central_brain,central_brain_intrinsic,VLPl4_anterior,NA,AVLP418,AVLP418,NA,NA,left visual
720575941353897264,-6.049173263918417,2.2913794436246624,76005254307208744,"115442, 209852, 4823",right,ventral_nerve_cord,ascending,05B,NA,AN05B097,AN_GNG_SAD_5,AN05B097,postural control,flange median bundle
720575941353897520,1.4661285596976112,-2.077193029901339,76984643752544539,"144699, 38617, 2677",left,central_brain,central_brain_intrinsic,putative_primary,NA,LAL157,LAL157,NA,NA,posterior brain
720575941353899568,6.392513843167764,-2.3168497166841746,75506557332604394,"102370, 28291, 5706",right,central_brain,central_brain_intrinsic,SMPad1,NA,SMP095,SMP095,NA,NA,superior brain
720575941353901104,5.67026528893803,-5.668435820123506,77547319163466777,"161116, 28692, 3910",left,central_brain,central_brain_intrinsic,VLPl&d1_dorsal,NA,CB4244,CB4244,NA,NA,left olfactory
720575941353901360,3.6421500164160565,-2.2364134869783645,75507312643158306,"101759, 50326, 3501",right,central_brain,central_brain_intrinsic,PSp1,NA,LAL147b,LAL147b,NA,NA,inferior brain
720575941353901616,5.801955314267619,-14.857694395562964,77125794027289304,"148637, 49289, 4389",left,central_brain,central_brain_intrinsic,MBp,NA,KCab,KCg-m,NA,NA,left olfactory
720575941353902384,-2.1180159133782546,-10.307185896417455,78462936800907966,"186957, 54106, 1522",left,optic_lobe,visual_projection,NA,NA,LPC1,LPC1,NA,NA,left visual
720575941353907760,7.9190574604163,0.5900283374578227,74732638317156980,"79285, 32657, 4685",right,central_brain,central_brain_intrinsic,LHp1,NA,CB2290,CB2290,NA,NA,right olfactory
720575941353908528,5.9178958850989165,-10.110442884942845,78040175451790347,"175136, 38448, 4628",left,central_brain,central_brain_intrinsic,LHp1,NA,LHPV4a10,LHPV4a10,NA,NA,left olfactory
720575941353908784,-3.3664824050774738,-7.1604492745607615,78110269318063480,"177264, 30608, 4618",left,central_brain,central_brain_intrinsic,VPNp1_medial,NA,PVLP133,PVLP133,NA,NA,left visual
720575941353913392,0.8843080717215369,2.745724908331084,75154987818635402,"91531, 35680, 3171",right,central_brain,central_brain_intrinsic,putative_primary,NA,AVLP488,auto:PLP081,NA,NA,lateral brain
720575941353914928,14.64101085244511,-2.4632847390383015,75999550791714984,"115664, 40752, 5484",right,central_brain,central_brain_intrinsic,DM2_CX_p,NA,vDeltaA_a,vDeltaA_a,NA,NA,central complex related
720575941353918768,9.074578853238567,2.5615413107663865,74451094486824418,"69971, 28777, 4195",right,central_brain,central_brain_intrinsic,VLPl4_dorsal,NA,CB2973,CB2973,NA,NA,right olfactory
720575941353919280,-4.82626429022457,-3.821437605401827,77688124901872060,"164628, 31700, 2240",left,central_brain,central_brain_intrinsic,VLPp1,NA,CB2287,CB2287,NA,NA,lateral brain
720575941353920048,-3.741295008074301,-9.230399855157687,77688743444514801,"164302, 49300, 2557",left,optic_lobe,visual_projection,VPNd2,visual,LC10c,auto:LC10c,NA,NA,left visual
720575941353931568,2.8782392459997967,-3.9224855981081252,77406444236195475,"157437, 25766, 3926",left,central_brain,central_brain_intrinsic,SLPa&l1_anterior,NA,PLP057b,PLP057b,NA,NA,inferior brain
720575941353950768,15.875360103238567,1.002619854429411,75788375504379513,"109478, 37699, 4293",right,central_brain,central_brain_intrinsic,DM3_CX_v,NA,PFNp,PFNp,NA,NA,central complex related
720575941353960752,0.2921447473654581,-1.7304276309221516,77055356161146847,"145621, 48815, 2908",left,central_brain,central_brain_intrinsic,DM5_ventral,NA,WED151,WED151,NA,NA,posterior brain
720575941353964336,3.1193438488135175,6.800826779821562,73747956733630312,"49252, 46490, 3885",right,optic_lobe,visual_projection,NA,NA,LLPC3,LLPC3,NA,NA,right visual
720575941353964592,-1.6925562900414635,-8.079096563836886,77829137268246691,"169093, 40892, 2280",left,optic_lobe,visual_projection,NA,visual,LCe01b,LCe01b,NA,NA,left visual
720575941354022704,-5.17677870215084,-9.603317030450654,77829137200939107,"169284, 39573, 1960",left,optic_lobe,visual_projection,VPNv1,visual,LC17,LC17,NA,NA,left visual
720575941354024240,-2.147161630999105,-4.360889681360079,77617756694588458,"162103, 32629, 4302",left,central_brain,central_brain_intrinsic,putative_primary,NA,AVLP031,AVLP031,NA,NA,lateral brain
720575941354032944,3.9200228172430824,7.916084996679471,74662269237682664,"77696,32696,3486",right,central_brain,central_brain_intrinsic,VLPd&p1_dorsal,NA,"PVLP004,PVLP005","PVLP004,PVLP005",NA,NA,right visual
720575941354043184,-7.768879799257772,4.1377198614866,75511642036886486,"100778,179801,3633",right,ventral_nerve_cord,NA,NA,NA,NA,NA,auto:IN08A026,NA,leg VNC
720575941354078000,5.0556570011267485,-2.3855669579714074,76632525690640651,"134898, 29977, 4730",left,central_brain,central_brain_intrinsic,DM4_dorsal,NA,CRE078,CRE078,NA,NA,superior brain
720575941354079280,3.5254331546912026,-0.2650289616792929,75154988288447749,"92039, 36495, 4989",right,central_brain,central_brain_intrinsic,SLPav2,NA,CL016,CL016,NA,NA,inferior brain
720575941354087728,4.1178961712012105,8.072283975103545,73465862744897934,"42840, 27990, 1891",right,optic_lobe,visual_projection,NA,visual,MeTu4a,auto:Tm21,NA,NA,right visual
720575941354115888,7.331449123013958,0.3474852659494152,74310906821594947,"66340,46668,4526",right,central_brain,central_brain_intrinsic,SLPp&v1_posterior,NA,CB3268,CB3268,NA,NA,right olfactory
720575941354124592,-11.56047954977657,4.751861802557158,75933029532800254,"113158, 155324, 2374",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,03A,NA,IN03A006,NA,IN03A006,NA,leg VNC
720575941354133040,-3.2962721866479088,-4.140003927728486,76984712606443251,"144248,40196,3250",left,central_brain,central_brain_intrinsic,NA,NA,NA,auto:CB2254,NA,NA,lateral brain
720575941354136112,-0.050052164207952075,2.454048863866972,74802938006509705,"80743, 30345, 3468",right,central_brain,central_brain_intrinsic,LHl1,NA,AVLP009,AVLP009,NA,NA,lateral brain
720575941354177072,3.8716641384253334,1.8907077231199019,74662750005918442,"76052, 46241, 2559",right,optic_lobe,visual_projection,VPNp&v1_ventral,NA,LTe47,LTe47,NA,NA,inferior brain
720575941354190128,2.5538614708075356,-5.505149611017061,78110131342816060,"178010, 26299, 2789",left,optic_lobe,visual_projection,NA,NA,aMe9,auto:MTe37,NA,NA,inferior brain
720575941354201904,4.305660815824016,-2.299727448007419,76773263179088682,"138807, 28919, 4771",left,central_brain,central_brain_intrinsic,putative_primary,NA,LHPV5e3,LHPV5e3,NA,NA,superior brain
720575941354221872,8.062881084073528,0.8149957575589888,75013975922192478,"86154, 28191, 4986",right,central_brain,central_brain_intrinsic,SLPal3_and_SLPal4_dorsal,NA,CB1170,CB1170,NA,NA,right olfactory
720575941354230832,5.599262805570111,2.410479060629057,73606532118205490,"45158, 26271, 4346",right,optic_lobe,visual_projection,NA,visual,MeTu3a,MeTu3a,NA,NA,inferior brain
720575941354246960,-4.140075115572469,9.421775094488309,75724604366655554,"107589, 234347, 6272",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,01A,NA,INXXX436,NA,auto:IN01A059,NA,abdominal VNC
720575941354249776,4.973595710385783,2.121729127386259,73677037965719198,"47159, 30558, 3055",right,optic_lobe,visual_projection,NA,visual,MeTu1,MeTu1,NA,NA,inferior brain
720575941354252592,-9.795898823153035,3.885659209707426,76497079333247324,"130331, 187755, 3604",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,23B,NA,IN23B044,NA,IN23B044,NA,leg VNC
720575941354279216,-1.8527657073846029,-10.273586996576146,76984918764842224,"145309, 46807, 3260",left,central_brain,visual_centrifugal,putative_primary,NA,cL15,cL15,NA,NA,left visual
720575941354281776,5.402791591275676,-5.4111588082521695,75576650124933358,"103556,18615,1747",right,central_brain,descending,putative_primary,neuromodulatory,DNc01,DNc01,DNc01,reproduction,flange median bundle
720575941354300208,1.1755001264700724,-5.1728284440248755,78040037475926414,"175128,34114,2563",left,optic_lobe,visual_projection,NA,NA,NA,auto:LC10b,NA,NA,left visual
720575941354319408,-2.2376004737725426,-10.297149427911592,78462936867822221,"186396, 54197, 1717",left,optic_lobe,visual_projection,NA,NA,LPC1,LPC1,NA,NA,left visual
720575941354350896,-1.3652828019967251,-7.8965261063783885,79236718041429807,"210750, 46019, 1119",left,ventral_nerve_cord,NA,NA,NA,NA,NA,NA,NA,left visual
720575941354381104,0.7074485736975502,-1.5194400630205402,75296206142280692,"95174, 50474, 2501",right,central_brain,central_brain_intrinsic,LALa1_posterior,NA,CB0640,CB0640,NA,NA,posterior brain
720575941354416176,5.878454776395303,-7.83142019130881,77266325424754235,"153122, 43293, 4805",left,central_brain,central_brain_intrinsic,DL2_dorsal,NA,LHPV5d1,LHPV5d1,NA,NA,left olfactory
720575941354427696,-3.0391165298333336,-4.3337800584047566,77265568705273959,"151733, 21715, 1736",left,central_brain,central_brain_intrinsic,putative_primary,NA,AVLP476,AVLP476,NA,NA,lateral brain
720575941354549040,4.156462283719524,3.6993238844663376,74521875011139080,"72522, 41912, 2197",right,optic_lobe,visual_projection,VPNd2,visual,LC10b,LC10b,NA,NA,right visual
720575941390135044,-10.636785892855183,10.80297874591653,76284873857607316,"123325, 155408, 4644",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,06A,NA,IN06A082,NA,IN06A082,NA,dorsal VNC
720575941390136324,-11.713225750338092,10.929306260564971,76004635898300470,"116277, 190730, 4864",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,08B,proprioception,IN08B093,NA,IN08B093,NA,dorsal VNC
720575941390193156,-11.00294247091915,4.339260331609893,75932685801440543,"112732, 145067, 1965",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,13A,NA,IN13A043,NA,IN13A043,NA,leg VNC
720575941390243332,-9.151185421358601,4.956724873998808,76919360518029286,"142417, 190018, 3695",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,01B,NA,IN01B054,NA,IN01B054,NA,leg VNC
720575941390264580,-9.43684997976925,1.5802634873182049,76146266874749605,"119721, 218781, 5566",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,21A,NA,IN21A098,NA,IN21A099,NA,leg VNC
720575941390268164,-7.893311409365194,4.673841229894805,76145303996306122,"119989, 189377, 2344",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,01B,tactile,IN01B048,NA,IN01B048,NA,leg VNC
720575941390273796,-10.209440616976279,9.863920442083522,76426436181468032,"128751, 178781, 5593",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,11B,NA,IN11B016,NA,IN11B016,NA,dorsal VNC
720575941390279940,-7.455633072268027,0.6304151334554423,76566967175332209,"132980, 173061, 4114",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,11A,NA,IN11A016,NA,IN11A016,NA,leg VNC
720575941390280452,-9.0940679592004,4.885930291631865,76849129414163531,"140939, 194421, 4461",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,03A,NA,IN03A056,NA,IN03A056,NA,leg VNC
720575941390285462,-9.192086605440634,9.751406899908234,75930968083141165,"114111, 92500, 3049",right,central_brain,descending,LB12,NA,DNg05_b,DNg05_b,DNg05,flight steering 1,dorsal VNC
720575941390292996,-11.54784050406124,-0.31569246270353896,76146541752294090,"119722, 227297, 5420",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,20A.22A,NA,IN20A.22A067,NA,IN20A.22A067,NA,leg VNC
720575941390308246,-9.177800564180867,10.105265847662137,76001336760067070,"115766, 92500, 2746",left,central_brain,descending,LB7,NA,DNge118,DNge118,DNut054,head orienting,dorsal VNC
720575941390313988,-8.420376209627646,-1.7352589450090656,75863073843953882,"112609, 166382, 5296",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,11B,NA,IN11B015,NA,IN11B015,NA,dorsal VNC
720575941390320644,-8.275880245577353,-1.3959393582552202,76567036297989594,"133070, 175883, 5842",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,03B,NA,IN03B071,NA,IN03B071,NA,dorsal VNC
720575941390326532,-8.703202633272664,2.2812216200620408,76285217320823275,"124420, 163844, 4152",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,11A,NA,IN11A044,NA,IN11A044,NA,leg VNC
720575941390330372,-7.867247490297811,4.102184049108669,75652585347940521,"106470, 185973, 2308",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,13A,NA,IN13A061,NA,IN13A061,NA,leg VNC
720575941390336260,-9.252485660921591,4.900265923956083,76989591890331550,"144822, 184921, 3934",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,13A,NA,IN13A064,NA,IN13A064,NA,leg VNC
720575941390352900,-8.143519787203328,3.9115550436765423,75793117014052243,"109701, 178949, 3792",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,14B,NA,IN14B012,NA,IN14B012,NA,leg VNC
720575941390358788,-12.390407947908896,0.3613035895616282,75442579164205475,"98390, 218198, 4398",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,01A,NA,IN01A016,NA,IN01A016,NA,leg VNC
720575941390360836,-9.510464100252644,1.5571042218000164,75583385439514035,"102475, 219771, 4808",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,19A,proprioception,IN19A106,NA,IN19A106,NA,leg VNC
720575941390420996,7.676799388516887,-2.988008030435396,76069575066077069,"117635, 29627, 2230",right,central_brain,central_brain_intrinsic,FLAa3,NA,FLA101f_c,FLA101f_c,NA,NA,superior brain
720575941390510486,4.296989055264933,7.214496366003201,74592381328294516,"75347, 45432, 2642",right,optic_lobe,visual_projection,VPNv2,walking,LC16,LC16,NA,NA,right visual
720575941390518788,-0.07807979927565342,-1.9410207352846391,76773675025820760,"139103, 41791, 2852",left,central_brain,central_brain_intrinsic,WEDd2,NA,WED082,WED082,NA,NA,posterior brain
720575941390527638,-8.374584583651083,1.308092586019682,76356342113349069,"125601, 186728, 4637",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,03B,NA,IN03B036,NA,IN03B036,NA,leg VNC
720575941390532868,-6.343907741915242,-1.75552142479117,75934678867145630,"112957, 202814, 2722",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,01B,proprioception,IN01B095,NA,IN01B095,NA,lateral brain
720575941390572950,-9.905193714510457,10.193496934393096,76214505113435241,"122083, 154376, 4652",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,06A,NA,IN06A059,NA,IN06A059,NA,dorsal VNC
720575941390604438,-9.548292545687216,9.970168344000028,76353180547835670,"124946, 92500, 2909",right,ventral_nerve_cord,ascending,07B,NA,AN07B072,auto:AN_GNG_175,AN07B072,head orienting,dorsal VNC
720575941390619140,-11.730387119661822,10.972988358953645,75789337107226719,"109639, 65732, 2483",right,central_brain,descending,LB6,reaching,DNg10,auto:DNg10,DNg10,head orienting,dorsal VNC
720575941390623382,-0.7453273815026449,-0.6210561475961934,75930830643858863,"113493, 89839, 2941",right,central_brain,descending,putative_primary,flight,DNp20,DNp20,DNp20,flight power,posterior brain
720575941390627222,-3.6812688392510577,11.869202844122102,75373103907812025,"97107, 244978, 5066",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,00A,NA,INXXX411,NA,INXXX411,NA,abdominal VNC
720575941390632342,-8.56546917380001,2.7780301489621877,76004017087820994,"115492, 173566, 3654",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,01A,NA,IN01A062,NA,IN01A062,NA,leg VNC
720575941390634134,-8.047299770723834,4.030807010152983,75793391757262054,"109096, 186401, 3094",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,20A.22A,NA,IN20A.22A009,NA,IN20A.22A009,NA,leg VNC
720575941390655236,14.75732192574833,8.521150819280791,75577475564313800,"104372, 44245, 4749",right,central_brain,central_brain_intrinsic,MBp,NA,KCab,KCab,NA,NA,right olfactory
720575941390660502,-9.983942417513386,9.391734353521514,76566555059839063,"132816, 159992, 4885",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,03B,NA,IN03B090,NA,IN03B090,NA,dorsal VNC
720575941390663574,-8.686516193758504,3.742891541937041,76708392194324104,"137029, 193694, 5523",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,19A,NA,IN19A101,NA,IN19A101,NA,leg VNC
720575941390671766,-9.227408794771685,9.764637223699737,76284736284916202,"124840, 150749, 4305",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,02A,NA,IN02A048,NA,IN02A048,NA,dorsal VNC
720575941390672790,-8.673957256685751,2.551080457189726,76003398478801613,"116499, 155242, 3320",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,21A,NA,IN21A057,NA,IN21A057,NA,leg VNC
