id,UMAP1,UMAP2,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941428641620,1.7139438282005939,-19.29770145524878,76562843872771954,"131286, 50911, 3703",left,central_brain,descending,PSp2,NA,NA,DNp16,DNp16,NA,flight power,posterior brain
720575941429113775,2.8537467609398517,-32.01333866228003,75789337107053156,"108864, 66927, 2417",right,central_brain,descending,LB6,reaching,NA,DNg10,DNg10,DNg10,head orienting,dorsal VNC
720575941429194633,1.3302999626152672,-34.62778339494604,76282811803482956,"124759, 92500, 2861",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B072,AN_GNG_172,AN07B072,head orienting,dorsal VNC
720575941429327063,6.805845607375398,-35.33242664445776,76284598711511811,"123836, 147444, 3720",right,ventral_nerve_cord,ascending,16B,NA,NA,AN16B112,auto:SA_DMT_DMetaN_12,AN16B112,flight steering 2,dorsal VNC
720575941429383521,31.30895124778678,17.191420935498293,76353180547857484,"126043, 92500, 2917",left,central_brain,descending,MX12,NA,NA,DNg12_a,DNg12_a,DNnt013,head orienting,leg VNC
720575941429552815,1.524199594115511,16.596669577466063,76210999548074057,"122708, 51172, 1466",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B076,AN_GNG_PRW_4,AN05B076,feeding,flange median bundle
720575941429706671,-0.5558013875729885,11.085135840283451,76636717176232661,"133829, 154174, 3263",left,ventral_nerve_cord,ascending,08B,wing_vibration,NA,AN08B069,AN_GNG_SAD_32,AN08B069,postural control,leg VNC
720575941429866593,-1.4649434794432963,-28.478958703173586,76703787117009982,"135296, 55771, 2212",left,central_brain,descending,LB7,NA,NA,DNge095,DNge095,DNut054,head orienting,dorsal VNC
720575941430003960,32.49957548484732,-18.114382363451906,76282811736364762,"122891, 92500, 2660",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B020,AN_AVLP_48,AN10B020,vibratory,lateral brain
720575941430069641,-10.674802910233245,-45.45936451066869,76001336826887453,"115408, 92500, 2893",left,central_brain,descending,MX3,steering,NA,DNge088,DNge088,DNp17,head orienting,dorsal VNC
720575941430071310,2.1982797275536208,-27.634762383593504,76282811803397168,"124899, 92500, 2825",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B071,AN_IPS_GNG_6,AN07B071,head orienting,dorsal VNC
720575941430081550,15.8994530330651,-12.269076920641844,76070743230223237,"117402, 64757, 1967",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B097,AN_GNG_147,AN08B061,threat response,leg VNC
720575941430097071,-5.727798591995938,3.148455284939821,76778142194561599,"138089, 175961, 4407",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B045,AN_GNG_179,AN07B045,postural control,leg VNC
720575941430108809,16.133898604964514,-33.12214908708472,76356548339114465,"126397, 192780, 4979",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B079,NA,AN08B079,flight steering 2,dorsal VNC
720575941430120289,15.20334135398795,1.5799471367464621,75437286959413844,"98723, 60348, 1468",right,central_brain,descending,LB6__prim,NA,NA,DNge023,DNge023,DNxl124,probing,flange median bundle
720575941430133006,-30.16433251991342,8.848966025219973,76142074248441593,"118854, 92500, 2760",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B111,AN_GNG_184,AN08B112,postural control,leg VNC
720575941430153976,-21.749083649063806,1.1862454641924463,76355310918527093,"126152, 155766, 3095",left,ventral_nerve_cord,ascending,12B,NA,NA,AN12B060,NA,AN12B060,postural control,leg VNC
720575941430250377,-27.202120911026697,-18.93352756608862,76493230707347482,"130164, 72636, 2453",left,central_brain,descending,LB6,NA,NA,DNg91,DNg91,DNg91,flight steering 1,dorsal VNC
720575941430452750,-13.792163025284513,0.9715260494814472,76142074315197654,"118946, 92500, 2876",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX169,AN_FLA_GNG_1,ANXXX169,reproduction,abdominal VNC
720575941430513289,-9.040896545792325,-40.33241901506322,76633418372750628,"134332, 57311, 2164",left,central_brain,descending,LB7,NA,NA,DNg36_b,DNg36_b,DNut042,head orienting,dorsal VNC
720575941430610095,-9.944892059708343,-40.7576700221433,76633418372846074,"134687, 56998, 2196",left,central_brain,descending,LB7,NA,NA,DNge109,DNge109,DNht001,head orienting,dorsal VNC
720575941430630392,-10.26172841682504,-21.845535851611082,76703718397581429,"135983, 53578, 2215",left,central_brain,descending,LB7,NA,NA,DNge091,DNge091,DNxn117,flight power,dorsal VNC
720575941430975329,-15.52994645729135,-41.20947895158667,75788718967753459,"108644, 48212, 3831",right,central_brain,descending,PSp2,NA,NA,DNpe015,DNpe015,DNut046,head orienting,dorsal VNC
720575941431071113,12.093006003951327,6.819211386548098,76004360618077838,"115980, 183839, 3389",right,ventral_nerve_cord,ascending,04B,NA,NA,AN04B001,AN_GNG_VES_8,AN04B001,probing,leg VNC
720575941431097737,-5.558586727524504,1.8541223038302024,75859362119965112,"111465, 56897, 2019",left,central_brain,descending,putative_primary,NA,NA,DNge049,DNge049,DNxl130,postural control,leg VNC
720575941431101615,-14.672781120682462,27.17585315595728,76355448156644233,"126296, 160618, 2501",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B061,AN_GNG_88,auto:AN10B061,proprioceptive,leg VNC
720575941431111087,6.899277556990877,28.10815944563013,76492749335224799,"129663, 58593, 1070",left,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX026,AN_GNG_29,ANXXX026,reproduction,leg VNC
720575941431184559,26.948347915267234,23.465827368603758,76000030888693544,"115125, 54354, 1955",right,central_brain,descending,MX3,NA,NA,DNge136,DNge136,DNxn179,grooming,abdominal VNC
720575941431211951,-9.266165863419278,16.208159827099852,75225356093159161,"93480, 36068, 1437",right,central_brain,descending,MX7__prim,NA,NA,DNg29,DNg29,DNg29,taste-touch,lateral brain
720575941431229615,-14.586765419388518,16.691825293408456,76001336827295131,"116340, 92500, 3049",right,ventral_nerve_cord,ascending,19A,halting,NA,AN19A018_d,AN_GNG_52,AN19A018,threat response,leg VNC
720575941431332088,3.497122634505525,25.86210384260278,76566623242794813,"131167, 162291, 2983",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B071,AN_GNG_197,AN05B071,tactile,leg VNC
720575941431407575,21.006163467025058,10.310423277722416,76212442992692758,"120942, 92500, 2779",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B098,AN_GNG_187,AN08B098,postural control,leg VNC
720575941431469304,-2.5729296316153847,7.055759333478029,76773331831089484,"138581, 31829, 4375",left,central_brain,descending,SMPpm1,NA,NA,DNp46,DNp46,DNp46,postural control,leg VNC
720575941431577007,-20.192774902725915,-10.27029857744116,76354967590135743,"126898, 147098, 4327",right,central_brain,descending,LB12,NA,NA,DNg02_a,DNg02_a,DNg03,flight power,dorsal VNC
720575941431747086,28.71965299949576,14.76776828657251,75930968082508225,"114029, 92500, 2826",left,central_brain,descending,putative_primary,NA,NA,DNg73,DNg73,DNg73,head orienting,flange median bundle
720575941431795927,12.204769004439608,-1.1943641673459453,76847823341264254,"139408, 153807, 2871",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B057,AN_multi_41,AN08B057,walking,leg VNC
720575941431800078,-4.519649158859953,6.772513769970948,75084893482753436,"89141, 43800, 1435",left,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX148,AN_AVLP_37,ANXXX148,vibratory,lateral brain
720575941431816184,32.44502912864614,-13.625626183642332,76567104614270497,"131904, 176779, 4111",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B033,AN_GNG_165,AN10B033,vibratory,lateral brain
720575941431875832,1.715317357634798,21.543855093823492,75718212314721453,"107386, 43147, 2004",right,central_brain,descending,putative_primary,NA,NA,DNpe007,DNpe007,DNxl083,feeding,flange median bundle
720575941432046945,15.74727712974478,13.281327628003172,76142074247996194,"118801, 92500, 2600",right,central_brain,descending,17A_put1,NA,NA,DNge121,DNge121,DNxl125,tactile,leg VNC
720575941432109582,6.666684020613924,-13.425323105944576,76143929942895259,"119140, 149052, 3822",left,ventral_nerve_cord,ascending,19B,NA,NA,AN19B018,auto:AN_GNG_175,AN19B018,head orienting,dorsal VNC
720575941432123640,11.051414359664223,-0.42609492648977465,75647843771376637,"104639, 43028, 2596",right,central_brain,descending,WEDd1,steering,NA,DNa01,DNa01,DNa01,walking,leg VNC
720575941432162145,-3.71667398109506,25.652526282177973,76071705436529602,"117888, 92500, 2532",right,ventral_nerve_cord,ascending,LB0_anterior,NA,NA,ANXXX154,auto:CB3905,ANXXX154,taste-touch,leg VNC
720575941432245463,11.761865485762847,-37.19955692399879,76075279521172435,"117833, 198684, 5085",right,ventral_nerve_cord,ascending,19B,NA,NA,AN19B059,SA_DMT_DMetaN_8,AN19B059,flight steering 2,dorsal VNC
720575941432255959,1.8454543243401205,0.666376851903017,76422655871694680,"127483, 66877, 2641",right,central_brain,descending,LB5__prim,NA,NA,DNge052,DNge052,DNxl070,postural control,leg VNC
720575941432269271,-0.16759891405175575,8.568722151623781,75507518331610362,"102352, 56831, 1625",right,central_brain,descending,putative_primary,NA,NA,DNg101,DNg101,DNxl103,postural control,leg VNC
720575941432274647,-10.026931892777188,24.22707691084009,76142074248064117,"119368, 92500, 2625",right,ventral_nerve_cord,ascending,17A,NA,NA,AN17A015,AN_GNG_190,AN17A015,taste-touch,leg VNC
720575941432280279,-22.553334366226892,28.561124228344973,76216497978395898,"121121, 213962, 4707",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B037,NA,AN10B037,proprioceptive,leg VNC
720575941432295639,-19.634703766251313,-7.187824822558347,75930968083230146,"114492, 92500, 3065",right,central_brain,descending,LB12,flight,NA,DNg02_b,DNg02_b,DNg02,flight power,posterior brain
720575941432405167,-4.111176144028409,-15.705299950732174,76282055755316353,"123762, 70570, 2444",left,central_brain,descending,PSp2,NA,NA,DNp102,DNp102,DNxn176,walking,dorsal VNC
720575941432468183,32.378065932845374,-18.36243686784643,76567035827680381,"131590, 174957, 3862",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B029,AN_AVLP_43,AN10B029,vibratory,lateral brain
720575941432481633,-5.327630649948819,8.807910345898684,75859155625878928,"111829, 50859, 713",right,central_brain,descending,putative_primary,NA,NA,DNge137,DNge137,DNxn126,reproduction,flange median bundle
720575941432771982,6.504189838027252,-36.80220661271947,76282811803567026,"123561, 92500, 2886",left,ventral_nerve_cord,ascending,16B,NA,NA,AN16B078,auto:SA_DMT_DMetaN_12,AN16B078,flight steering 2,dorsal VNC
720575941432832097,-23.482310425186853,15.431701086865479,76777454798995940,"137821, 155229, 3832",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B062,AN_GNG_163,AN07B062,postural control,dorsal VNC
720575941432905943,-18.049807678604825,-16.493101693285887,76282811870362345,"123444, 92500, 3072",left,central_brain,descending,LB12,NA,NA,DNg110,DNg110,DNg110,flight power,dorsal VNC
720575941432966432,-0.2789662291056957,5.363539122448977,76495910766604850,"129181, 152386, 2327",right,ventral_nerve_cord,ascending,14A,NA,NA,AN14A003,AN_GNG_46,auto:AN04B023,walking,leg VNC
720575941433030414,30.07945524558951,22.034905814038336,75930968015622689,"114386, 92500, 2797",right,central_brain,descending,MX12,NA,NA,DNge025,DNge025,DNfl019,grooming,leg VNC
720575941433031182,-8.150362144852382,24.178368948803957,76071705436510595,"117062, 92500, 2520",right,central_brain,descending,NA,NA,NA,DNge102,DNge102,DNxn165,taste-touch,leg VNC
720575941433051406,10.464893210982577,6.9396523464785185,77270173513694833,"152220, 159164, 3871",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B015,AN_GNG_41,AN07B015,probing,leg VNC
720575941433061646,-6.320603023911223,19.447320364819586,76212992815219784,"121873, 108999, 3026",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B032,AN_multi_55,AN08B032,postural control,lateral brain
720575941433116046,-20.770907532120447,-5.112556077135982,76001336827436390,"115441, 92500, 3071",right,central_brain,descending,LB12,NA,NA,DNg02_b,DNg02_b,DNg03,flight power,dorsal VNC
720575941433155799,3.273180116271273,0.892887138234194,75437012081554397,"100088, 51816, 1449",right,central_brain,descending,SMPpv2_ventral,halting,NA,DNp09,DNp09,DNp09,walking,leg VNC
720575941433210977,-9.06098378791879,23.254720114575438,76636098499373834,"133443, 136045, 2408",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX027,AN_AVLP_GNG_18,ANXXX027,taste-touch,leg VNC
720575941433235744,31.866808761214518,16.21444835554224,75930968082695609,"113702, 92500, 2894",right,central_brain,descending,MX12,NA,NA,DNg12_e,DNg12_e,DNnt013,grooming,dorsal VNC
720575941433327374,4.415329803084629,-0.2172558974160594,76492131128442006,"130880, 39772, 2120",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B026,AN_multi_52,AN08B026,walking,leg VNC
720575941433415200,-3.031215559387907,7.0098260868654805,76773263044931837,"139192, 29300, 4270",left,central_brain,descending,SMPpv2_dorsal,threat_response,NA,DNp60,DNp60,DNp60,postural control,leg VNC
720575941433591511,-9.615701805496917,26.568215750561766,76145854423378644,"120032, 205445, 4942",right,ventral_nerve_cord,ascending,05B,NA,NA,AN05B060,AN_GNG_AVLP_2,AN05B060,postural control,leg VNC
720575941433654048,-25.54353250160287,-17.92026577104468,76001336827320244,"114717, 92500, 3045",right,central_brain,descending,LB12,NA,NA,DNge175,DNge175,DNut058,flight steering 1,dorsal VNC
720575941434014734,29.90100752220084,21.348239325390868,76633486890821857,"133311, 58913, 1370",left,central_brain,descending,MX12,NA,NA,DNge001,DNge001,DNfl024,grooming,flange median bundle
720575941434224526,-15.973022591019376,-19.644146538866934,75577887210050754,"103010, 56339, 2169",right,central_brain,descending,LB7,NA,NA,DNge110,DNge110,DNut054,flight power,dorsal VNC
720575941434500110,-5.030994545365079,11.561604880200443,75513635371496238,"100548, 238811, 5421",left,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX380,AN_FLA_VES_1,ANXXX380,postural control,abdominal VNC
720575941434859296,0.9610230813973103,-39.7024408351316,76145373386956931,"119335, 192340, 4897",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B072,AN_IPS_GNG_6,AN07B072,head orienting,dorsal VNC
720575941434874912,-18.421879898453458,-16.016665078295656,76282811870576621,"123611, 92500, 3093",left,central_brain,descending,LB12,NA,NA,DNg03,auto:DNge015,DNg03,reproduction,dorsal VNC
720575941434954126,-26.40393746986459,3.951908015118654,76212442992341215,"122479, 92500, 2658",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B031,AN_AVLP_51,AN10B031,proprioceptive,leg VNC
720575941435317134,17.523819793319003,38.41337718855005,76071705503787461,"118542, 92500, 2586",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B054,AN_GNG_69,AN05B054,tactile,leg VNC
720575941435340430,30.325795043563136,-19.304672814501703,77617481346539922,"163348, 24472, 2372",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B025,AN_AVLP_32,AN08B025,vibratory,lateral brain
720575941435430542,-27.866549621964193,-19.65626773942847,76212443059287662,"121824, 92500, 2849",right,central_brain,descending,MX3,NA,NA,DNg42,DNg42,DNg42,flight steering 1,dorsal VNC
720575941435430700,-4.819876800919278,-31.413925744189207,76282811803368918,"124550, 92500, 2820",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B082,AN_GNG_172,AN07B082,head orienting,dorsal VNC
720575941435983136,-8.955276619339692,10.6302236546145,76216085527344173,"122778, 202514, 4198",right,ventral_nerve_cord,ascending,09B,NA,NA,AN09B012,AN_AVLP_PVLP_8,AN09B012,reproduction,left visual
720575941435997984,13.82028185234,5.615259074078615,76844593190478960,"139402, 57486, 1648",left,central_brain,descending,MX12__prim,NA,NA,DNge034,DNge034,DNxl072,walking,leg VNC
720575941435998094,-18.480637680435873,3.777492665158327,76355173815682120,"125679, 152389, 4569",left,ventral_nerve_cord,ascending,27X,halting,NA,AN27X017,AN_multi_3,AN27X017,visceral control,flange median bundle
720575941436012832,2.141663898085848,7.134765528546388,75935023337613066,"112816, 214976, 6135",right,ventral_nerve_cord,ascending,LB11,NA,NA,ANXXX986,AN_multi_128,auto:IN07B061,postural control,abdominal VNC
720575941436027168,-13.87190164222787,-33.261950112475354,76356685979172827,"125412, 197000, 5650",right,ventral_nerve_cord,ascending,19B,NA,NA,AN19B060,AN_GNG_58,AN19B060,flight steering 2,dorsal VNC
720575941436034702,-17.044621597672204,3.743903302060183,76145648265079346,"120368, 200206, 4994",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX202_b,SA_MDA_2,ANXXX202,visceral control,flange median bundle
720575941436052000,3.005286086653963,12.720549963818605,76216910160728927,"121980, 225287, 4219",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX086,AN_GNG_169,ANXXX086,reproduction,leg VNC
720575941436052768,-26.20156777992318,-17.868170357836668,75718899710463603,"107699, 64861, 2645",right,central_brain,descending,LB12,NA,NA,DNg05_b,DNg05_b,DNut043,flight steering 1,dorsal VNC
720575941436095788,-21.449309479141924,-17.324215508593504,76774362087184742,"137510, 63056, 2556",left,central_brain,descending,LB12,NA,NA,DNge016,DNge016,DNut058,flight steering 1,dorsal VNC
720575941436244110,-6.0582171787268955,30.755454443799074,76918398176932343,"143105, 159938, 2680",left,ventral_nerve_cord,ascending,17A,NA,NA,AN17A003,AN_GNG_91,AN17A003,taste-touch,leg VNC
720575941436259602,-26.604384552384126,-17.953140832079825,76985468117454351,"143411, 61528, 1777",left,central_brain,descending,LB12,NA,NA,DNge017,DNge017,DNut047,flight steering 1,dorsal VNC
720575941436313888,10.813788283919589,5.486071490155276,76282811804012831,"123757, 92500, 3045",left,central_brain,descending,MX12,NA,NA,DNge105,DNge105,DNfl035,reproduction,leg VNC
