matrix_index,id,is_seed,olfactory_influence_norm_unsigned_forward_steady_state
373,720575940603989420,False,0.0003197622073926517
374,720575940603996081,False,0.027894819686524644
375,720575940604007392,False,0.0009454985623388333
376,720575940604008160,False,0.043621131083110935
377,720575940604008672,False,0.43307087886704804
378,720575940604009062,False,0.00032755253978345084
379,720575940604009952,False,0.005257229482963071
380,720575940604010412,False,0.0007042892133954746
381,720575940604012134,False,0.0003257193312925274
382,720575940604013926,False,0.0002828086873220607
383,720575940604014112,False,0.00035756641534451965
384,720575940604014508,False,0.0024422794269713033
385,720575940604016608,False,0.0003401595481348489
386,720575940604019424,False,0.009455197553107223
387,720575940604021425,False,0.007874106561473714
388,720575940604023980,False,0.00036430826497723333
389,720575940604024934,False,0.00044936331381794975
390,720575940604030176,False,0.0026995592580277895
391,720575940604030566,False,0.0006093689737784265
392,720575940604030636,False,0.000220711437798175
393,720575940604031678,False,0.013329016564432083
394,720575940604033708,False,0.005438843970637813
395,720575940604038880,False,0.00038126406817028677
396,720575940604045484,False,0.0001725839091235762
397,720575940604050110,False,0.3619745077062973
398,720575940604056544,False,0.0034053766714411105
399,720575940604058540,False,0.0006946408997084806
400,720575940604064958,False,0.007389949085760206
401,720575940604065470,False,0.007925004609581742
402,720575940604067761,False,0.00929965947981102
403,720575940604070078,False,0.0003958995894625736
404,720575940604074174,False,0.006012004484190957
405,720575940604074854,False,0.005452641153266968
406,720575940604076734,False,0.21916944615107026
407,720575940604076990,False,0.00023379225386571502
408,720575940604079532,False,0.0006878220566089715
409,720575940604080318,False,0.0002661026531292848
410,720575940604081836,False,0.002544352509820621
411,720575940604084704,False,0.00012642325503657247
