UMAP1,UMAP2,id,top_nt,side,region,super_class,hemilineage,cell_function,nerve,composite_cell_type,cell_class,cell_sub_class,cell_type,fafb_cell_type,manc_cell_type,neck_group,group,label,unordered_cluster,cluster,colours
24.20925046901286,14.208683598097902,720575941625300682,acetylcholine,NA,central_brain,ascending,10B,NA,NA,AN_GNG_165,ascending_neuron,NA,AN_GNG_165,AN_GNG_165,NA,OUT,ascending_OUT,NA,6,AN_22,#FA4141
27.556908626361494,-2.7847389101418436,720575941625561196,acetylcholine,left,neck_connective,ascending,05B,NA,NA,AN05B099,ascending,NA,AN05B099,AN_AVLP_22,AN05B099,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
1.9713139722782422,-13.00833834404077,720575941625794186,acetylcholine,left,neck_connective,descending,WEDd1,NA,NA,DNae008,descending,,DNae008,DNae008,DNxl056,IN,descending_IN,NA,2,DN_12,#9FB555
-20.293127994732256,20.457658398207766,720575941625866139,acetylcholine,right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B079,ascending,NA,AN08B079,NA,AN08B079,OUT,ascending_OUT,NA,14,AN_08,#D73029
-26.997506122784014,8.773995983656985,720575941625952923,gaba,left,neck_connective,ascending,06B,NA,NA,AN06B025,ascending,,AN06B025,AN_GNG_80,AN06B025,IN,ascending_IN,NA,13,AN_04,#F35438
-29.357737522320146,3.338424789961916,720575941625972123,acetylcholine,right,neck_connective,descending,WEDd1,steering,NA,DNae003,"central neuron, descending",,DNae003,DNae003,DNxn123,IN,descending_IN,DNae003,4,DN_02,#F96A3C
-25.25033281345784,-2.9947961687478006,720575941625993371,acetylcholine,left,neck_connective,descending,LB12,NA,NA,DNg06,descending,NA,DNg06,DNg06,DNg06,IN,descending_IN,NA,4,DN_02,#F96A3C
-31.304371814922686,19.649510967787844,720575941626007195,acetylcholine,right,neck_connective,descending,LB7,NA,NA,DNge116,"central neuron, descending",,DNge116,DNge116,DNxn109,IN,descending_IN,NA,5,DN_09,#EF9334
-21.299902897076006,-4.255844008866209,720575941626032074,acetylcholine,right,neck_connective,descending,MX12,NA,NA,DNg95,descending,,DNg95,DNg95,DNg95,IN,descending_IN,NA,23,DN_03,#B56FCC
24.204241771503096,13.909771549758059,720575941626052810,acetylcholine,left,neck_connective,ascending,10B,NA,NA,AN10B031,ascending,,AN10B031,AN_AVLP_27,AN10B031,OUT,ascending_OUT,NA,6,AN_22,#FA4141
19.208220500751143,-5.515243422928709,720575941626056556,gaba,right,neck_connective,descending,MX3,NA,NA,DNge122,descending,NA,DNge122,DNge122,NA,OUT,descending_OUT,NA,1,DN_20,#409D3D
22.305863399310713,4.210627663191897,720575941626060652,acetylcholine,left,neck_connective,ascending,CREl1,NA,NA,NA,ascending,NA,720575941626060652,NA,NA,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
15.186617870135908,12.903871166762453,720575941626065516,acetylcholine,right,neck_connective,ascending,05B,NA,NA,AN05B104,ascending,NA,AN05B104,AN_GNG_92,AN05B104,IN,ascending_IN,NA,6,AN_22,#FA4141
23.590296764178877,-16.2483943819436,720575941626088347,acetylcholine,left,neck_connective,ascending,TBD,NA,NA,AN_multi_96,ascending,NA,AN_multi_96,AN_multi_96,NA,OUT,ascending_OUT,NA,7,AN_18,#E92F2F
7.951901454730635,-7.450509440842527,720575941626118252,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B014,ascending,,AN08B014,AN_multi_24,AN08B014,IN,ascending_IN,NA,17,AN_15,#61BAE7
-0.9317041744750688,-8.04242218727197,720575941626175643,acetylcholine,right,neck_connective,descending,putative_primary,NA,NA,DNg16,descending,,DNg16,DNg16,DNg16,IN,descending_IN,NA,2,DN_12,#9FB555
-20.20697687168538,8.407075512465578,720575941626193563,glutamate,left,neck_connective,descending,MX3,NA,NA,DNg08_b,descending,NA,DNg08_b,DNg08_b,DNit003,OUT,descending_OUT,NA,19,DN_06,#695B52
-31.64797685642659,3.7459150434104025,720575941626222218,acetylcholine,right,neck_connective,descending,PSp2,NA,NA,DNp16,descending,NA,DNp16,DNp16,DNnt021,OUT,descending_OUT,NA,4,DN_02,#F96A3C
-4.455638389782305,-0.33141443947281257,720575941626230666,gaba,right,neck_connective,ascending,06B,NA,NA,AN06B039,ascending,,AN06B039,AN_IPS_GNG_7,AN06B039,IN,ascending_IN,NA,3,AN_26,#2C8EC0
25.10964681605876,-3.6144532083901346,720575941626256266,acetylcholine;gaba,right,neck_connective,descending,MX3,NA,NA,DNge131,descending,,DNge131,DNge131,DNxl115,IN,descending_IN,NA,1,DN_20,#409D3D
3.336134691043501,3.791688072737795,720575941626272650,acetylcholine,right,neck_connective,ascending,19B,NA,NA,AN19B001,ascending,NA,AN19B001,NA,AN19B001,IN,ascending_IN,NA,3,AN_26,#2C8EC0
26.75191213588298,-9.07722033256616,720575941626281354,gaba,right,neck_connective,ascending,13B,NA,NA,AN13B002,ascending,unusual ascending-then-descending morphology,AN13B002,NA,AN13B002,IN,ascending_IN,NA,7,AN_18,#E92F2F
-5.608737449840898,-12.808172595444578,720575941626282634,glutamate,right,neck_connective,descending,MX12__prim,NA,NA,DNge034,descending,NA,DNge034,DNge034,DNxl072,IN,descending_IN,NA,10,DN_13,#CF603E
-31.663149814800615,19.810224163588625,720575941626299530,glutamate,right,neck_connective,descending,LB6,NA,NA,DNg10,descending,NA,DNg10,DNg10,DNg10,IN,descending_IN,NA,5,DN_09,#EF9334
-5.806035976604814,-24.240311038437742,720575941626302858,acetylcholine,left,neck_connective,descending,MX12,grooming,NA,DNg12_e,descending,NA,DNg12_e,DNg12_e,DNg12,IN,descending_IN,DNg12_e,12,DN_11,#EFB135
27.663538951678877,-15.452065837326902,720575941626337162,gaba,right,neck_connective,descending,putative_primary,NA,NA,DNg103,descending,,DNg103,DNg103,DNg103,OUT,descending_OUT,NA,7,DN_18,#E92F2F
17.120020885272627,-28.176870715561765,720575941626416778,glutamate,left,neck_connective,ascending,27X,NA,NA,AN27X017,ascending,NA,AN27X017,AN_FLA_PRW_1,AN27X017,IN,ascending_IN,NA,9,AN_14,#3D9D98
17.912016887469893,3.286440718230349,720575941626435483,gaba,right,neck_connective,ascending,05B,NA,NA,AN05B049,ascending,NA,AN05B049,AN_GNG_62,AN05B049,IN,ascending_IN,NA,25,AN_21,#672775
15.483759898944502,-11.976039302292723,720575941626447754,gaba;acetylcholine,left,neck_connective,ascending,05B,NA,NA,AN05B044,ascending,,AN05B044,AN_multi_21,AN05B044,OUT,ascending_OUT,NA,17,AN_15,#61BAE7
-0.5754918975096891,-6.204710376206297,720575941626500746,acetylcholine,left,neck_connective,descending,putative_primary,walking,NA,DNg100,descending,,DNg100,DNg100,DNg100,IN,descending_IN,DNg100,3,DN_26,#2C8EC0
28.796484966083174,-15.93006170982446,720575941626522762,acetylcholine,right,neck_connective,ascending,01B,NA,NA,AN01B004,ascending,NA,AN01B004,AN_GNG_162,AN01B004,IN,ascending_IN,NA,7,AN_18,#E92F2F
-21.765690784649248,-3.166360270920652,720575941626530442,acetylcholine,left,neck_connective,descending,PSp2,NA,NA,DNp104,descending,,DNp104,DNp104,DNxn134,IN,descending_IN,NA,23,DN_03,#B56FCC
-18.612240772442217,13.066486942824465,720575941626967865,gaba,right,neck_connective,descending,LB7,NA,NA,DNge091,descending,NA,DNge091,DNge091,DNg07,OUT,descending_OUT,NA,14,DN_08,#D73029
-16.835301380352373,12.362813580092531,720575941627484454,acetylcholine,left,neck_connective,descending,LB7,NA,NA,DNge145,descending,NA,DNge145,DNge145,DNxn116,IN,descending_IN,NA,21,DN_07,#5BB86E
20.12057973842204,-7.384613883438963,720575941627493689,gaba,left,neck_connective,ascending,TBD,NA,NA,ANXXX404,ascending,NA,ANXXX404,AN_GNG_73,ANXXX404,OUT,ascending_OUT,NA,1,AN_20,#409D3D
-27.6249990274471,17.01108132606421,720575941627576377,glutamate,right,neck_connective,descending,LB6,NA,NA,DNge085,descending,NA,DNge085,DNge085,DNnt011,IN,descending_IN,NA,5,DN_09,#EF9334
14.342760104938154,-0.03653438085641281,720575941628153913,acetylcholine,left,neck_connective,descending,MX3,NA,NA,DNge140,descending,,DNge140,DNge140,DNxn185,IN,descending_IN,NA,25,DN_21,#672775
-23.952958088116045,-3.2143601297768534,720575941628167225,glutamate,left,neck_connective,descending,LB12,NA,NA,DNg02_b,descending,NA,DNg02_b,DNg02_b,DNg03,IN,descending_IN,NA,23,DN_03,#B56FCC
2.4154207895237256,-3.3173881887825907,720575941628231138,gaba,right,neck_connective,descending,MX3,NA,NA,DNg52,descending,NA,DNg52,DNg52,NA,IN,descending_IN,NA,3,DN_26,#2C8EC0
-1.742998700336809,-15.263254535141844,720575941628237625,glutamate,right,neck_connective,descending,MD3,NA,NA,DNge040,descending,,DNge040,DNge040,DNxl111,IN,descending_IN,NA,10,DN_13,#CF603E
-9.257050495342607,-15.341157329026121,720575941628262969,gaba,right,neck_connective,descending,MD3,NA,NA,DNge096,descending,,DNge096,DNge096,DNit008,IN,descending_IN,NA,10,DN_13,#CF603E
24.510035533710127,-4.555376422348875,720575941628267321,acetylcholine,right,neck_connective,ascending,17A,NA,NA,AN17A003,ascending,NA,AN17A003,AN_GNG_140,AN17A003,IN,ascending_IN,NA,1,AN_20,#409D3D
22.57769109706462,-0.8492947935494365,720575941628271417,acetylcholine,left,neck_connective,ascending,09B,NA,NA,AN09B024,ascending,,AN09B024,NA,AN09B024,IN,ascending_IN,NA,1,AN_20,#409D3D
23.41792203883708,25.170251476821047,720575941628279353,glutamate,left,neck_connective,ascending,12B,NA,NA,AN12B006,ascending,NA,AN12B006,AN_AVLP_52,AN12B006,IN,ascending_IN,NA,11,AN_23,#8D6F58
-35.35800455112874,10.795378315505129,720575941628282150,gaba;glutamate,left,neck_connective,ascending,06A,proprioception,NA,AN06A018,ascending,unknown_orphan_neuron;haltere_campaniform_sensillum_neuron,AN06A018,NA,AN06A018,IN,ascending_IN,AN06A018,16,AN_05,#9C9286
-6.138452987865801,-20.022951495591062,720575941628349990,glutamate,right,neck_connective,descending,MX12__prim,NA,NA,DNge029,descending,NA,DNge029,DNge029,DNfl044,IN,descending_IN,NA,12,DN_11,#EFB135
7.802083987994795,-14.936357867661375,720575941628661542,acetylcholine,right,neck_connective,ascending,08B,wing_vibration,NA,AN08B059,ascending,,AN08B059,AN_GNG_184,AN08B059,OUT,ascending_OUT,AN08B059,27,AN_17,#7E378C
24.44283010463298,21.031381237563235,720575941628704994,acetylcholine,left,neck_connective,ascending,10B,NA,NA,AN10B047,ascending,NA,AN10B047,AN_AVLP_43,AN10B047,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
-31.654875736431475,19.722108471449953,720575941628710694,acetylcholine,right,neck_connective,descending,LB7,NA,NA,DNge116,descending,,DNge116,DNge116,DNut034,IN,descending_IN,NA,5,DN_09,#EF9334
-28.01095102329671,1.1021684289542257,720575941628867042,acetylcholine,right,neck_connective,descending,LB12,NA,NA,DNg04,descending,,DNg04,DNg04,DNg04,IN,descending_IN,NA,4,DN_02,#F96A3C
4.783871669574385,7.68797742134009,720575941629121004,acetylcholine,left,neck_connective,ascending,07B,NA,NA,AN07B062,ascending,NA,AN07B062,AN_GNG_179,AN07B062,IN,ascending_IN,NA,15,AN_24,#41A4D5
-11.402256946758623,-20.207033526841062,720575941629386732,acetylcholine,left,neck_connective,descending,MX12,NA,NA,DNg12_a,descending,NA,DNg12_a,DNg12_a,DNnt007,IN,descending_IN,NA,12,DN_11,#EFB135
-5.792050342754717,4.552464592513186,720575941629726246,acetylcholine,right,neck_connective,descending,putative_primary,landing,NA,DNp07,descending,,DNp07,DNp07,DNp07,IN,descending_IN,DNp07,26,DN_27,#FBCD5A
-27.6558828165096,0.6695155978766499,720575941629872422,acetylcholine,right,neck_connective,descending,WEDd1,NA,NA,DNae004,descending,,DNae004,DNae004,DNa05,IN,descending_IN,NA,4,DN_02,#F96A3C
22.579497356219893,27.50079880958472,720575941629944870,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B018,ascending,NA,AN08B018,AN_AVLP_46,AN08B018,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
-12.887514095501299,1.4334977746573507,720575941629968166,NA,right,neck_connective,ascending,NA,NA,NA,AN27X011,ascending,NA,AN27X011,AN_multi_4,AN27X011,IN,ascending_IN,NA,24,AN_01,#55B151
13.912922878070479,-23.47073019737329,720575941629973986,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B113,ascending,NA,AN08B113,AN_4_None,AN08B113,IN,ascending_IN,NA,9,AN_14,#3D9D98
13.892604846759443,-3.9869595884713114,720575941630020134,glutamate,right,neck_connective,ascending,00A,NA,NA,AN00A006,ascending,,AN00A006,AN_multi_107,AN00A006,IN,ascending_IN,NA,17,AN_15,#61BAE7
-23.83209894199788,13.184154141005617,720575941630049762,acetylcholine,left,neck_connective,descending,LB7,NA,NA,DNge095,descending,,DNge095,DNge095,DNut054,IN,descending_IN,NA,5,DN_09,#EF9334
19.831093807025557,-7.940592658463377,720575941630080038,gaba,left,neck_connective,ascending,05B,NA,NA,AN05B046,ascending,NA,AN05B046,AN_GNG_196,AN05B046,OUT,ascending_OUT,NA,1,AN_20,#409D3D
-35.04981515903889,10.515336620864016,720575941630081574,serotonin,left,neck_connective,descending,PSp2,steering,NA,DNpe054,descending,NA,DNpe054,DNpe054,DNp17,IN,descending_IN,DNpe054,16,DN_05,#9C9286
25.42966749171794,28.288156139906985,720575941630141734,acetylcholine,left,neck_connective,ascending,10B,NA,NA,AN10B020,ascending,NA,AN10B020,AN_AVLP_45,AN10B020,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
-17.351206760601396,18.925044643935305,720575941630209221,acetylcholine,left,neck_connective,ascending,07B,NA,NA,AN07B046,ascending,NA,AN07B046,AN_GNG_179,AN07B046,OUT,ascending_OUT,NA,14,AN_08,#D73029
-31.849524479107256,17.806851971205813,720575941630493600,acetylcholine,right,neck_connective,ascending,07B,NA,NA,AN07B072,ascending,NA,AN07B072,AN_GNG_172,AN07B072,IN,ascending_IN,NA,5,AN_09,#EF9334
-5.890280704693193,-14.400138270798582,720575941630522850,glutamate,left,neck_connective,descending,MX12__prim,NA,NA,DNge069,descending,NA,DNge069,DNge069,DNg64,IN,descending_IN,NA,10,DN_13,#CF603E
4.132768173022871,7.536332714614016,720575941630573794,acetylcholine,right,neck_connective,ascending,07B,NA,NA,AN_GNG_179,ascending,NA,AN_GNG_179,AN_GNG_179,NA,IN,ascending_IN,NA,15,AN_24,#41A4D5
-6.815130214886064,-24.360597979966062,720575941630646432,acetylcholine,left,neck_connective,descending,CREl1,NA,NA,NA,descending,NA,720575941630646432,NA,NA,OUT,descending_OUT,NA,12,DN_11,#EFB135
11.663358707233076,8.014700520094973,720575941630921413,NA,right,neck_connective,ascending,NA,NA,NA,AN08B103,ascending,NA,AN08B103,AN_GNG_184,AN08B103,OUT,ascending_OUT,NA,18,AN_25,#FAC240
17.467518825336104,-0.7957216321858348,720575941630971372,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B086,ascending,NA,AN08B086,AN_GNG_SAD_32,AN08B086,OUT,ascending_OUT,NA,25,AN_21,#672775
-2.6869964410823535,-12.318390262070555,720575941630997986,acetylcholine,right,neck_connective,ascending,TBD,NA,NA,ANXXX037,ascending,NA,ANXXX037,AN_GNG_36,ANXXX037,IN,ascending_IN,NA,2,AN_12,#9FB555
-0.18631712694584823,-2.7595354437264383,720575941631013090,acetylcholine,left,neck_connective,descending,putative_primary,NA,NA,DNge035,descending,,DNge035,DNge035,DNxl134,IN,descending_IN,NA,3,DN_26,#2C8EC0
14.172692317767744,-23.45145071739282,720575941631020012,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B113,ascending,NA,AN08B113,AN_4_None,AN08B113,OUT,ascending_OUT,NA,9,AN_14,#3D9D98
-24.42048357029378,14.248401272353274,720575941631020192,gaba,left,neck_connective,descending,LB6,NA,NA,DNge087,descending,NA,DNge087,DNge087,DNnt010,IN,descending_IN,NA,5,DN_09,#EF9334
1.336832065387373,-4.364362370911497,720575941631028962,gaba,left,neck_connective,descending,putative_primary,NA,NA,DNge063,descending,NA,DNge063,DNge063,DNxl127,IN,descending_IN,NA,3,DN_26,#2C8EC0
25.83892919520915,-15.492185962143797,720575941631060972,serotonin;acetylcholine,right,neck_connective,descending,MX3,NA,NA,DNg65,descending,,DNg65,DNg65,DNg65,IN,descending_IN,NA,7,DN_18,#E92F2F
24.780516643329268,-15.912734401169676,720575941631234530,acetylcholine,left,neck_connective,ascending,05B,NA,NA,AN05B098,ascending,,AN05B098,AN_GNG_FLA_3,AN05B098,IN,ascending_IN,NA,7,AN_18,#E92F2F
22.114148158832197,28.663413631972414,720575941631270626,glutamate,left,neck_connective,ascending,TBD,NA,NA,ANXXX098,ascending,NA,ANXXX098,AN_AVLP_25,ANXXX098,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
-5.347189407543535,-12.863171946946043,720575941631315616,gaba,left,neck_connective,descending,putative_primary,NA,NA,DNge128,descending,,DNge128,DNge128,DNg107,IN,descending_IN,NA,10,DN_13,#CF603E
20.343850154681807,-3.39543379539575,720575941631437804,acetylcholine,right,neck_connective,ascending,09B,NA,NA,AN09B023,ascending,NA,AN09B023,AN_multi_68,AN09B023,OUT,ascending_OUT,NA,1,AN_20,#409D3D
24.04682256679118,14.387996304091555,720575941631615468,acetylcholine,left,neck_connective,ascending,10B,NA,NA,AN10B034_T3,ascending,NA,AN10B034,AN_GNG_166,AN10B034,OUT,ascending_OUT,NA,6,AN_22,#FA4141
7.43727828960002,-17.589636218491453,720575941631620588,acetylcholine,right,neck_connective,ascending,TBD,NA,NA,AN_GNG_IPS_13,ascending,,AN_GNG_IPS_13,AN_GNG_IPS_13,NA,IN,ascending_IN,NA,27,AN_17,#7E378C
-0.8937178065341661,10.738685238417727,720575941631629292,acetylcholine,left,neck_connective,ascending,08B,NA,NA,AN08B010,ascending,NA,AN08B010,AN_multi_64,AN08B010,IN,ascending_IN,NA,26,AN_27,#FBCD5A
-23.268280964092607,2.279750692900759,720575941631642860,acetylcholine,left,neck_connective,descending,WEDd1,NA,NA,DNae004,descending,,DNae004,DNae004,DNut037,IN,descending_IN,NA,4,DN_02,#F96A3C
19.087677974506025,-0.49885841900433914,720575941631922117,gaba,right,neck_connective,ascending,05B,NA,NA,AN05B048,ascending,NA,AN05B048,AN_GNG_191,AN05B048,OUT,ascending_OUT,NA,25,AN_21,#672775
7.0012946317631055,5.988640892562014,720575941631945452,acetylcholine,right,neck_connective,ascending,19B,wing_vibration,NA,dMS9,ascending,,dMS9,AN_GNG_SAD_23,dMS9,OUT,ascending_OUT,dMS9,15,AN_24,#41A4D5
22.541813869281416,27.15595780616675,720575941631976864,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B018,ascending,NA,AN08B018,AN_AVLP_14,AN08B018,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
-24.144318561748857,-4.745025527420896,720575941632002720,acetylcholine,left,neck_connective,descending,LB12,flight,NA,DNg02_a,descending,,DNg02_a,DNg02_a,DNg02,IN,descending_IN,DNg02_a,23,DN_03,#B56FCC
-25.022038440899248,14.984903919753176,720575941632050336,gaba,left,neck_connective,ascending,06A,NA,NA,AN06A112,ascending,NA,AN06A112,AN_4_None,AN06A112,IN,ascending_IN,NA,5,AN_09,#EF9334
-13.076869945721025,0.09417040949736222,720575941632059372,acetylcholine,left,neck_connective,descending,putative_primary,NA,NA,DNge006,descending,,DNge006,DNge006,DNxn150,IN,descending_IN,NA,24,DN_01,#55B151
-10.909726124004717,-9.541460406723875,720575941632167611,acetylcholine,right,neck_connective,descending,putative_primary,NA,NA,DNg73,descending,NA,DNg73,DNg73,DNg73,IN,descending_IN,NA,24,DN_01,#55B151
8.35155298213542,-5.833751571122068,720575941632198560,gaba,right,neck_connective,ascending,12B,NA,NA,AN12B055,ascending,NA,AN12B055,AN_8_13,AN12B055,OUT,ascending_OUT,NA,17,AN_15,#61BAE7
29.471812267108564,-0.4836642041238727,720575941632241900,acetylcholine,right,neck_connective,ascending,09B,NA,NA,AN09B004,ascending,NA,AN09B004,AN_AVLP_PVLP_10,AN09B004,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
12.451713580890303,-11.66320551628198,720575941632336876,acetylcholine,left,neck_connective,ascending,17A,NA,NA,AN17A012,ascending,,AN17A012,AN_multi_90,AN17A012,IN,ascending_IN,NA,17,AN_15,#61BAE7
28.519621867938643,-3.3756946443947733,720575941632371948,acetylcholine,left,neck_connective,ascending,09B,NA,NA,AN09B004,ascending,NA,AN09B004,AN_multi_93,AN09B004,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
-26.998978595928545,13.486197102126223,720575941632468896,acetylcholine,left,neck_connective,ascending,07B,NA,NA,AN07B049,ascending,NA,AN07B049,SA_DMT_DMetaN_3,AN07B049,IN,ascending_IN,NA,5,AN_09,#EF9334
-26.62985513706624,-0.22078758174504653,720575941632594592,acetylcholine,right,neck_connective,descending,WEDd1,NA,NA,DNa07,descending,,DNa07,DNa07,DNa07,IN,descending_IN,NA,4,DN_02,#F96A3C
-6.928227405742998,-11.921000850144285,720575941632652987,glutamate;acetylcholine,right,neck_connective,descending,putative_primary,NA,NA,DNge060,descending,,DNge060,DNge060,DNxl107,IN,descending_IN,NA,10,DN_13,#CF603E
-29.440039615826006,17.36408196693335,720575941632799392,glutamate,left,neck_connective,descending,LB6,NA,NA,DNge085,descending,NA,DNge085,DNge085,DNnt011,IN,descending_IN,NA,5,DN_09,#EF9334
-29.911746006206865,7.58255110984717,720575941632823995,acetylcholine,left,neck_connective,ascending,07B,NA,NA,AN07B049,ascending,NA,AN07B049,NA,AN07B049,IN,ascending_IN,NA,13,AN_04,#F35438
18.078154582782393,-10.507646930161375,720575941632875461,acetylcholine;serotonin,right,neck_connective,ascending,01A,NA,NA,AN01A021,ascending,,AN01A021,AN_3_None,AN01A021,IN,ascending_IN,NA,1,AN_20,#409D3D
-26.364125232891436,17.34904633766089,720575941632898757,acetylcholine,right,neck_connective,ascending,19B,NA,NA,AN19B039,ascending,,AN19B039,SA_DMT_DMetaN,AN19B039,IN,ascending_IN,NA,5,AN_09,#EF9334
-24.582594852642412,-4.739478480759519,720575941632978629,acetylcholine,right,neck_connective,descending,LB12,flight,NA,DNg02_g,descending,,DNg02_g,DNg02_g,DNg02,IN,descending_IN,DNg02_g,23,DN_03,#B56FCC
3.0246663282352735,6.077839481886965,720575941633028549,glutamate;acetylcholine;gaba,left,neck_connective,ascending,02A;05B;06B;07B;08B;09B;17A;17B;19B;23B,NA,NA,AN02A001,ascending,,AN02A001,AN_multi_8,AN02A001,IN,ascending_IN,NA,3,AN_26,#2C8EC0
21.969874400897627,26.711270916518313,720575941633064389,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B018,ascending,NA,AN08B018,AN_AVLP_14,AN08B018,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
2.1569829175907422,-1.7348020195397318,720575941633099680,acetylcholine;serotonin,left,neck_connective,ascending,18B;TBD,NA,NA,AN18B003,ascending,unknown_orphan_neuron,AN18B003,AN_GNG_55,AN18B003,IN,ascending_IN,NA,3,AN_26,#2C8EC0
-0.05085859795033432,8.699593174513918,720575941633109664,acetylcholine,right,neck_connective,ascending,07B,NA,NA,AN07B045,ascending,NA,AN07B045,NA,AN07B045,IN,ascending_IN,NA,26,AN_27,#FBCD5A
24.32358839015544,28.953162777480227,720575941633124539,acetylcholine,left,neck_connective,ascending,10B,NA,NA,AN10B048,ascending,NA,AN10B048,AN_AVLP_48,AN10B048,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
7.766427058978682,3.4817777753439962,720575941633124549,glutamate,right,neck_connective,descending,putative_primary,NA,NA,DNge119,descending,NA,DNge119,DNge119,DNxn157,OUT,descending_OUT,NA,15,DN_24,#41A4D5
27.65028860072673,-1.0602483868035257,720575941633138629,acetylcholine,right,neck_connective,ascending,05B,NA,NA,AN05B099,ascending,NA,AN05B099,AN_AVLP_GNG_9,AN05B099,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
-27.923476200298662,12.162274944838625,720575941633163707,acetylcholine,left,neck_connective,ascending,07B,NA,NA,AN07B069,ascending,NA,AN07B069,AN_GNG_175,AN07B069,IN,ascending_IN,NA,13,AN_04,#F35438
0.2556613276439955,-13.966544520798582,720575941633187488,gaba,right,neck_connective,ascending,06A,NA,NA,AN06A015,ascending,NA,AN06A015,AN_multi_39,AN06A015,IN,ascending_IN,NA,2,AN_12,#9FB555
8.112461108966475,4.601375210341555,720575941633206944,acetylcholine,right,neck_connective,descending,putative_primary,NA,NA,DNp103,descending,NA,DNp103,DNp103,DNp103,IN,descending_IN,NA,15,DN_24,#41A4D5
-3.0652828027766894,7.840204823073488,720575941633589179,gaba,left,neck_connective,ascending,06B,NA,NA,AN06B002,ascending,NA,AN06B002,AN_GNG_178,AN06B002,IN,ascending_IN,NA,26,AN_27,#FBCD5A
-21.32073305149495,-6.352206122818846,720575941633591483,glutamate;dopamine,left,neck_connective,ascending,27X,flight,NA,AN27X004,ascending,,AN27X004,MtAHN,AN27X004,OUT,ascending_OUT,AN27X004,23,AN_03,#B56FCC
-26.05800912876546,23.19329034095679,720575941633591739,acetylcholine,right,neck_connective,ascending,19B,NA,NA,AN19B046,ascending,NA,AN19B046,AN_GNG_172,AN19B046,IN,ascending_IN,NA,20,AN_10,#973EA9
-1.5290076543849658,-24.66445006126489,720575941633664443,acetylcholine,right,neck_connective,ascending,19A,NA,NA,AN19A019,ascending,NA,AN19A019,AN_GNG_129,AN19A019,IN,ascending_IN,NA,12,AN_11,#EFB135
8.637283344073897,-3.401650559845823,720575941633779387,acetylcholine,left,neck_connective,descending,SMPpv2_ventral,freezing,NA,DNp09,descending,NA,DNp09,DNp09,DNp09,IN,descending_IN,DNp09,17,DN_15,#61BAE7
-14.999380092815752,8.026865589675051,720575941633833403,gaba,right,neck_connective,descending,LB7,NA,NA,DNge091,descending,NA,DNge091,DNge091,NA,OUT,descending_OUT,NA,21,DN_07,#5BB86E
25.54099561671794,25.000062573012453,720575941633863355,acetylcholine,left,neck_connective,ascending,08B,NA,NA,AN08B018,ascending,NA,AN08B018,AN_AVLP_14,AN08B018,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
24.32001401881755,27.019860851821047,720575941633896891,acetylcholine,left,neck_connective,ascending,10B,NA,NA,AN_AVLP_53,ascending,NA,AN_AVLP_53,AN_AVLP_53,NA,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
-22.797175388531084,13.474044430312258,720575941633911227,acetylcholine,left,neck_connective,descending,putative_primary,NA,NA,DNpe004,descending,NA,DNpe004,DNpe004,DNut042,IN,descending_IN,NA,5,DN_09,#EF9334
15.536355037494307,-18.34290350669946,720575941633920443,acetylcholine,right,neck_connective,ascending,10B,NA,NA,AN10B037,ascending,NA,AN10B037,AN_AVLP_51,AN10B037,OUT,ascending_OUT,NA,22,AN_16,#C4B39C
-32.923182468609205,4.7368303418723166,720575941634017723,acetylcholine,right,NA,descending,PSp2,NA,NA,DNpe018,descending,NA,DNpe018,DNpe018,DNut046,IN,descending_IN,NA,4,DN_02,#F96A3C
-24.606955509380693,22.244741070326906,720575941636180597,acetylcholine,right,neck_connective,ascending,19B,NA,NA,AN19B063,ascending,NA,AN19B063,SA_DMT_DMetaN_8,AN19B063,IN,ascending_IN,NA,20,AN_10,#973EA9
-19.040108661846514,20.003387081679445,720575941636531573,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B071,ascending,NA,AN08B071,SA_DMT_ADMN_1,AN08B071,IN,ascending_IN,NA,14,AN_08,#D73029
