bodyid,post,pre,downstream,upstream,synweight,totalNtPredictions,predictedNt,voxels,class,entryNerve,name,ntAcetylcholineProb,ntGabaProb,ntGlutamateProb,ntUnknownProb,origin,location,locationType,predictedNtProb,prefix,rootSide,statusLabel,subclass,synonyms,systematicType,target,type,vfbId,modality,tag,cluster,subcluster,receptorType,status,celltypeTotalNtPredictions,celltypePredictedNt,group,somaSide,birthtime,hemilineage,serial,serialMotif,somaNeuromere,somaLocation,description,avgLocation,exitNerve,subclassabbr,transmission,tosomaLocation,longTract,rootLocation,source,soma
35192,186,115,949,186,1135,115,glutamate,189455449,intrinsic neuron,None,IN02A065_T3_L,0.025478348,0.027594995,0.9433219,0.0036047914,HTct_L,"23135,25157,27680",user,0.9433219,IR,NA,Roughly traced,IR,NA,IN02A065,HTct_L,IN02A065,VFB_jrcv0r5k,NA,NA,NA,NA,NA,Traced,321,glutamate,28854,LHS,secondary,02A,NA,NA,T3,"21741,26029,16726",2A in T3 LHS,"list(23162, 25082, 27681),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
102376,235,83,695,235,930,83,glutamate,203202384,intrinsic neuron,None,IN02A066_T3_L,0.011164187,0.0041913386,0.9827544,0.0018900508,HTct_L,"23151,25170,27680",user,0.9827544,IR,NA,Roughly traced,IR,NA,IN02A066,HTct_L,IN02A066,VFB_jrcv26zs,NA,NA,NA,NA,NA,Traced,719,glutamate,33524,LHS,secondary,02A,NA,NA,T3,"22082,26245,20074",2A in T3 LHS,"list(23162, 25082, 27681),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
11283,10043,10,76,10043,10119,10,acetylcholine,2981529995,motor neuron,NA,MNad19_AbN4_R,0.61973196,0.031360462,0.3331113,0.015796285,ANm,"25463,18031,7028",soma,0.61973196,MN,NA,Roughly traced,ad,NA,MNad19,abdomen,MNad19,VFB_jrcv08pf,NA,NA,NA,10204,NA,Traced,113,gaba,10753,RHS,primary,06A,10753,complex,A4,"25463,18031,7028",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
11762,1229,1136,8467,1229,9696,1136,acetylcholine,1912365198,sensory neuron,AbNT_R,SNxx11_AbNT_R,0.9070642,0.03367612,0.053605847,0.0056538326,abdomen,"25093,16698,9021",auto,0.9070642,SN,RHS,Roughly traced,NA,NA,SNxx11,ANm,SNxx11,VFB_jrcv092q,unknown,NA,26,68,NA,Traced,11091,acetylcholine,11540,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
12509,6198,6,19,6198,6217,6,unknown,1737487462,motor neuron,NA,MNad15_AbN4_R,0.16838063,0.24732895,0.15596597,0.42832443,ANm,"27954,15914,4226",soma,0.42832443,MN,NA,Roughly traced,ad,NA,MNad15,abdomen,MNad15,VFB_jrcv09nh,NA,NA,NA,NA,NA,Traced,18,glutamate,12509,RHS,primary,TBD,12509,complex,A8,"27954,15914,4226",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
12638,5810,24,107,5810,5917,24,gaba,1701059309,motor neuron,NA,MNad19_AbN4_R,0.07077288,0.7025975,0.16997229,0.05665734,ANm,"25804,17258,9151",soma,0.7025975,MN,NA,Roughly traced,ad,NA,MNad19,abdomen,MNad19,VFB_jrcv09r2,NA,NA,NA,10204,NA,Traced,113,gaba,12638,RHS,primary,06A,10753,complex,A3,"25804,17258,9151",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
13105,5857,3,13,5857,5870,3,glutamate,1570018856,motor neuron,NA,MNad15_AbN4_R,0.094506994,0.1406599,0.5228809,0.24195217,ANm,"29639,10527,7950",soma,0.5228809,MN,NA,Roughly traced,ad,NA,MNad15,abdomen,MNad15,VFB_jrcv0a41,NA,NA,NA,NA,NA,Traced,18,glutamate,13105,RHS,primary,TBD,12509,complex,A6,"29639,10527,7950",might be serial 13105,,AbN4_R,ad,NA,,NA,,NA,TRUE
13486,4508,7,24,4508,4532,7,glutamate,1348516625,motor neuron,NA,MNad14_AbN4_R,0.13726364,0.18969868,0.41197476,0.26106292,ANm,"27852,8159,8107",soma,0.41197476,MN,NA,Roughly traced,ad,NA,MNad14,abdomen,MNad14,VFB_jrcv0aem,NA,NA,NA,12802,NA,Traced,108,glutamate,13486,RHS,primary,TBD,12810,complex,A5,"27852,8159,8107",might be serial 13105,,AbN4_R,ad,NA,,NA,,NA,TRUE
13899,2380,5,27,2380,2407,5,glutamate,1317155727,motor neuron,NA,MNad08_AbN4_R,0.077551745,0.2174229,0.37239665,0.3326287,ANm,"26678,8809,16844",soma,0.40299854,MN,NA,Roughly traced,ad,NA,MNad08,abdomen,MNad08,VFB_jrcv0aq3,NA,NA,NA,13671,NA,Traced,21,glutamate,13671,RHS,primary,TBD,13671,complex,A2,"26678,8809,16844",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
14008,2465,6,28,2465,2493,6,glutamate,1283740225,motor neuron,NA,MNad11_AbN4_R,0.15593158,0.16690724,0.55750424,0.11965692,ANm,"28624,9860,14461",soma,0.55750424,MN,NA,Roughly traced,ad,NA,MNad11,abdomen,MNad11,VFB_jrcv0at4,NA,NA,NA,12802,NA,Traced,52,glutamate,13999,RHS,primary,TBD,13403,complex,A3,"28624,9860,14461",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
14288,1445,3,8,1445,1453,3,glutamate,1495143993,motor neuron,NA,MNad07_AbN4_R,0.092136204,0.18810879,0.45423156,0.26552343,ANm,"30941,11701,13313",soma,0.45423156,MN,NA,Roughly traced,ad,RP2,MNad07,abdomen,MNad07,VFB_jrcv0b0w,NA,NA,NA,NA,NA,Traced,20,glutamate,13733,RHS,primary,13B,13733,complex,A3,"30941,11701,13313",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
14853,1367,3,9,1367,1376,3,glutamate,1082135985,motor neuron,NA,MNad13_AbN4_R,0.07511882,0.23445041,0.47930282,0.21112795,ANm,"30755,11746,14387",soma,0.47930282,MN,NA,Roughly traced,ad,NA,MNad13,abdomen,MNad13,VFB_jrcv0bgl,NA,NA,NA,12844,NA,Traced,43,glutamate,14853,RHS,primary,TBD,12844,complex,A3,"30755,11746,14387",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
15174,545,3,12,545,557,3,gaba,1046389818,efferent neuron,NA,EN00B023_A5_M,0.07946534,0.50571275,0.16288316,0.25193873,NA,"22583,15580,11281",soma,0.50571275,EN,NA,Roughly traced,EN,NA,EN00B023,NA,EN00B023,VFB_jrcv0bpi,NA,NA,NA,NA,NA,Traced,35,glutamate,15174,Midline,primary,00B,14571,complex,A5,"22583,15580,11281",NA,,AbN4_R AbN4_L,NA,neurosecretory,,NA,,NA,TRUE
15182,1169,3,18,1169,1187,3,glutamate,980610858,motor neuron,NA,MNad13_AbN4_R,0.07214817,0.14481339,0.59247590000000006,0.19056255,ANm,"28134,16934,3987",soma,0.5045334,MN,NA,Roughly traced,ad,NA,MNad13,abdomen,MNad13,VFB_jrcv0bpq,NA,NA,NA,13929,NA,Traced,43,glutamate,15182,RHS,primary,TBD,12844,complex,A6,"28134,16934,3987",was A5,,AbN4_R,ad,NA,,NA,,NA,TRUE
15383,551,7,28,551,579,7,glutamate,1000939268,efferent neuron,NA,EN00B023_A4_M,0.12730494,0.22230397,0.57877856,0.0716125,NA,"21968,15153,12136",soma,0.56739675999999994,EN,NA,Roughly traced,EN,NA,EN00B023,NA,EN00B023,VFB_jrcv0bvb,NA,NA,NA,NA,NA,Traced,35,glutamate,15383,Midline,primary,00B,14571,complex,A4,"21968,15153,12136",NA,,AbN4_R AbN4_L,NA,neurosecretory,,NA,,NA,TRUE
15529,1639,0,0,1639,1639,0,unclear,936528447,motor neuron,NA,MNad09_AbNT,NA,NA,NA,NA,ANm,"21571,7066,12846",soma,NA,MN,NA,Roughly traced,ad,NA,MNad09,abdomen,MNad09,VFB_jrcv0bzd,NA,NA,NA,NA,NA,Traced,18,glutamate,15529,LHS,primary,TBD,13631,complex,A5,"21571,7066,12846",NA,,AbNT,ad,NA,,NA,,NA,TRUE
16227,2630,3,8,2630,2638,3,glutamate,726344855,motor neuron,NA,MNad05_AbN4_R,0.088777356,0.18221067,0.632828,0.09618397,ANm,"30891,12574,11537",soma,0.632828,MN,NA,Roughly traced,ad,NA,MNad05,abdomen,MNad05,VFB_jrcv0cir,NA,NA,NA,13188,NA,Traced,20,glutamate,16227,RHS,primary,TBD,16227,complex,A4,"30891,12574,11537",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
16367,4181,9,46,4181,4227,9,glutamate,1448992497,motor neuron,NA,MNad14_AbN4_R,0.09902533,0.27589718,0.4102265,0.21485095,ANm,"28883,8861,10924",soma,0.4102265,MN,NA,Roughly traced,ad,NA,MNad14,abdomen,MNad14,VFB_jrcv0cmn,NA,NA,NA,12802,NA,Traced,108,glutamate,13547,RHS,primary,TBD,12810,complex,A4,"28883,8861,10924",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
16375,986,5,24,986,1010,5,glutamate,862511714,motor neuron,NA,MNad13_AbN4_R,0.09992746,0.1804819,0.5448912,0.17469949,ANm,"29870,15134,7097",soma,0.5448912,MN,NA,Roughly traced,ad,NA,MNad13,abdomen,MNad13,VFB_jrcv0cmv,NA,NA,NA,12844,NA,Traced,43,glutamate,13655,RHS,primary,TBD,12844,complex,A5,"29870,15134,7097",was A8.A9,,AbN4_R,ad,NA,,NA,,NA,TRUE
16431,2151,9,38,2151,2189,9,glutamate,1048978162,motor neuron,NA,MNad14_AbN4_R,0.07295657,0.11904374,0.51821566,0.28978404,ANm,"26284,8153,14940",soma,0.47793597,MN,NA,Roughly traced,ad,NA,MNad14,abdomen,MNad14,VFB_jrcv0cof,NA,NA,NA,12802,NA,Traced,108,glutamate,12810,RHS,primary,TBD,12810,complex,A3,"26284,8153,14940",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
16908,573,401,3096,573,3669,401,acetylcholine,505839696,sensory neuron,AbN4_R,SNxx03_AbN4_R,0.8826049,0.024629029,0.08289795,0.009868141,abdomen,"24542,15730,11164",auto,0.8826049,SN,RHS,Roughly traced,NA,NA,SNxx03,ANm,SNxx03,VFB_jrcv0d1o,unknown,NA,18,62,NA,Traced,31325,acetylcholine,16908,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
17319,2180,9,71,2180,2251,9,glutamate,568970121,motor neuron,NA,MNad02_AbN4_R,0.057736278,0.30434927,0.61396956,0.023944879,ANm,"25551,7875,15325",soma,0.61396956,MN,NA,Roughly traced,ad,NA,MNad02,abdomen,MNad02,VFB_jrcv0dd3,NA,NA,NA,NA,NA,Traced,93,gaba,17319,LHS,primary,TBD,17319,complex,A3,"25551,7875,15325",crosses midline dorsally,,AbN4_R,ad,NA,,NA,,NA,TRUE
17448,688,479,3617,688,4305,479,acetylcholine,691071571,sensory neuron,AbN4_R,SNxx04_AbN4_R,0.87556374,0.028879179,0.083088964,0.012468096,abdomen,"24937,15738,10995",auto,0.87556374,SN,RHS,Roughly traced,NA,NA,SNxx04,ANm,SNxx04,VFB_jrcv0dgo,unknown,NA,19,64,NA,Traced,26347,acetylcholine,16908,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
17897,1096,440,3061,1096,4157,440,acetylcholine,710627745,intrinsic neuron,NA,INXXX322_A8_R,0.95888364,0.0070277248,0.03158282,0.0025058088,ANm_R,"28485,9549,5254",soma,0.95888364,BR,NA,Roughly traced,BR,NA,INXXX322,ANm_R,INXXX322,VFB_jrcv0dt5,NA,NA,NA,NA,NA,Traced,1825,acetylcholine,15178,RHS,primary,TBD,NA,NA,A8,"28485,9549,5254",NA,,NA,NA,NA,,NA,,NA,TRUE
18060,955,3,18,955,973,3,glutamate,710670814,motor neuron,NA,MNad03_AbN4_R,0.081328586,0.15207976,0.4980654,0.26852623,ANm,"30306,10549,11548",soma,0.4980654,MN,NA,Roughly traced,ad,NA,MNad03,abdomen,MNad03,VFB_jrcv0dxo,NA,NA,NA,12844,NA,Traced,27,glutamate,18060,RHS,primary,TBD,16560,complex,A4,"30306,10549,11548",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
18203,2572,491,3420,2572,5992,491,gaba,692682439,intrinsic neuron,NA,INXXX287_A4_R,0.016682606,0.8214469,0.15810254,0.0037679547,ANm_R,"29184,8953,10350",soma,0.8214469,BR,NA,Roughly traced,BR,NA,INXXX287,ANm_L,INXXX287,VFB_jrcv0e1n,NA,NA,NA,NA,NA,Traced,7245,gaba,18203,RHS,primary,TBD,15158,complex,A4,"29184,8953,10350",NA,,NA,NA,NA,,NA,,NA,TRUE
18674,3377,5,22,3377,3399,5,glutamate,1104735366,motor neuron,NA,MNad06_AbN4_R,0.13246702,0.22595246,0.5779823,0.06359822,ANm,"23210,6913,15094",soma,0.5779823,MN,NA,Roughly traced,ad,NA,MNad06,abdomen,MNad06,VFB_jrcv0eeq,NA,NA,NA,NA,NA,Traced,27,glutamate,15354,LHS,primary,TBD,14211,complex,A2,"23210,6913,15094",was: A3,,AbN4_R,ad,NA,,NA,,NA,TRUE
18897,270,111,692,270,962,111,acetylcholine,144761842,sensory neuron,AbN4_R,SNxx04_AbN4_R,0.73848295,0.059561342,0.16860874,0.03334696,abdomen,"26021,13461,13644",auto,0.73848295,SN,RHS,Prelim Roughly traced,NA,NA,SNxx04,ANm,SNxx04,VFB_jrcv0ekx,unknown,NA,19,64,NA,Traced,26347,acetylcholine,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
19304,694,457,3550,694,4244,457,acetylcholine,598052573,sensory neuron,AbN4_R,SNxx03_AbN4_R,0.87404317,0.038132384,0.080042675,0.007781779,abdomen,"26702,15867,11033",auto,0.87404317,SN,RHS,Roughly traced,NA,NA,SNxx03,ANm,SNxx03,VFB_jrcv0ew8,unknown,NA,18,62,NA,Traced,31325,acetylcholine,16908,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
19486,2956,3,17,2956,2973,3,glutamate,1124427560,motor neuron,NA,MNad11_AbN4_R,0.082167394,0.25498927,0.55210257,0.110740796,ANm,"29360,9581,11605",soma,0.55210257,MN,NA,Roughly traced,ad,NA,MNad11,abdomen,MNad11,VFB_jrcv0f1a,NA,NA,NA,12802,NA,Traced,52,glutamate,18692,RHS,primary,TBD,13403,complex,A4,"29360,9581,11605",might be serial 13105,,AbN4_R,ad,NA,,NA,,NA,TRUE
20052,1382,7,28,1382,1410,7,glutamate,530347609,motor neuron,NA,MNad01_AbN4_R,0.07737905,0.16631214,0.6098165,0.14649233,ANm,"28632,11310,18283",soma,0.6098165,MN,NA,Roughly traced,ad,NA,MNad01,abdomen,MNad01,VFB_jrcv0fh0,NA,NA,NA,17391,NA,Traced,16,glutamate,20052,RHS,primary,TBD,20052,complex,A2,"28632,11310,18283",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
20055,2403,2,5,2403,2408,2,gaba,945786875,motor neuron,NA,MNad02_AbN4_R,0.10765637,0.4630677,0.19254932,0.23672657,ANm,"25011,5774,9973",soma,0.4630677,MN,NA,Roughly traced,ad,NA,MNad02,abdomen,MNad02,VFB_jrcv0fh3,NA,NA,NA,NA,NA,Traced,93,gaba,18503,LHS,primary,TBD,17319,complex,A6,"25011,5774,9973",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
20115,2441,2,6,2441,2447,2,glutamate,536487149,motor neuron,NA,MNad02_AbN4_R,0.13666996,0.14217076,0.3468096,0.37434974,ANm,"25691,7318,12640",soma,0.37434974,MN,NA,Roughly traced,ad,NA,MNad02,abdomen,MNad02,VFB_jrcv0fir,NA,NA,NA,NA,NA,Traced,93,gaba,20115,LHS,primary,TBD,17319,complex,A4,"25691,7318,12640",was: A3; crosses midline dorsally,,AbN4_R,ad,NA,,NA,,NA,TRUE
20300,6832,813,5898,6832,12730,813,gaba,967660168,intrinsic neuron,NA,INXXX316_A5_R,0.015110154,0.8599323,0.12390652,0.001051043,ANm_R,"29687,13190,10628",soma,0.8599323,BR,NA,Roughly traced,BR,NA,INXXX316,ANm_R,INXXX316,VFB_jrcv0fnw,unknown,NA,NA,NA,NA,Traced,3826,gaba,20300,RHS,primary,TBD,20231,complex,A5,"29687,13190,10628",NA,,NA,NA,NA,,NA,,NA,TRUE
20817,676,433,3207,676,3883,433,acetylcholine,508811111,sensory neuron,AbN4_R,SNxx14_AbN4_R,0.8846481,0.041567992,0.06676463,0.0070192637,abdomen,"22102,14599,13216",auto,0.8846481,SN,RHS,Roughly traced,NA,NA,SNxx14,ANm,SNxx14,VFB_jrcv0g29,unknown,NA,29,69,NA,Traced,13146,acetylcholine,19082,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
21075,673,399,2864,673,3537,399,acetylcholine,497040600,sensory neuron,AbN4_R,SNxx04_AbN4_R,0.8567197,0.036330298,0.09688415,0.010065912,abdomen,"24870,15654,11052",auto,0.8567197,SN,RHS,Roughly traced,NA,NA,SNxx04,ANm,SNxx04,VFB_jrcv0g9f,unknown,NA,19,64,NA,Traced,26347,acetylcholine,17539,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
21219,573,457,3179,573,3752,457,acetylcholine,487999720,sensory neuron,AbN4_R,SNch01_AbN4_R,0.73354155,0.19122492,0.059302017,0.015931496,abdomen,"27481,14656,12193",auto,0.73354155,SN,RHS,Roughly traced,taste bristle,ppk nociceptive,SNch01,ANm,SNch01,VFB_jrcv0gdf,chemosensory,NA,1,70,NA,Traced,15803,acetylcholine,21219,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
21902,546,350,2754,546,3300,350,acetylcholine,454675055,sensory neuron,AbN4_R,SNxx14_AbN4_R,0.8893645,0.023671905,0.07955152,0.007412074,abdomen,"25342,15935,14336",auto,0.8893645,SN,RHS,Roughly traced,NA,NA,SNxx14,ANm,SNxx14,VFB_jrcv0gwe,unknown,NA,29,69,NA,Traced,13146,acetylcholine,19082,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
22139,1510,10,57,1510,1567,10,gaba,1231521388,motor neuron,NA,MNad07_AbN4_R,0.06999969,0.43545255,0.35370436,0.14084338,ANm,"30717,11657,12080",soma,0.43545255,MN,NA,Roughly traced,ad,RP2,MNad07,abdomen,MNad07,VFB_jrcv0h2z,NA,NA,NA,NA,NA,Traced,20,glutamate,14768,RHS,primary,13B,13733,complex,A4,"30717,11657,12080",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
22363,200,127,824,200,1024,127,acetylcholine,109109510,sensory neuron,AbN4_R,SNxx03_AbN4_R,0.7274768,0.06629864,0.18494052,0.021284083,abdomen,"25929,13619,13471",auto,0.7274768,SN,RHS,Prelim Roughly traced,NA,NA,SNxx03,ANm,SNxx03,VFB_jrcv0h97,unknown,NA,18,62,NA,Traced,31325,acetylcholine,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
22502,1427,240,1980,1427,3407,240,gaba,423634229,intrinsic neuron,NA,INXXX415_A4_R,0.0051718443,0.49511898,0.49570572,0.0040034787,ANm_R,"30116,10209,10300",soma,0.440877,BR,NA,Roughly traced,BR,NA,INXXX415,ANm_L,INXXX415,VFB_jrcv0hd2,NA,NA,NA,NA,NA,Traced,1429,gaba,22502,RHS,primary,TBD,22502,complex,A4,"30116,10209,10300",pred glut,,NA,NA,NA,,NA,,NA,TRUE
22628,188,268,1479,188,1667,268,gaba,288549619,sensory neuron,AbN4_R,SNxx20_AbN4_R,0.26992875,0.6721483,0.045678053,0.012244906,abdomen,"24472,11525,14145",auto,0.6721483,SN,RHS,Prelim Roughly traced,NA,NA,SNxx20,ANm,SNxx20,VFB_jrcv0hgk,unknown,NA,35,72,NA,Traced,8117,acetylcholine,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
22995,319,402,2681,319,3000,402,acetylcholine,406141647,sensory neuron,AbN4_R,SNch01_AbN4_R,0.7794892,0.14908922,0.05379343,0.01762813,abdomen,"28350,14342,11138",auto,0.7794892,SN,RHS,Roughly traced,taste bristle,ppk nociceptive,SNch01,ANm,SNch01,VFB_jrcv0hqr,chemosensory,NA,1,70,NA,Traced,15803,acetylcholine,17539,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
23035,75,284,1895,75,1970,284,acetylcholine,404452040,sensory neuron,AbN4_R,SNxx20_AbN4_R,0.76836455,0.17504725,0.038998332,0.017589845,abdomen,"29546,11631,7836",auto,0.76836455,SN,RHS,Roughly traced,NA,NA,SNxx20,ANm,SNxx20,VFB_jrcv0hrv,unknown,NA,35,72,NA,Traced,8117,acetylcholine,23035,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
23597,452,339,2656,452,3108,339,acetylcholine,380596960,sensory neuron,AbN4_R,SNxx04_AbN4_R,0.9196231,0.02136167,0.049806446,0.009208821,abdomen,"28284,14199,10680",auto,0.9196231,SN,RHS,Prelim Roughly traced,NA,NA,SNxx04,ANm,SNxx04,VFB_jrcv0i7h,unknown,NA,19,64,NA,Traced,26347,acetylcholine,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
24026,914,260,1677,914,2591,260,gaba,367323491,intrinsic neuron,NA,INXXX417_A6_R,0.0015205744,0.93943685,0.053086888,0.0059556663,ANm_R,"28225,8132,7500",soma,0.93943685,BR,NA,Roughly traced,BR,NA,INXXX417,ANm_R,INXXX417,VFB_jrcv0ije,NA,NA,NA,NA,NA,Traced,1711,gaba,22848,RHS,primary,TBD,21856,complex,A6,"28225,8132,7500",NA,,NA,NA,NA,,NA,,NA,TRUE
24272,104,280,1897,104,2001,280,acetylcholine,403687912,sensory neuron,AbN4_R,SNxx20_AbN4_R,0.64875215,0.30217132,0.03762812,0.011448418,abdomen,"24957,9498,8049",auto,0.64875215,SN,RHS,Roughly traced,NA,NA,SNxx20,ANm,SNxx20,VFB_jrcv0iq8,unknown,NA,35,72,NA,Traced,8117,acetylcholine,22631,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
24339,639,300,1702,639,2341,300,glutamate,370413791,intrinsic neuron,NA,INXXX364_A4_L,0.22623701,0.27569717,0.45118192,0.04688389,ANm_R,"20486,16652,7496",soma,0.45118192,BR,NA,Roughly traced,BR,NA,INXXX364,ANm_L,INXXX364,VFB_jrcv0is3,unknown,NA,NA,NA,NA,Traced,3321,glutamate,24339,LHS,primary,TBD,18365,complex,A4,"20486,16652,7496",pred glut,,NA,NA,NA,,NA,,NA,TRUE
24730,60,409,2732,60,2792,409,acetylcholine,337623193,sensory neuron,AbN4_R,SNxx15_AbN4_R,0.8792903,0.04583069,0.0692616,0.00561744,abdomen,"26611,12951,17695",auto,0.8792903,SN,RHS,Roughly traced,NA,NA,SNxx15,ANm,SNxx15,VFB_jrcv0j2y,unknown,NA,30,72,NA,Traced,3875,acetylcholine,24730,NA,NA,NA,13707,complex,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
24869,39,406,2847,39,2886,406,acetylcholine,363010560,sensory neuron,AbN4_R,SNxx15_AbN4_R,0.8787701,0.051765587,0.0631197,0.006344617,abdomen,"26944,8769,12737",auto,0.8787701,SN,RHS,Roughly traced,NA,NA,SNxx15,ANm,SNxx15,VFB_jrcv0j6t,unknown,NA,30,72,NA,Traced,3875,acetylcholine,24869,NA,NA,NA,13707,complex,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
25023,2644,2,7,2644,2651,2,glutamate,614755659,motor neuron,NA,MNad58_AbN4_R,0.062966734,0.3260708,0.53074926,0.08021316,ANm,"30899,13380,10536",soma,0.53074926,MN,NA,Roughly traced,ad,NA,MNad58,abdomen,MNad58,VFB_jrcv0jb3,NA,NA,NA,13188,NA,Traced,2,glutamate,13188,RHS,primary,TBD,20052,complex,A4,"30899,13380,10536",NA,,AbN4_R,ad,NA,,NA,,NA,TRUE
25184,157,279,1350,157,1507,279,acetylcholine,322405977,sensory neuron,AbN4_R,SNxx21_AbN4_R,0.52105176,0.34946698,0.11288582,0.016595429,abdomen,"28290,12945,13269",auto,0.52105176,SN,RHS,Roughly traced,NA,NA,SNxx21,ANm,SNxx21,VFB_jrcv0jfk,unknown,NA,36,73,NA,Traced,5118,acetylcholine,25184,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
25218,191,291,1407,191,1598,291,acetylcholine,320074999,sensory neuron,AbN4_R,SNxx21_AbN4_R,0.54639083,0.31672218,0.112064786,0.02482224,abdomen,"26249,13922,15193",auto,0.54639083,SN,RHS,Roughly traced,NA,NA,SNxx21,ANm,SNxx21,VFB_jrcv0jgi,unknown,NA,36,73,NA,Traced,5118,acetylcholine,25184,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
25310,519,238,1687,519,2206,238,acetylcholine,324543481,sensory neuron,AbN4_R,SNxx03_AbN4_R,0.8058861,0.043038648,0.12597474,0.025100501,abdomen,"25967,13986,14431",auto,0.8058861,SN,RHS,Prelim Roughly traced,NA,NA,SNxx03,ANm,SNxx03,VFB_jrcv0jj2,unknown,NA,18,62,NA,Traced,31325,acetylcholine,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
25326,123,442,2557,123,2680,442,acetylcholine,327902981,sensory neuron,AbN4_R,SNxx20_AbN4_R,0.5919574,0.3460744,0.054126367,0.007841834,abdomen,"21889,8896,14850",auto,0.5919574,SN,RHS,Roughly traced,NA,NA,SNxx20,ANm,SNxx20,VFB_jrcv0jji,unknown,NA,35,72,NA,Traced,8117,acetylcholine,25107,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
25511,408,261,1975,408,2383,261,acetylcholine,293421613,sensory neuron,AbN4_R,SNxx04_AbN4_R,0.89904386,0.028647203,0.062173415,0.01013553,abdomen,"28664,14068,10870",auto,0.89904386,SN,RHS,Prelim Roughly traced,NA,NA,SNxx04,ANm,SNxx04,VFB_jrcv0jon,unknown,NA,19,64,NA,Traced,26347,acetylcholine,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
26406,413,264,1873,413,2286,264,acetylcholine,278809364,sensory neuron,AbN4_R,SNxx14_AbN4_R,0.86376417,0.021620966,0.09709253,0.017522343,abdomen,"25194,15839,13666",auto,0.86376417,SN,RHS,Roughly traced,NA,NA,SNxx14,ANm,SNxx14,VFB_jrcv0kdi,unknown,NA,29,69,NA,Traced,13146,acetylcholine,19082,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
27063,350,321,2577,350,2927,321,acetylcholine,237920605,sensory neuron,AbN4_R,SNxx04_AbN4_R,0.90798724,0.024521831,0.05819603,0.009294915,abdomen,"23877,15818,9961",auto,0.90798724,SN,RHS,Prelim Roughly traced,NA,NA,SNxx04,ANm,SNxx04,VFB_jrcv0kvr,unknown,NA,19,64,NA,Traced,26347,acetylcholine,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,FALSE
