display_name,root_id,cell_representative_point_id,cell_type,cell_class,cell_sub_class,super_class,cluster,side,neurotransmitter,body_part_sensory,body_part_effector
SAxx02,720575941402226211,2545,SAxx02,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory_ascending,,right,serotonin,hind_leg,
SAxx02,720575941486460813,2799,SAxx02,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory_ascending,,left,serotonin,middle_leg,
SAxx02,720575941552842579,2844,SAxx02,multidendritic_neuron,hind_leg_multidendritic_neuron,sensory_ascending,,left,serotonin,hind_leg,
SAxx02,720575941451040122,2901,SAxx02,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory_ascending,,left,serotonin,middle_leg,
SAxx02,720575941474229297,2952,SAxx02,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory_ascending,,right,serotonin,middle_leg,
SAxx02,720575941447163317,3015,SAxx02,multidendritic_neuron,middle_leg_multidendritic_neuron,sensory_ascending,,right,serotonin,middle_leg,
SAxx02,720575941473812576,3080,SAxx02,multidendritic_neuron,front_leg_multidendritic_neuron,sensory_ascending,,left,serotonin,front_leg,
SAxx02,720575941392665750,3089,SAxx02,multidendritic_neuron,front_leg_multidendritic_neuron,sensory_ascending,,left,serotonin,front_leg,
SAxx02,720575941536037362,3098,SAxx02,multidendritic_neuron,front_leg_multidendritic_neuron,sensory_ascending,,right,serotonin,front_leg,
LB1a,720575941437887532,29281,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,right,acetylcholine,labellum,
LB1a,720575941415308060,29349,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,right,acetylcholine,labellum,
LB1a,720575941514246467,30771,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,left,acetylcholine,labellum,
LB1a,720575941549062205,30773,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,left,octopamine,labellum,
LB1a,720575941505209394,30774,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,left,serotonin,labellum,
LB1a,720575941589073463,30783,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,left,acetylcholine,labellum,
LB1a,720575941515252835,30785,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,left,acetylcholine,labellum,
LB1a,720575941607819885,30787,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,left,acetylcholine,labellum,
LB1a,720575941452431273,30809,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,left,acetylcholine,labellum,
LB1a,720575941560758061,31017,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,right,acetylcholine,labellum,
LB1a,720575941611667018,32021,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,left,acetylcholine,labellum,
LB1a,720575941516123907,33619,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,right,acetylcholine,labellum,
LB1a,720575941654300121,35060,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,right,acetylcholine,labellum,
LB1a,720575941604214518,35812,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,right,acetylcholine,labellum,
LB1a,720575941463362960,36040,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,left,acetylcholine,labellum,
LB1a,720575941476174385,36088,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,right,acetylcholine,labellum,
LB1a,720575941514246723,36089,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,right,acetylcholine,labellum,
LB1a,720575941474115626,36097,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,right,acetylcholine,labellum,
LB1a,720575941662198652,37523,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,right,acetylcholine,labellum,
LB1a,720575941643689573,37879,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,right,acetylcholine,labellum,
LB1a,720575941651778581,44012,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,,acetylcholine,labellum,
LB1a,720575941481070466,44019,LB1a,taste_bristle_gustatory_neuron,labellum_taste_bristle_gustatory_neuron,sensory,,,acetylcholine,labellum,
