display_name,root_id,cell_representative_point_id,cell_type,cell_class,cell_sub_class,super_class,cluster,side,neurotransmitter,body_part_sensory,body_part_effector
tibia_extension_and_long_tendon_motor_neuron,720575941549456673,8306,long_tendon_muscle_ltm_B,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,acetylcholine,,hind_leg
tibia_extension_and_long_tendon_motor_neuron,720575941512935779,11590,long_tendon_muscle_B,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941547132040,11593,long_tendon_muscle_B_tibia,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941611652627,12106,long_tendon_muscle_B_tibia,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941474769204,12110,tergotrochanter_extensor_PDMN,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941488203209,12884,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,right,gaba,,front_leg
tibia_extension_and_long_tendon_motor_neuron,720575941439667986,12889,long_tendon_muscle_B_femur,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,right,gaba,,front_leg
tibia_extension_and_long_tendon_motor_neuron,720575941501926706,12907,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,right,gaba,,front_leg
tibia_extension_and_long_tendon_motor_neuron,720575941561433746,12910,tarsus_levator_D,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,right,gaba,,front_leg
tibia_extension_and_long_tendon_motor_neuron,720575941655736344,12968,long_tendon_muscle_B_femur,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,gaba,,hind_leg
tibia_extension_and_long_tendon_motor_neuron,720575941549915252,13091,tergotrochanter_extensor,leg_motor_neuron,middle_leg_motor_neuron,motor,front leg,right,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941436960735,14936,accessory_tibia_flexor_B,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941542738524,15532,long_tendon_muscle_B,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941638063391,15533,long_tendon_muscle_B_femur,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941591037547,15538,long_tendon_muscle_B,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,acetylcholine,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941573296822,19692,long_tendon_muscle_B,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,acetylcholine,,hind_leg
tibia_extension_and_long_tendon_motor_neuron,720575941447103669,19695,long_tendon_muscle_B_femur,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,gaba,,hind_leg
tibia_extension_and_long_tendon_motor_neuron,720575941478187841,20497,tibia_extensor_SETi,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,glutamate,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941432965902,22727,tibia_extensor_FETi,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941507209029,22829,long_tendon_muscle_B,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,acetylcholine,,hind_leg
tibia_extension_and_long_tendon_motor_neuron,720575941470212471,22992,tibia_extensor_FETi,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,right,gaba,,hind_leg
tibia_extension_and_long_tendon_motor_neuron,720575941488287797,23780,tibia_extensor_FETi,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,right,gaba,,front_leg
tibia_extension_and_long_tendon_motor_neuron,720575941610567597,24753,long_tendon_muscle_ltm_B,leg_motor_neuron,hind_leg_motor_neuron,motor,middle-hind leg,left,gaba,,hind_leg
tibia_extension_and_long_tendon_motor_neuron,720575941640958053,24786,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,middle-hind leg,right,gaba,,front_leg
tibia_extension_and_long_tendon_motor_neuron,720575941517661356,37981,long_tendon_muscle_B_femur,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941479987619,41747,long_tendon_muscle_B_femur,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,right,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941680979133,41759,long_tendon_muscle_B_femur,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
tibia_extension_and_long_tendon_motor_neuron,720575941580680825,41762,long_tendon_muscle_B,leg_motor_neuron,middle_leg_motor_neuron,motor,middle-hind leg,left,gaba,,middle_leg
leg_tactile,720575941552945235,4901,SNta38,bristle_neuron,middle_leg_bristle_neuron,sensory,,right,acetylcholine,middle_leg,
leg_tactile,720575941638121247,22234,SNta28,bristle_neuron,middle_leg_bristle_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941439757330,22331,SNta21,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_tactile,720575941579354233,22356,SNta28,bristle_neuron,middle_leg_bristle_neuron,sensory,,right,acetylcholine,middle_leg,
leg_tactile,720575941562599687,22363,SNta44,bristle_neuron,middle_leg_bristle_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941406005360,22458,SNpp45,hair_plate_neuron,middle_leg_hair_plate_neuron,sensory,,right,acetylcholine,middle_leg,
leg_tactile,720575941533068810,22465,SNta25,bristle_neuron,front_leg_bristle_neuron,sensory,,right,acetylcholine,front_leg,
leg_tactile,720575941446820628,23026,SNta45,bristle_neuron,middle_leg_bristle_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941565152054,25127,SNpp52,hair_plate_neuron,hind_leg_hair_plate_neuron,sensory,,right,acetylcholine,hind_leg,
