UMAP1,UMAP2,id,top_nt,nerve,region,super_class,side,super_cluster,hemilineage,cell_function,cell_function_detailed,body_part_effector,composite_cell_type,cell_class,cell_sub_class,cell_type,label,nerve_side,unordered_cluster,cluster,colours,body_part_effector2
8.136444175743282,-0.7335795125286246,720575941535103978,serotonin,left_maxillary-labial_nerve,central_brain,visceral_circulatory,left,ingestion-digestion,putative_primary,feeding,NA,digestive tract,DNg28,subesophageal_zone_neurosecretory_cell,digestive_tract_neurosecretory_cell,DNg28,digestive tract,left,6,EFF_04,#79B2E0,digestive tract
6.394954288505734,-0.004498001031127075,720575941535119809,octopamine,left_dorsal_metathoracic_nerve,ventral_nerve_cord,motor,left,abdomen-ovulation,TBD,haltere_motor,NA,unknown,MNxm03,unknown_motor_neuron,NA,MNxm03,unknown,left,3,EFF_05,#9C9286,NA
5.085375869774045,-0.278556223801818,720575941535262179,octopamine,"left_second_abdominal_nerve, right_second_abdominal_nerve",ventral_nerve_cord,visceral_circulatory,right,feeding-endocrine,00B,unknown,NA,abdomen,EN00B025,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B025,abdomen,right,11,EFF_06,#55B151,abdomen
8.49925621797961,-1.9793705305378104,720575941535342563,octopamine,left_pharyngeal_nerve,central_brain,motor,left,ingestion-digestion,putative_primary,pharynx_motor,NA,pharynx,MNx02,pharynx_motor_neuron,NA,MNx02,pharynx,left,14,EFF_02,#EF9334,pharynx
-2.4875330085523712,2.1830865183551644,720575941535409178,gaba,left_first_abdominal_nerve,ventral_nerve_cord,motor,left,flight-steering,16B,haltere_steering,NA,haltere steering,MNhm42,haltere_motor_neuron,haltere_steering_neuron,MNhm42,haltere steering,left,4,EFF_08,#3D9D98,haltere steering
-0.48966923902112147,2.3589621821124886,720575941535457256,octopamine,right_posterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,visceral_circulatory,right,flight-energy-power,03B,unknown,NA,wing,efferent_pdmn_neuron,ventral_nerve_cord_neurosecretory_cell,wing_neurosecretory_cell,efferent_pdmn_neuron,wing,right,4,EFF_08,#3D9D98,wing
7.646459186577023,0.2894251385410165,720575941535790314,peptide,left_fourth_abdominal_nerve,ventral_nerve_cord,visceral_circulatory,left,energy homeostasis,TBD,diuresis_stress_tolerance_pain_threshold,"diuresis_stress_tolerance_pain_threshold_Dh44,Lk",abdomen,MNad38,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,MNad38,abdomen,left,6,EFF_04,#79B2E0,abdomen
6.1635142212144745,-0.8356833419124747,720575941535835736,octopamine,abdominal_nerve_trunk,ventral_nerve_cord,motor,left,thoracic-abdominal,TBD,unknown,NA,unknown thoracic abdominal,ENXXX226,unknown_thoracic_abdominal_motor_neuron,NA,ENXXX226,unknown thoracic abdominal,left,11,EFF_06,#55B151,NA
-2.778463756538211,-3.1261932811062003,720575941535897098,acetylcholine,right_mesothoracic_leg_nerve,ventral_nerve_cord,motor,right,middle-hind leg,15B,leg_motor,leg_motor_flex_femur_tibia_joint,middle leg,accessory_tibia_flexor_B,leg_motor_neuron,middle_leg_motor_neuron,accessory_tibia_flexor_B,middle leg,right,2,EFF_10,#695B52,middle leg
6.483697498344601,0.5223419705112313,720575941535900353,octopamine,abdominal_nerve_trunk,ventral_nerve_cord,visceral_circulatory,left,abdomen-ovulation,TBD,ovulation,NA,reproductive tract,abd_Dsx_OA,ventral_nerve_cord_neurosecretory_cell,reproductive_tract_neurosecretory_cell,abd_Dsx_OA,reproductive tract,left,3,EFF_05,#9C9286,NA
6.58349045565051,0.21721876055792322,720575941536359602,glutamate,abdominal_nerve_trunk,ventral_nerve_cord,visceral_circulatory,left,abdomen-ovulation,TBD,ovulation,NA,reproductive tract,abd_Dsx_OA,ventral_nerve_cord_neurosecretory_cell,reproductive_tract_neurosecretory_cell,abd_Dsx_OA,reproductive tract,left,3,EFF_05,#9C9286,NA
1.686652595304669,1.3524142542560433,720575941536453106,gaba,left_fourth_abdominal_nerve,ventral_nerve_cord,motor,left,abdomen motor 1,06A,unknown,NA,abdomen,MNad10,abdomen_motor_neuron,NA,MNad10,abdomen,left,5,EFF_07,#B56FCC,abdomen
-2.799705898261844,-2.4507185181896354,720575941536577880,gaba,right_mesothoracic_leg_nerve,ventral_nerve_cord,motor,right,middle-hind leg,20B.21B.22B,leg_motor,leg_motor_move_coxa_posterior,middle leg,sternal_posterior_rotator_MesoLN_dorsal_5,leg_motor_neuron,middle_leg_motor_neuron,sternal_posterior_rotator_MesoLN_dorsal_5,middle leg,right,2,EFF_10,#695B52,middle leg
7.073768699669064,1.3288461008746957,720575941536777187,gaba,abdominal_nerve_trunk,ventral_nerve_cord,motor,right,abdomen-ureter,TBD,unknown,NA,abdomen,MNad53,abdomen_motor_neuron,NA,MNad53,abdomen,right,3,EFF_05,#9C9286,abdomen
9.047663772606075,-3.3809319695751334,720575941536822514,gaba,left_maxillary-labial_nerve,central_brain,motor,left,NA,putative_primary,proboscis_motor,proboscis_motor_proboscis_positioning,proboscis,MN1,proboscis_motor_neuron,NA,MN1,proboscis,left,12,EFF_01,#7E378C,proboscis
-8.043575679755985,0.27273035437658777,720575941536923624,gaba,left_prothoracic_accessory_nerve,ventral_nerve_cord,motor,left,front leg,24B.25B,leg_motor,leg_motor_flex_coxa_trochanter_joint,front leg,trochanter_flexor_ProAN,leg_motor_neuron,front_leg_motor_neuron,trochanter_flexor_ProAN,front leg,left,8,EFF_14,#41A4D5,front leg
2.0889731814495933,1.2443887034137582,720575941536986866,gaba,abdominal_nerve_trunk,ventral_nerve_cord,motor,right,abdomen motor 1,TBD,unknown,NA,abdomen,MNad05,abdomen_motor_neuron,NA,MNad05,abdomen,right,5,EFF_07,#B56FCC,abdomen
-5.873677646613895,4.242179993696961,720575941537008370,gaba,left_mesothoracic_leg_nerve,ventral_nerve_cord,motor,left,middle-hind leg,24B.25B,leg_motor,leg_motor_flex_coxa_trochanter_joint,middle leg,accessory_trochanter_flexor,leg_motor_neuron,middle_leg_motor_neuron,accessory_trochanter_flexor,middle leg,left,1,EFF_13,#CF603E,middle leg
-6.364306842780887,4.061342362471375,720575941537495489,glutamate,left_metathoracic_leg_nerve,ventral_nerve_cord,motor,left,middle-hind leg,24B.25B,leg_motor,leg_motor_move_coxa_posterior_lateral,hind leg,pleural_remotor_and_abductor_dorsomedial_ribbon,leg_motor_neuron,hind_leg_motor_neuron,pleural_remotor_and_abductor_dorsomedial_ribbon,hind leg,left,1,EFF_13,#CF603E,hind leg
4.617657745384396,-0.42786764710351477,720575941538026109,serotonin,right_corpus_cardiacum_nerve,central_brain,visceral_circulatory,left,feeding-endocrine,putative_primary,unknown,unknown_Hug,retrocerebral complex,SEZ_NSC_Hugin,subesophageal_zone_neurosecretory_cell,retrocerebral_complex_neurosecretory_cell,SEZ_NSC_Hugin,retrocerebral complex,right,11,EFF_06,#55B151,retrocerebral complex
-1.881689941383182,-2.564804788521972,720575941538082453,gaba,right_metathoracic_leg_nerve,ventral_nerve_cord,motor,right,middle-hind leg,19A,leg_motor,leg_motor_flex_femur_tibia_joint,hind leg,tibia_flexor,leg_motor_neuron,hind_leg_motor_neuron,tibia_flexor,hind leg,right,2,EFF_10,#695B52,hind leg
-3.765500461555301,-5.120078679017272,720575941538128626,octopamine,right_prothoracic_leg_nerve,ventral_nerve_cord,motor,right,front leg,15B,leg_motor,leg_motor_pull_long_tendon,front leg,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,long_tendon_muscle_B,front leg,right,7,EFF_11,#E92F2F,front leg
-6.3712991828687775,3.3611117640216683,720575941538762701,gaba,left_metathoracic_leg_nerve,ventral_nerve_cord,motor,left,middle-hind leg,20B.21B.22B,leg_motor,leg_motor_flex_coxa_trochanter_joint,hind leg,trochanter_flexor_posterior_soma,leg_motor_neuron,hind_leg_motor_neuron,trochanter_flexor_posterior_soma,hind leg,left,1,EFF_13,#CF603E,hind leg
-6.530003940559207,3.7446690836627816,720575941538992021,gaba,left_metathoracic_leg_nerve,ventral_nerve_cord,motor,left,middle-hind leg,TBD,leg_motor,leg_motor_move_coxa_anterior,hind leg,sternal_anterior_rotator_ventrolateral_ribbon,leg_motor_neuron,hind_leg_motor_neuron,sternal_anterior_rotator_ventrolateral_ribbon,hind leg,left,1,EFF_13,#CF603E,hind leg
-1.7334064597852816,-2.662720795563903,720575941539565916,gaba,right_metathoracic_leg_nerve,ventral_nerve_cord,motor,right,middle-hind leg,08A,leg_motor,leg_motor_extend_tibia_tarsus_joint,hind leg,tarsus_depressor_B,leg_motor_neuron,hind_leg_motor_neuron,tarsus_depressor_B,hind leg,right,2,EFF_10,#695B52,hind leg
-6.596054470039188,-3.221376653603759,720575941539792220,gaba,right_cervical_nerve,central_brain,motor,left,head-eye-antenna,putative_primary,neck_motor,neck_motor_neck_pitch,neck motor neck pitch,CvN6,neck_motor_neuron,neck_pitch_motor_neuron,CvN6,neck motor neck pitch,right,9,EFF_12,#F35438,NA
5.382201993965329,-0.27734458058282385,720575941539828828,octopamine,"left_second_abdominal_nerve, right_second_abdominal_nerve",ventral_nerve_cord,visceral_circulatory,left,abdomen-ovulation,00B,unknown,NA,abdomen,EN00B024,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B024,abdomen,right,11,EFF_06,#55B151,abdomen
6.594832027458371,1.4589165487964486,720575941539999693,octopamine,abdominal_nerve_trunk,ventral_nerve_cord,visceral_circulatory,left,energy homeostasis,00B,unknown,NA,abdomen,EN00B026,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B026,abdomen,left,3,EFF_05,#9C9286,abdomen
6.724456871055783,1.2853697577197885,720575941540066333,octopamine,abdominal_nerve_trunk,ventral_nerve_cord,visceral_circulatory,left,abdomen-ovulation,00B,unknown,NA,abdomen,EN00B026,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B026,abdomen,left,3,EFF_05,#9C9286,abdomen
1.7018025164834867,1.44171488673285,720575941540889037,acetylcholine,left_fourth_abdominal_nerve,ventral_nerve_cord,motor,left,abdomen motor 1,06A,unknown,NA,abdomen,MNad01,abdomen_motor_neuron,NA,MNad01,abdomen,left,5,EFF_07,#B56FCC,abdomen
-0.680276309943973,1.987517241545472,720575941541136077,glutamate,NA,ventral_nerve_cord,visceral_circulatory,left,flight-energy-power,27X,myomodulation_energy_metabolism,myomodulation_energy_metabolism_FMRFa,neurohemal complex,EN27X010,ventral_nerve_cord_neurosecretory_cell,neurohemal_complex_neurosecretory_cell,EN27X010,neurohemal complex,left,13,EFF_09,#FAC240,neurohemal complex
2.2212914769880188,1.001862887450013,720575941542184477,gaba,right_fourth_abdominal_nerve,ventral_nerve_cord,motor,right,abdomen motor 1,TBD,unknown,NA,abdomen,MNad14,abdomen_motor_neuron,NA,MNad14,abdomen,right,5,EFF_07,#B56FCC,abdomen
-0.9330667609937777,3.009367589064393,720575941542328837,acetylcholine,left_mesothoracic_accessory_nerve,ventral_nerve_cord,motor,left,flight-energy-power,03B,wing_power,NA,wing power,DVM2a-b,wing_motor_neuron,wing_power_motor_neuron,DVM2a-b,wing power,left,4,EFF_08,#3D9D98,wing power
1.5762033705942045,1.1602224150379037,720575941542351621,gaba,abdominal_nerve_trunk,ventral_nerve_cord,motor,right,abdomen motor 1,TBD,unknown,NA,abdomen,MNad16,abdomen_motor_neuron,NA,MNad16,abdomen,right,5,EFF_07,#B56FCC,abdomen
-2.255753433204471,2.426242236204896,720575941542412805,gaba,left_anterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,left,flight-steering,16B,wing_steering,wing_steering_tonic_wing_steering,wing steering,b3,wing_motor_neuron,wing_steering_motor_neuron,b3,wing steering,left,4,EFF_08,#3D9D98,wing steering
-5.693622028327762,3.696074132033143,720575941542417500,gaba,left_mesothoracic_leg_nerve,ventral_nerve_cord,motor,left,middle-hind leg,15B,leg_motor,leg_motor_flex_femur_tibia_joint,middle leg,accessory_tibia_flexor_B,leg_motor_neuron,middle_leg_motor_neuron,accessory_tibia_flexor_B,middle leg,left,1,EFF_13,#CF603E,middle leg
-7.840361988044559,0.16260600478247156,720575941542454876,gaba,left_prothoracic_leg_nerve,ventral_nerve_cord,motor,left,front leg,15B,leg_motor,leg_motor_flex_femur_tibia_joint,front leg,tibia_flexor,leg_motor_neuron,front_leg_motor_neuron,tibia_flexor,front leg,left,8,EFF_14,#41A4D5,front leg
-2.443767940498172,-3.2980079612056876,720575941542738524,gaba,right_mesothoracic_leg_nerve,ventral_nerve_cord,motor,right,middle-hind leg,15B,leg_motor,leg_motor_pull_long_tendon,middle leg,long_tendon_muscle_B,leg_motor_neuron,middle_leg_motor_neuron,long_tendon_muscle_B,middle leg,right,2,EFF_10,#695B52,middle leg
-2.119576847053348,-2.1927409133236075,720575941543372649,gaba,right_metathoracic_leg_nerve,ventral_nerve_cord,motor,right,middle-hind leg,17X,leg_motor,leg_motor_extend_coxa_trochanter_joint,hind leg,trochanter_extensor_MetaLN,leg_motor_neuron,hind_leg_motor_neuron,trochanter_extensor_MetaLN,hind leg,right,2,EFF_10,#695B52,hind leg
6.1395674591295135,-0.8828672727863456,720575941543617724,octopamine,right_anterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,right,thoracic-abdominal,LB7__prim,unknown,NA,unknown thoracic abdominal,ENXXX226,unknown_thoracic_abdominal_motor_neuron,NA,ENXXX226,unknown thoracic abdominal,right,11,EFF_06,#55B151,NA
-2.853275691963016,-3.2043808659832145,720575941543648105,gaba,right_mesothoracic_leg_nerve,ventral_nerve_cord,motor,right,middle-hind leg,15B,leg_motor,leg_motor_flex_femur_tibia_joint,middle leg,accessory_tibia_flexor_B,leg_motor_neuron,middle_leg_motor_neuron,accessory_tibia_flexor_B,middle leg,right,2,EFF_10,#695B52,middle leg
-6.639925395942508,-3.309739585808959,720575941544264041,gaba,right_dorsal_prothoracic_nerve,ventral_nerve_cord,motor,right,head-eye-antenna,16B,neck_motor,neck_motor_neck_roll,neck motor neck roll,DProN3b,neck_motor_neuron,neck_roll_motor_neuron,DProN3b,neck motor neck roll,right,9,EFF_12,#F35438,NA
-1.2212981338270297,2.8907238283832406,720575941544439325,gaba,left_mesothoracic_accessory_nerve,ventral_nerve_cord,motor,left,flight-energy-power,08A,wing_tension,NA,wing tension,PS1,wing_motor_neuron,wing_tension_motor_neuron,PS1,wing tension,left,4,EFF_08,#3D9D98,wing tension
-6.484157001472293,-3.1955625972072745,720575941544483252,gaba,right_cervical_nerve,central_brain,motor,right,head-eye-antenna,putative_primary,neck_motor,neck_motor_neck_yaw,neck motor neck yaw,"CvN1,CvN2",neck_motor_neuron,neck_yaw_motor_neuron,"CvN1,CvN2",neck motor neck yaw,right,9,EFF_12,#F35438,NA
1.6766005997888456,1.3498750963886117,720575941544904116,octopamine,right_fourth_abdominal_nerve,ventral_nerve_cord,motor,right,abdomen motor 1,06A,unknown,NA,abdomen,MNad10,abdomen_motor_neuron,NA,MNad10,abdomen,right,5,EFF_07,#B56FCC,abdomen
-7.704312717414676,0.2763059178073739,720575941545479868,gaba,left_prothoracic_leg_nerve,ventral_nerve_cord,motor,left,front leg,24B.25B,leg_motor,leg_motor_flex_coxa_trochanter_joint,front leg,accessory_trochanter_flexor,leg_motor_neuron,front_leg_motor_neuron,accessory_trochanter_flexor,front leg,left,8,EFF_14,#41A4D5,front leg
8.496239746116817,-1.967203672818389,720575941545525128,acetylcholine,right_pharyngeal_nerve,central_brain,motor,right,ingestion-digestion,putative_primary,pharynx_motor,NA,pharynx,MNx02,pharynx_motor_neuron,NA,MNx02,pharynx,right,14,EFF_02,#EF9334,pharynx
9.07306917955798,-3.294786806992736,720575941545764232,acetylcholine,right_maxillary-labial_nerve,central_brain,motor,right,proboscis-antenna,putative_primary,proboscis_motor,proboscis_motor_proboscis_positioning,proboscis,MN2V,proboscis_motor_neuron,NA,MN2V,proboscis,right,12,EFF_01,#7E378C,proboscis
6.863043869041623,0.46034229189947595,720575941545785276,dopamine,abdominal_nerve_trunk,ventral_nerve_cord,motor,right,abdomen-ovulation,TBD,unknown,NA,abdomen,MNad17,abdomen_motor_neuron,NA,MNad17,abdomen,right,3,EFF_05,#9C9286,abdomen
-2.4567622298963654,2.2273131647785043,720575941546693225,octopamine,"left_dorsal_metathoracic_nerve, right_dorsal_metathoracic_nerve",neck_connective,ascending_visceral_circulatory,right,flight-energy-power,00B,unknown,NA,NA,EA00B006,ventral_nerve_cord_neurosecretory_cell,NA,EA00B006,NA,right,4,EFF_08,#3D9D98,NA
2.0861219336621177,0.8409534731586312,720575941546791969,gaba,abdominal_nerve_trunk,ventral_nerve_cord,motor,left,abdomen motor 1,06B,unknown,NA,abdomen,MNad08,abdomen_motor_neuron,NA,MNad08,abdomen,left,5,EFF_07,#B56FCC,abdomen
-1.4024180526502719,2.371841076918397,720575941546998972,gaba,left_first_abdominal_nerve,ventral_nerve_cord,motor,left,flight-steering,08A,haltere_power,NA,haltere power,hDVM MN,haltere_motor_neuron,haltere_power_neuron,hDVM MN,haltere power,left,4,EFF_08,#3D9D98,haltere power
8.903037155174435,-3.0013961753170157,720575941547120161,glutamate,right_maxillary-labial_nerve,central_brain,motor,right,proboscis-antenna,putative_primary,proboscis_motor,proboscis_motor_labellar_spreading,proboscis,MN8,proboscis_motor_neuron,NA,MN8,proboscis,right,12,EFF_01,#7E378C,proboscis
-5.610303318000613,3.408692483015809,720575941547132040,gaba,left_mesothoracic_leg_nerve,ventral_nerve_cord,motor,left,middle-hind leg,15B,leg_motor,leg_motor_pull_long_tendon,middle leg,long_tendon_muscle_B_tibia,leg_motor_neuron,middle_leg_motor_neuron,long_tendon_muscle_B_tibia,middle leg,left,1,EFF_13,#CF603E,middle leg
8.2114807014696,-1.2660952618639136,720575941547204488,acetylcholine,left_maxillary-labial_nerve,central_brain,motor,left,ingestion-digestion,putative_primary,salivary_motor,NA,salivary gland,MN13,salivary_motor_neuron,NA,MN13,salivary gland,left,14,EFF_02,#EF9334,salivary gland
8.509555900596798,0.1049180069644784,720575941547282620,serotonin,left_corpus_cardiacum_nerve,central_brain,visceral_circulatory,right,energy homeostasis,DILP__prim,energy_metabolism_food_intake,"energy_metabolism_food_intake_dARC1,Ilp2,Ilp3,Ilp5",retrocerebral complex,m_NSC_DILP,pars_intercerebralis_neurosecretory_cell,retrocerebral_complex_neurosecretory_cell,m_NSC_DILP,retrocerebral complex,left,6,EFF_04,#79B2E0,retrocerebral complex
-2.1585773582227814,2.5334783831317758,720575941547315060,gaba,left_anterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,left,flight-steering,16B,wing_steering,wing_steering_phasic_wing_steering,wing steering,i1,wing_motor_neuron,wing_steering_motor_neuron,i1,wing steering,left,4,EFF_08,#3D9D98,wing steering
6.477254474662961,0.11840689570501794,720575941547348029,octopamine,abdominal_nerve_trunk,ventral_nerve_cord,visceral_circulatory,left,abdomen-ovulation,TBD,ovulation,NA,reproductive tract,abd_Dsx_OA,ventral_nerve_cord_neurosecretory_cell,reproductive_tract_neurosecretory_cell,abd_Dsx_OA,reproductive tract,left,3,EFF_05,#9C9286,NA
6.2977729683153045,-0.656307037762847,720575941547371325,glutamate,abdominal_nerve_trunk,ventral_nerve_cord,motor,left,thoracic-abdominal,putative_primary,unknown,NA,unknown thoracic abdominal,ENXXX226,unknown_thoracic_abdominal_motor_neuron,NA,ENXXX226,unknown thoracic abdominal,left,11,EFF_06,#55B151,NA
-4.21296540448743,-5.171612854890075,720575941547393825,acetylcholine,right_prothoracic_leg_nerve,ventral_nerve_cord,motor,right,front leg,15B,leg_motor,leg_motor_flex_femur_tibia_joint,front leg,tibia_flexor,leg_motor_neuron,front_leg_motor_neuron,tibia_flexor,front leg,right,7,EFF_11,#E92F2F,front leg
-1.8995837325819125,2.6035043039996957,720575941547394081,gaba,left_anterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,left,flight-steering,16B,wing_steering,wing_steering_tonic_wing_steering,wing steering,i2,wing_motor_neuron,wing_steering_motor_neuron,i2,wing steering,left,4,EFF_08,#3D9D98,wing steering
7.996255958580197,0.27055228144720544,720575941548341053,octopamine,right_corpus_cardiacum_nerve,central_brain,visceral_circulatory,left,energy homeostasis,DILP__prim,unknown,NA,retrocerebral complex,m_NSC_unknown,pars_intercerebralis_neurosecretory_cell,retrocerebral_complex_neurosecretory_cell,m_NSC_unknown,retrocerebral complex,right,6,EFF_04,#79B2E0,retrocerebral complex
-6.282500659919559,-3.2338088712017203,720575941548493857,gaba,left_cervical_nerve,central_brain,motor,left,head-eye-antenna,LB12__prim,neck_motor,neck_motor_neck_yaw,neck motor neck yaw,"CvN1,CvN2",neck_motor_neuron,neck_yaw_motor_neuron,"CvN1,CvN2",neck motor neck yaw,left,9,EFF_12,#F35438,NA
-7.734959995246707,-0.37272220461770544,720575941548546696,gaba,left_prothoracic_accessory_nerve,ventral_nerve_cord,motor,left,front leg,21A,leg_motor,leg_motor_move_coxa_posterior_lateral,front leg,pleural_remotor_and_abductor,leg_motor_neuron,front_leg_motor_neuron,pleural_remotor_and_abductor,front leg,left,8,EFF_14,#41A4D5,front leg
1.769959518813313,1.4178255835254525,720575941548856381,gaba,left_fourth_abdominal_nerve,ventral_nerve_cord,motor,right,abdomen motor 1,TBD,unknown,NA,abdomen,MNad02,abdomen_motor_neuron,NA,MNad02,abdomen,left,5,EFF_07,#B56FCC,abdomen
-7.725229656196414,-0.1802360972683097,720575941549009663,gaba,left_prothoracic_accessory_nerve,ventral_nerve_cord,motor,left,front leg,03A,leg_motor,leg_motor_move_coxa_posterior,front leg,sternal_posterior_rotator,leg_motor_neuron,front_leg_motor_neuron,sternal_posterior_rotator,front leg,left,8,EFF_14,#41A4D5,front leg
-5.699841892219363,3.2965155878742074,720575941549397247,acetylcholine,right_posterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,visceral_circulatory,left,middle-hind leg,18B,unknown,NA,wing,PSI,peripheral_intrinsic_neuron,wing_peripheral_intrinsic_neuron,PSI,wing,right,1,EFF_13,#CF603E,wing
-5.934868251777469,3.2002235689838265,720575941549456673,acetylcholine,left_metathoracic_leg_nerve,ventral_nerve_cord,motor,left,middle-hind leg,15B,leg_motor,leg_motor_pull_long_tendon,hind leg,long_tendon_muscle_ltm_B,leg_motor_neuron,hind_leg_motor_neuron,long_tendon_muscle_ltm_B,hind leg,left,1,EFF_13,#CF603E,hind leg
-3.928300296760379,-4.9346054753582145,720575941549819710,gaba,right_prothoracic_leg_nerve,ventral_nerve_cord,motor,right,front leg,15B,leg_motor,leg_motor_flex_femur_tibia_joint,front leg,accessory_tibia_flexor_B,leg_motor_neuron,front_leg_motor_neuron,accessory_tibia_flexor_B,front leg,right,7,EFF_11,#E92F2F,front leg
-2.0986551399000275,2.5445672312457894,720575941549822781,gaba,right_anterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,right,flight-steering,16B,wing_steering,wing_steering_tonic_wing_steering,wing steering,b1,wing_motor_neuron,wing_steering_motor_neuron,b1,wing steering,right,4,EFF_08,#3D9D98,wing steering
6.332792842888058,1.097267750807557,720575941549868093,serotonin,abdominal_nerve_trunk,ventral_nerve_cord,motor,left,NA,TBD,unknown,NA,abdomen,MNad17,abdomen_motor_neuron,NA,MNad17,abdomen,left,3,EFF_05,#9C9286,abdomen
-6.380949413276492,3.5277611056049203,720575941549899892,glutamate,left_first_abdominal_nerve,ventral_nerve_cord,motor,left,middle-hind leg,TBD,leg_motor,leg_motor_extend_coxa_trochanter_joint,hind leg,tergotrochanter_extensor_MetaAN,leg_motor_neuron,hind_leg_motor_neuron,tergotrochanter_extensor_MetaAN,hind leg,left,1,EFF_13,#CF603E,hind leg
-2.831037914253055,-2.9975181779186393,720575941549915252,gaba,right_posterior_dorsal_mesothoracic_nerve,ventral_nerve_cord,motor,right,middle-hind leg,TBD,leg_motor,leg_motor_extend_coxa_trochanter_joint,middle leg,tergotrochanter_extensor,leg_motor_neuron,middle_leg_motor_neuron,tergotrochanter_extensor,middle leg,right,2,EFF_10,#695B52,middle leg
-7.121637737251102,0.38520515353277673,720575941549984289,gaba,left_second_abdominal_nerve,ventral_nerve_cord,motor,left,front leg,03B,unknown,NA,abdomen,MNad33,abdomen_motor_neuron,NA,MNad33,abdomen,left,8,EFF_14,#41A4D5,abdomen
8.536179149650753,-0.318819518975463,720575941549998369,acetylcholine,right_pharyngeal_nerve_or_accessory_pharyngeal_nerve,central_brain,motor,right,ingestion-digestion,putative_primary,crop_motor,crop_motor_crop_entry,crop,CEM,crop_motor_neuron,NA,CEM,crop,right,6,EFF_04,#79B2E0,crop
8.506842220329464,0.1152787247379159,720575941550006817,serotonin,right_corpus_cardiacum_nerve,central_brain,visceral_circulatory,right,energy homeostasis,DILP__prim,energy_metabolism_food_intake,"energy_metabolism_food_intake_dARC1,Ilp2,Ilp3,Ilp5",retrocerebral complex,m_NSC_DILP,pars_intercerebralis_neurosecretory_cell,retrocerebral_complex_neurosecretory_cell,m_NSC_DILP,retrocerebral complex,right,6,EFF_04,#79B2E0,retrocerebral complex
5.91163667490405,0.6558085718829965,720575941550035828,octopamine,abdominal_nerve_trunk,ventral_nerve_cord,motor,right,abdomen-ovulation,TBD,unknown,NA,abdomen,CV1007,abdomen_motor_neuron,NA,CV1007,abdomen,right,3,EFF_05,#9C9286,abdomen
6.916988933586301,1.4036606589038705,720575941550051873,peptide,abdominal_nerve_trunk,ventral_nerve_cord,motor,left,abdomen-ureter,13B,unknown,NA,abdomen,MNad52,abdomen_motor_neuron,NA,MNad52,abdomen,left,3,EFF_05,#9C9286,abdomen
5.865888917946042,-0.2096484860698844,720575941550577780,serotonin,left_second_abdominal_nerve,ventral_nerve_cord,visceral_circulatory,left,abdomen-ovulation,TBD,unknown,NA,abdomen,ENXXX012,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,ENXXX012,abdomen,left,3,EFF_05,#9C9286,abdomen
-4.101291095710574,-5.107031222275939,720575941551010695,gaba,right_prothoracic_leg_nerve,ventral_nerve_cord,motor,right,front leg,19A,leg_motor,leg_motor_flex_femur_tibia_joint,front leg,tibia_flexor,leg_motor_neuron,front_leg_motor_neuron,tibia_flexor,front leg,right,7,EFF_11,#E92F2F,front leg
6.726318443321408,1.6029318609912728,720575941551253309,octopamine,abdominal_nerve_trunk,ventral_nerve_cord,visceral_circulatory,left,abdomen-ureter,00B,unknown,NA,abdomen,EN00B013,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B013,abdomen,left,3,EFF_05,#9C9286,abdomen
-7.874033367133914,0.12590039164618005,720575941551356570,gaba,left_ventral_prothoracic_nerve,ventral_nerve_cord,motor,left,front leg,24B.25B,leg_motor,leg_motor_flex_coxa_trochanter_joint,front leg,trochanter_flexor_VProN,leg_motor_neuron,front_leg_motor_neuron,trochanter_flexor_VProN,front leg,left,8,EFF_14,#41A4D5,front leg
5.92653449823779,0.8266094961841439,720575941551439643,gaba,abdominal_nerve_trunk,ventral_nerve_cord,motor,right,abdomen-ovulation,TBD,unknown,NA,abdomen,MNad49,abdomen_motor_neuron,NA,MNad49,abdomen,right,3,EFF_05,#9C9286,abdomen
6.206924045585812,-0.8835759422104026,720575941551611015,octopamine,left_fourth_abdominal_nerve,ventral_nerve_cord,motor,left,thoracic-abdominal,TBD,unknown,NA,unknown thoracic abdominal,ENXXX226,thoracic_abdominal_segmental_motor_neuron,NA,ENXXX226,unknown thoracic abdominal,left,11,EFF_06,#55B151,NA
