vertex_id,root_626,super_class,cell_type,betweenness
94971,720575941552764058,,,0.0
94972,720575941502727362,optic_lobe_intrinsic,T5b,0.0
94973,720575941573526600,central_brain_intrinsic,CB.FB8C2,0.0
94974,720575941412890223,ventral_nerve_cord_intrinsic,INXXX290,383.1124122307965
94975,720575941445349908,sensory,SNta09,12.240586291927118
94976,720575941611607654,optic_lobe_intrinsic,Tm20,0.0
94977,720575941580079993,visual_projection,LC18,0.0
94978,720575941476202801,ventral_nerve_cord_intrinsic,IN02A062,3.3973766696061305
94979,720575941503158834,optic_lobe_intrinsic,Tm16,0.0
94980,720575941554560666,sensory,SNch06,9.758656960238469
94981,720575941645366392,,,0.1416709366033716
94982,720575941524896770,,,0.0
94983,720575941403123056,,,0.0
94984,720575941551350783,optic_lobe_intrinsic,Tm9,0.0
94985,720575941564880226,optic_lobe_intrinsic,Mi4,0.0
94986,720575941596521920,,,5.201755163947736
94987,720575941567126130,ventral_nerve_cord_intrinsic,IN06A078,9.843657740751537
94988,720575941647775450,optic_lobe_intrinsic,Dm3v,0.0
94989,720575941508993665,,,0.0
94990,720575941631511532,,,0.0854661577314318
94991,720575941478910371,optic_lobe_intrinsic,T4a,0.0
94992,720575941610857190,,,0.0095966401650751
94993,720575941409294507,optic_lobe_intrinsic,Li05,0.0
94994,720575941486950406,,,0.0
94995,720575941519290028,,,0.0025663438527654
94996,720575941645162696,,,0.0
94997,720575941691327707,,,0.0
94998,720575941631745260,,,0.0
94999,720575941471466871,,,0.0
95000,720575941598873244,,,0.0
95001,720575941431643273,,,0.0
95002,720575941491178953,,,0.0
95003,720575941614483475,descending,DNg08_b,428.1769452068216
95004,720575941625687916,central_brain_intrinsic,"TuBu09,TuBu10",0.0
95005,720575941484123133,,,0.0
95006,720575941526662840,sensory,SNta02,5.99661654681715
95007,720575941604864190,,,0.0
95008,720575941521759479,sensory,SNta43,6.235122348088831
95009,720575941477234794,optic_lobe_intrinsic,T4c,0.0
95010,720575941593354789,optic_lobe_intrinsic,T5b,0.0
95011,720575941657673552,sensory,SNpp17,5.715754695141719
95012,720575941550690622,optic_lobe_intrinsic,Tlp1,0.0
95013,720575941503990210,,,0.0
95014,720575941572910920,optic_lobe_intrinsic,Tm9,0.0
95015,720575941514423555,,,0.0
95016,720575941501924183,optic_lobe_intrinsic,T5a,0.0
95017,720575941605879149,,,3.168773200754239
95018,720575941460029892,optic_lobe_intrinsic,MLt1,0.026126604314168
95019,720575941585886086,sensory,JO-E,1.079808858393683
95020,720575941690504411,,,0.7571054662960137
95021,720575941527845798,ventral_nerve_cord_intrinsic,IN09B057,11.117000719851909
95022,720575941640556575,sensory,ORN_VA1d,0.0337485368841965
95023,720575941485254797,optic_lobe_intrinsic,T2a,0.0
95024,720575941652876785,,,0.0
95025,720575941574627593,optic_lobe_intrinsic,Li11,0.0
95026,720575941511991761,optic_lobe_intrinsic,T4a,0.0
95027,720575941438106453,optic_lobe_intrinsic,Dm3p,0.0
95028,720575941568277806,central_brain_intrinsic,AVLP149,8.469484855735274
95029,720575941448056669,ascending,AN07B072,18.000245095224763
95030,720575941578742005,central_brain_intrinsic,KCapbp-ap1,0.0003216985684413
95031,720575941482197443,central_brain_intrinsic,CB.FB8C0,0.0
95032,720575941624985226,motor,DVM2a-b,41.8038007446833
95033,720575941491026121,,,0.0
95034,720575941654633689,optic_lobe_intrinsic,T1,0.0
95035,720575941504528805,optic_lobe_intrinsic,T5d,0.0
95036,720575941542271773,optic_lobe_intrinsic,Dm2,0.0
95037,720575941550190142,central_brain_intrinsic,KCg-m,0.0
95038,720575941405005168,sensory_ascending,SAchxx,0.6130169690211906
95039,720575941572265886,,,0.0
95040,720575941470111863,ventral_nerve_cord_intrinsic,IN11B014,2.4954721769027737
95041,720575941586891486,sensory,unknown,30.84479043628447
95042,720575941721824314,,,0.0
95043,720575941501721138,ventral_nerve_cord_intrinsic,w-cHIN,21.0945970606919
95044,720575941626332729,,,0.0
95045,720575941476295745,,,0.0005889816173233
95046,720575941493030576,optic_lobe_intrinsic,Tm4,0.0
95047,720575941567976562,optic_lobe_intrinsic,Li06,0.0
95048,720575941452149882,,,0.0
95049,720575941562610856,sensory,ORN_DM2,0.1569945646257968
95050,720575941510805008,central_brain_intrinsic,AVLP486,2.0640344730544244
95051,720575941547371325,motor,ENXXX226,8.170222852607056
95052,720575941561370280,optic_lobe_intrinsic,Tm3,0.0
95053,720575941489477351,,,1.240264657725086
95054,720575941458019999,central_brain_intrinsic,KCg-d,0.0
95055,720575941512885324,central_brain_intrinsic,KCg-m,0.0
95056,720575941469716747,visual_projection,LCe03,0.0
95057,720575941603596478,visual_projection,LC10b,0.0
95058,720575941448890461,central_brain_intrinsic,KCg-m,0.0
95059,720575941534800618,descending,DNge071,97.8000755709238
95060,720575941497546209,optic_lobe_intrinsic,Tm3,0.0018348623853211
95061,720575941574640136,ascending,AN07B069,33.29739665814896
95062,720575941412281455,central_brain_intrinsic,KCab,0.0
95063,720575941458685087,sensory,JO-C,11.65064432764956
95064,720575941583008607,,,0.0
95065,720575941413977116,ventral_nerve_cord_intrinsic,IN01B099,7.950542505513848
95066,720575941670286001,optic_lobe_intrinsic,C3,0.0
95067,720575941512917713,sensory,SNxx03,9.01486164000191
95068,720575941433092878,visual_projection,LPC1,0.0150203480700843
95069,720575941466401622,ventral_nerve_cord_intrinsic,IN08B093,135.28511487558367
95070,720575941565145191,sensory,SNch09,0.2869589233589577
95071,720575941535878170,optic_lobe_intrinsic,Mi15,0.0
95072,720575941552378686,optic_lobe_intrinsic,Tm20,0.0
95073,720575941506516037,visual_projection,LC12,0.0
95074,720575941512211665,optic_lobe_intrinsic,T5b,0.0
95075,720575941527069954,,,0.0
95076,720575941546550377,,,0.2653791772080905
95077,720575941483923130,,,0.0
95078,720575941462356112,,,0.0
95079,720575941644291666,central_brain_intrinsic,CB2660,6.454303272591173
95080,720575941531623883,,,0.0101346331279488
95081,720575941625888138,central_brain_intrinsic,KCab,0.0
95082,720575941607228525,,,0.0044301436912267
95083,720575941688253080,ventral_nerve_cord_intrinsic,IN03B081,132.53474078673395
95084,720575941498790729,central_brain_intrinsic,"AVLP190,AVLP191",28.38362838936931
95085,720575941477585969,,,0.0
95086,720575941565619422,optic_lobe_intrinsic,C2,0.0
95087,720575941572935945,optic_lobe_intrinsic,Tm4,0.0
95088,720575941514749443,sensory,SNxxxx,0.8280285925070927
95089,720575941504865730,visual_projection,LC10a,0.0
95090,720575941407518511,sensory,SNxx03,7.290082272674138
95091,720575941645282465,visual_projection,LLPC1,26.526034753256205
95092,720575941458651974,optic_lobe_intrinsic,Mi9,0.0
95093,720575941653606617,optic_lobe_intrinsic,Mi13,0.0
95094,720575941721933882,optic_lobe_intrinsic,T4b,0.1791452238530353
95095,720575941414914452,,,0.0
95096,720575941511052242,optic_lobe_intrinsic,TmY5a,0.0
95097,720575941537061347,,,0.0
95098,720575941554323027,optic_lobe_intrinsic,T2a,0.0
95099,720575941438827308,,,0.0
95100,720575941535319730,,,0.0
95101,720575941473849898,sensory,SNpp51,5.6429694917900735
95102,720575941679382461,optic_lobe_intrinsic,Tm3,0.0
95103,720575941536211994,central_brain_intrinsic,CB.FB6C2,2.377245206263896
95104,720575941568695922,,,0.0
95105,720575941475615041,visual_projection,LCe03,0.0
95106,720575941490939852,sensory,TPMN,3.794783097958087
95107,720575941612873692,sensory_ascending,SApp20,18.57159179032716
95108,720575941544834492,optic_lobe_intrinsic,Tm3,0.0018348623853211
95109,720575941406044590,central_brain_intrinsic,CB1957,0.0332103055217788
95110,720575941643757394,,,0.0
95111,720575941439924543,,,0.0
95112,720575941483191482,,,0.0
95113,720575941618045055,optic_lobe_intrinsic,Dm3v,0.0
95114,720575941544707260,optic_lobe_intrinsic,Mi9,0.0
95115,720575941498313339,optic_lobe_intrinsic,Tm20,0.0
95116,720575941554275411,optic_lobe_intrinsic,T5c,0.0
95117,720575941553793307,,,0.0
95118,720575941488023605,ventral_nerve_cord_intrinsic,IN09A096,27.684129377949446
95119,720575941611778150,optic_lobe_intrinsic,C3,0.0
95120,720575941614115737,visual_projection,MeTu3a,0.0
95121,720575941412473199,,,0.0
95122,720575941409351083,optic_lobe_intrinsic,T5c,0.0007022471910112
95123,720575941554483354,motor,trochanter_flexor_dorsomedial_ribbon,131.60974247448894
95124,720575941519774168,,,0.0
95125,720575941539446989,central_brain_intrinsic,KCab,0.0004440497335701
95126,720575941591237886,,,0.0
95127,720575941486978310,,,0.0
95128,720575941426566740,central_brain_intrinsic,KCab,0.0
95129,720575941488409296,,,0.0
95130,720575941558714325,optic_lobe_intrinsic,C3,0.0
95131,720575941642693970,,,0.0
95132,720575941438220885,optic_lobe_intrinsic,Mi4,0.0
95133,720575941435717164,sensory,SNta45,0.1229266031729066
95134,720575941564334343,sensory,JO-B,0.0
95135,720575941416072220,optic_lobe_intrinsic,Sm14,0.0
95136,720575941504589733,optic_lobe_intrinsic,T5c,0.0
95137,720575941497890210,visual_projection,LLPC2,0.0
95138,720575941480277634,optic_lobe_intrinsic,T2,0.0
95139,720575941552713626,visual_projection,s-LNv_b,0.002458002924637
95140,720575941580364277,,,0.0
95141,720575941450208890,optic_lobe_intrinsic,T4c,0.0
95142,720575941723004986,sensory,SNta20,1.6745952214553166
95143,720575941439661279,visual_projection,LPTe02,0.0
95144,720575941610538729,sensory,SNta09,1.7328569134880876
95145,720575941548599073,sensory,TPMN,12.16945388415568
95146,720575941686968076,visual_projection,LC10d,1.0190594883753306
95147,720575941438749663,sensory,SNta37,2.41464752589011
95148,720575941431415310,optic_lobe_intrinsic,T4a,0.0
95149,720575941531138021,optic_lobe_intrinsic,Tm4,0.0073437285976832
95150,720575941588459332,optic_lobe_intrinsic,Tm21,0.0
95151,720575941639078005,,,0.0
95152,720575941641031967,optic_lobe_intrinsic,T2,0.0
95153,720575941662026296,,,0.0030418813598859
95154,720575941429916591,optic_lobe_intrinsic,T2,0.0
95155,720575941623252332,optic_lobe_intrinsic,T4a,0.0
95156,720575941553066631,,,0.0
95157,720575941644276344,optic_lobe_intrinsic,Dm1,0.0
95158,720575941535337498,optic_lobe_intrinsic,C3,0.0
95159,720575941518426284,central_brain_intrinsic,KCab,0.0
95160,720575941568054830,,,0.0
95161,720575941499411529,,,0.0
95162,720575941654505689,sensory,ORN_VL1,37.8211114254004
95163,720575941436623122,optic_lobe_intrinsic,T4d,0.0
95164,720575941471305280,central_brain_intrinsic,CB1861,0.0
95165,720575941662613628,sensory,SNxx03,5.493684079000594
95166,720575941638831135,,,0.0
95167,720575941537011861,,,0.0
95168,720575941537159144,optic_lobe_intrinsic,Mi9,0.0
95169,720575941688974604,,,0.0237263860863454
95170,720575941581362271,ascending,AN06A092,54.576721329186775
95171,720575941618563199,sensory,SNta31,12.45892586215712
95172,720575941506129221,central_brain_intrinsic,KCab,0.000469263256687
95173,720575941527558310,,,13.017106730377051
95174,720575941477276212,,,0.0
95175,720575941551211838,optic_lobe_intrinsic,T4d,0.0
95176,720575941593093157,central_brain_intrinsic,CB2043,0.5277517258410077
95177,720575941429581527,sensory,SNta37,2.792988381930832
95178,720575941615369625,central_brain_intrinsic,CB1236,1.860834105156006
95179,720575941619731170,sensory,SNxxxx,1.8591272265693888
95180,720575941484274173,,,0.0
95181,720575941563251090,sensory,SNta19,11.381262902582392
95182,720575941511862225,visual_projection,LC13,0.0
95183,720575941528825988,,,0.0
95184,720575941653824273,,,0.6793381995559497
95185,720575941612151725,central_brain_intrinsic,CB1413,2.2020782126187832
95186,720575941589716791,sensory,SNta44,6.807226207133178
95187,720575941526244774,optic_lobe_intrinsic,Tm3,0.0
95188,720575941483944189,central_brain_intrinsic,VLPl&p1_posterior_60,0.071081033090303
95189,720575941588809540,optic_lobe_intrinsic,T2a,0.0
95190,720575941407547439,sensory,JO-E,0.3685312246146376
95191,720575941443709098,optic_lobe_intrinsic,T5c,0.0
95192,720575941526483789,central_brain_intrinsic,CB2910,0.0
95193,720575941577912409,,,0.0047277618665407
95194,720575941504191575,,,0.0
95195,720575941531685067,visual_projection,MeTu4a,0.2563780112606076
95196,720575941502631819,,,0.0
95197,720575941474768682,central_brain_intrinsic,SLP340,0.0
95198,720575941605907309,,,0.0
95199,720575941503368508,optic_lobe_intrinsic,T4b,0.0
95200,720575941499334625,,,0.0
95201,720575941505170226,,,0.0
95202,720575941655540948,,,0.0
95203,720575941491500464,optic_lobe_intrinsic,Mi4,0.0
95204,720575941504458044,optic_lobe_intrinsic,T5a,0.0
95205,720575941610662118,optic_lobe_intrinsic,Tm20,0.0
95206,720575941393042436,sensory,,0.0461709388540545
95207,720575941557838756,descending,DNg86,518.5538127481553
95208,720575941586758724,central_brain_intrinsic,KCapbp-m,0.0
95209,720575941610064102,motor,tarsus_depressor_B,204.6150158832525
95210,720575941499198945,,,0.0
95211,720575941590922536,visual_projection,LC13,0.0
95212,720575941632388293,,,0.0
95213,720575941650958613,sensory,BM_InOm,1.4090936900554698
95214,720575941569606644,optic_lobe_intrinsic,Tm3,0.0
95215,720575941563012498,optic_lobe_intrinsic,T5b,0.0
95216,720575941641548645,,,0.0
95217,720575941578487377,,,0.0
95218,720575941593502166,,,0.0
95219,720575941641104159,,,0.0
95220,720575941732146475,,,0.7564651399143716
95221,720575941612225299,central_brain_intrinsic,KCg-m,0.0028358651873763
95222,720575941441981531,,,0.0
95223,720575941409201579,optic_lobe_intrinsic,T5b,0.0
95224,720575941516816787,,,15.762767480361555
95225,720575941576462518,,,0.001231527093596
95226,720575941591867020,,,0.0
95227,720575941589971596,optic_lobe_intrinsic,Dm15,0.0
95228,720575941539805389,optic_lobe_intrinsic,Dm3v,0.0
95229,720575941509870546,,,0.0
95230,720575941574472118,optic_lobe_intrinsic,T5c,0.0
95231,720575941565633031,,,0.0
95232,720575941578206545,,,0.2960982103294403
95233,720575941702757850,optic_lobe_intrinsic,Dm10,0.0
95234,720575941479200642,optic_lobe_intrinsic,T5c,0.0
95235,720575941499599177,,,0.0
95236,720575941495655111,central_brain_intrinsic,KCg-m,0.0
95237,720575941463655437,ventral_nerve_cord_intrinsic,INXXX407,18.38836509046604
95238,720575941412849263,central_brain_intrinsic,"PFNm,PFNp",0.0
95239,720575941572589896,sensory,JO-E,1.9735193356093423
95240,720575941536273690,optic_lobe_intrinsic,TmY4,0.0037526305186076
95241,720575941507019333,optic_lobe_intrinsic,Dm3v,0.0
95242,720575941535299416,,,0.0
95243,720575941513084153,optic_lobe_intrinsic,C2,0.0
95244,720575941478322818,central_brain_intrinsic,KCapbp-ap1,5.1964248596965285e-05
95245,720575941654987220,sensory,ORN_VM4,1.894318911376479
95246,720575941554310171,,,0.0165063006848049
95247,720575941666269939,optic_lobe_intrinsic,T5d,0.0
95248,720575941541438818,optic_lobe_intrinsic,C3,0.0
95249,720575941463093136,,,0.0
95250,720575941476622878,central_brain_intrinsic,CB2993,5.242544871258882
95251,720575941439177439,,,0.3624787514865046
95252,720575941589918860,,,0.0
95253,720575941575966863,,,0.0
95254,720575941687955468,,,0.0
95255,720575941572917769,optic_lobe_intrinsic,T4d,0.0
95256,720575941588964676,optic_lobe_intrinsic,Tm20,0.0
95257,720575941612076518,sensory,SNta45,1.6394912603055756
95258,720575941469729088,optic_lobe_intrinsic,Li04,0.0
95259,720575941681323197,optic_lobe_intrinsic,TmY9q,0.0
95260,720575941624346506,optic_lobe_intrinsic,T5b,0.0
95261,720575941587946564,,,0.0
95262,720575941482161094,sensory,SNta45,0.5330490154755455
95263,720575941585879430,optic_lobe_intrinsic,Mi15,0.0856411991795149
95264,720575941593161256,visual_projection,LC13,0.0
95265,720575941590657534,,,0.0007366482504604
95266,720575941509969874,optic_lobe_intrinsic,T5b,0.0
95267,720575941561782317,central_brain_intrinsic,DN1pE,25.48438563030118
95268,720575941604969325,ventral_nerve_cord_intrinsic,IN20A.22A063,30.673100760246108
95269,720575941565745718,,,0.0
95270,720575941545202108,,,0.0
95271,720575941617379541,optic_lobe_intrinsic,TmY5a,0.0136409525221214
95272,720575941492585854,central_brain_intrinsic,"PFNm,PFNp",0.0
95273,720575941459705503,sensory_ascending,SApp03,23.53451384209428
95274,720575941533291713,ventral_nerve_cord_intrinsic,,18.834417398763083
95275,720575941567913204,optic_lobe_intrinsic,Pm01,0.0
95276,720575941612258278,,,0.0
95277,720575941690290072,ventral_nerve_cord_intrinsic,IN23B045,457.6012209063823
95278,720575941507104606,,,0.0
95279,720575941490122037,,,0.0
95280,720575941634142395,central_brain_intrinsic,EL,0.0
95281,720575941527126438,central_brain_intrinsic,CB3873,0.0
95282,720575941570226676,optic_lobe_intrinsic,LMa5,0.0
95283,720575941560464911,,,0.0
95284,720575941448810318,optic_lobe_intrinsic,T4c,0.0
95285,720575941524421451,central_brain_intrinsic,"FS1A,FS1B",0.0263157894736842
95286,720575941496850594,optic_lobe_intrinsic,T4c,0.067235953245423
95287,720575941554975386,,,0.0
95288,720575941586437598,,,0.0
95289,720575941562723218,optic_lobe_intrinsic,T4d,0.0
95290,720575941432419681,,,0.0
95291,720575941612611993,ventral_nerve_cord_intrinsic,IN03B086,39.22753564726316
95292,720575941576325814,,,0.0
95293,720575941533670834,optic_lobe_intrinsic,Mi9,0.0
95294,720575941587726404,optic_lobe_intrinsic,T2a,0.0
95295,720575941463548941,,,0.0452858791902948
95296,720575941540010445,,,0.0
95297,720575941500318603,optic_lobe_intrinsic,T4d,0.0
95298,720575941593052011,optic_lobe_intrinsic,Tm20,0.0
95299,720575941651115281,,,0.0
95300,720575941478820714,,,0.1574447565280361
95301,720575941595104982,central_brain_intrinsic,CB2341,0.8343464609178373
95302,720575941500299659,optic_lobe_intrinsic,Mi9,0.0
95303,720575941497197793,optic_lobe_intrinsic,Tm9,0.0
95304,720575941416460060,,,0.0068589380702338
95305,720575941533928114,central_brain_intrinsic,KCab,0.0
95306,720575941614015507,,,0.0022009458358342
95307,720575941688304758,,,0.0079314353148971
95308,720575941533035237,,,19.506105270073483
95309,720575941588075844,optic_lobe_intrinsic,,0.0
95310,720575941653235729,,,0.0
95311,720575941595677477,,,1.8433234368903315
95312,720575941539643029,,,22.383904348331125
95313,720575941595031766,central_brain_intrinsic,CB2384,2.254723602974876
95314,720575941554386689,,,0.0
95315,720575941597740480,sensory,SNpp50,6.115545480858038
95316,720575941546562409,,,0.2710768022765323
95317,720575941586119814,,,12.745322569970629
95318,720575941495069310,,,5.125049901028461
95319,720575941607928685,,,0.0
95320,720575941643235941,optic_lobe_intrinsic,Tm21,0.0
95321,720575941589324100,,,0.0
95322,720575941591829032,central_brain_intrinsic,CB2888,0.0
95323,720575941493779070,optic_lobe_intrinsic,T4d,0.0
95324,720575941433341710,visual_projection,LC18,0.0
95325,720575941431654241,optic_lobe_intrinsic,TmY5a,0.0
95326,720575941510998226,optic_lobe_intrinsic,TmY3,0.0364332514112983
95327,720575941565511478,optic_lobe_intrinsic,Tm4,0.0229695244077797
95328,720575941529175684,,,0.0
95329,720575941523883083,optic_lobe_intrinsic,T2a,0.0463097109119219
95330,720575941479690915,optic_lobe_intrinsic,Dm3q,0.0
95331,720575941533072771,sensory,BM_InOm,1.0864682508048795
95332,720575941545807548,optic_lobe_intrinsic,Dm10,0.0244445225630861
95333,720575941631745723,optic_lobe_intrinsic,T4d,0.0389163247229593
95334,720575941670250929,,,0.0
95335,720575941681439677,,,0.4479419493441802
95336,720575941498405755,visual_projection,MeTu3c,0.0
95337,720575941571664712,optic_lobe_intrinsic,T5a,0.0
95338,720575941508390690,central_brain_intrinsic,CB2739,0.0
95339,720575941644952264,,,0.0
95340,720575941574107023,sensory,SNxx33,0.251171625683686
95341,720575941514147404,,,0.0
95342,720575941476682801,,,0.0
95343,720575941631290016,,,0.0
95344,720575941630393580,,,0.0
95345,720575941475586619,sensory,ORN_DL3,0.0135200056903547
95346,720575941426054484,optic_lobe_intrinsic,TmY4,0.0
95347,720575941649569301,central_brain_intrinsic,"FC1D,FC1E",0.0
95348,720575941513884506,central_brain_intrinsic,"vDeltaA,vDeltaB,vDeltaC,vDeltaD,vDeltaE,vDeltaJ,vDeltaK,vDeltaL,vDeltaM",0.0
95349,720575941468352534,sensory,JO-E,0.1019516815397127
95350,720575941437690175,central_brain_intrinsic,KCab,0.0
95351,720575941497619273,,,0.0
95352,720575941439196895,optic_lobe_intrinsic,TmY3,0.0
95353,720575941506530469,,,0.0
95354,720575941605472877,,,0.0008719634581993
95355,720575941546120380,optic_lobe_intrinsic,C2,0.0
95356,720575941489014581,,,0.0
95357,720575941534048961,,,0.0
95358,720575941691613336,,,0.0
95359,720575941428004948,,,0.01166785122009
95360,720575941542268508,,,0.0
95361,720575941498669537,,,0.0009699321047526
95362,720575941611863526,,,0.0
95363,720575941471190647,,,0.0
95364,720575941553025946,,,0.00055111600992
95365,720575941475837034,sensory,SNta20,1.233209314473327
95366,720575941475768682,ventral_nerve_cord_intrinsic,IN10B059,0.7780046524345069
95367,720575941488523728,,,0.1820352307320462
95368,720575941507344709,visual_projection,LCe01b,0.0
95369,720575941414292625,,,834.2877136885285
95370,720575941553743495,central_brain_intrinsic,PS008,0.0752119424048818
95371,720575941625860298,,,0.0
95372,720575941554133787,central_brain_intrinsic,SLP291,0.0
95373,720575941732376875,optic_lobe_intrinsic,C2,0.0
95374,720575941410718123,optic_lobe_intrinsic,Tm21,0.0
95375,720575941542565893,optic_lobe_intrinsic,Li05,0.0008275916605483
95376,720575941458462367,,,0.5687600855798812
95377,720575941626265964,central_brain_intrinsic,CB1033,0.0
95378,720575941663046524,,,0.0
95379,720575941642659272,ventral_nerve_cord_intrinsic,IN04B074,386.8426746101968
95380,720575941471028747,,,0.0
95381,720575941562076461,,,0.0
95382,720575941438827538,,,0.0
95383,720575941515334499,,,0.0
95384,720575941560376621,,,0.0
95385,720575941594240551,central_brain_intrinsic,"TuBu03,TuBu04",0.0
95386,720575941611042793,sensory,SNta20,0.1279496762454435
95387,720575941560308595,,,0.4015309062591368
95388,720575941584678110,optic_lobe_intrinsic,T5a,0.0
95389,720575941543321629,,,0.0005719679176018
95390,720575941411711147,,,0.0
95391,720575941439337279,,,0.0
95392,720575941549964543,optic_lobe_intrinsic,Li01,0.0
95393,720575941437323794,optic_lobe_intrinsic,Tm2,0.0
95394,720575941549396257,,,77.25192794604006
95395,720575941433764238,optic_lobe_intrinsic,Tm4,0.0
95396,720575941457084141,visual_projection,LCe05,0.0
95397,720575941534701338,optic_lobe_intrinsic,T5d,0.0
95398,720575941566084199,,,0.0
95399,720575941513125881,ventral_nerve_cord_intrinsic,IN03B060,40.18404734598831
95400,720575941690762136,sensory,JO-F,1021.4210730624474
95401,720575941549958717,,,0.0
95402,720575941617598165,optic_lobe_intrinsic,Li17,0.0
95403,720575941448360029,optic_lobe_intrinsic,Dm3p,0.0
95404,720575941516103683,,,0.0244961563120744
95405,720575941571286866,optic_lobe_intrinsic,Dm3q,0.0
95406,720575941544483252,motor,CvN1-3,154.03474656360078
95407,720575941564550759,central_brain_intrinsic,KCab,0.0
95408,720575941431362830,,,0.0
95409,720575941458961734,,,0.0
95410,720575941433663630,optic_lobe_intrinsic,T4d,0.0753297687118493
95411,720575941583761759,optic_lobe_intrinsic,Dm2,0.0
95412,720575941639017503,optic_lobe_intrinsic,Mi9,0.0
95413,720575941534588682,,,0.0
95414,720575941477055793,,,0.0
95415,720575941639216927,visual_projection,MTe50,0.0
95416,720575941610144685,optic_lobe_intrinsic,T4d,0.0793652266366139
95417,720575941467202390,,,0.0486777540637381
95418,720575941548574324,visual_projection,MeTu1,0.0003610108303249
95419,720575941655499225,,,0.0
95420,720575941595058469,visual_projection,LC16,0.0296911293382551
95421,720575941490379239,optic_lobe_intrinsic,T5b,0.0
95422,720575941732079659,optic_lobe_intrinsic,TmY5a,0.0
95423,720575941624784236,optic_lobe_intrinsic,TmY5a,0.0046819562304082
95424,720575941430260728,sensory,ORN_VM4,0.1494056844333189
95425,720575941412972433,optic_lobe_intrinsic,C3,0.0570646404703204
95426,720575941500681099,optic_lobe_intrinsic,T2,0.0
95427,720575941540742349,,,0.0
95428,720575941477360180,sensory,SNta04,2.320028940249712
95429,720575941467321366,,,0.0
95430,720575941552452926,,,0.0
95431,720575941429900425,optic_lobe_intrinsic,Tm16,0.0
95432,720575941516327770,central_brain_intrinsic,SLP376,0.0093050763746094
95433,720575941668563163,optic_lobe_intrinsic,Mi4,0.0
95434,720575941482306045,optic_lobe_intrinsic,Mi13,0.0
95435,720575941555220900,optic_lobe_intrinsic,LPi01,0.0271836335349119
95436,720575941527182436,,,0.0
95437,720575941490055989,,,0.0
95438,720575941643617125,central_brain_intrinsic,LHAV4g1c,7.567158531971244e-05
95439,720575941478933098,,,0.0151109560107977
95440,720575941543129117,,,2.6927902873954856
95441,720575941505111831,optic_lobe_intrinsic,T5c,0.0231357080245437
95442,720575941650243861,optic_lobe_intrinsic,T4a,0.0750482279483141
95443,720575941578526553,,,0.0
95444,720575941578102873,optic_lobe_intrinsic,Dm2,0.0073642815420098
95445,720575941487867088,optic_lobe_intrinsic,T1,0.0
95446,720575941645592776,,,49.73725523092287
95447,720575941540903197,optic_lobe_intrinsic,T4d,0.4036223977088926
95448,720575941555558308,optic_lobe_intrinsic,Tm4,0.0121947850792485
95449,720575941572387336,optic_lobe_intrinsic,LPi09,0.0
95450,720575941462712845,ventral_nerve_cord_intrinsic,IN03B077,0.1158133423699153
95451,720575941482844867,sensory,BM_Ant,4.45447380471321
95452,720575941513873763,optic_lobe_intrinsic,TmY10,1.106369343672764
95453,720575941591656588,,,0.0
95454,720575941626133194,,,0.0709698173621905
95455,720575941653870553,central_brain_intrinsic,KCapbp-ap1,0.0
95456,720575941497556553,optic_lobe_intrinsic,Tm4,0.0
95457,720575941450891086,central_brain_intrinsic,KCapbp-m,0.0
95458,720575941689949592,sensory,BM_InOm,2.0782830629104283
95459,720575941539315149,optic_lobe_intrinsic,Dm15,0.0
95460,720575941575163752,,,0.0
95461,720575941588624005,sensory,,6.587089069234563
95462,720575941595822449,,,0.0
95463,720575941473027882,optic_lobe_intrinsic,T4c,0.0
95464,720575941632085445,sensory,SNta42,9.501503627679211
95465,720575941479626720,,,0.0
95466,720575941659114776,,,0.0
95467,720575941599607337,sensory,SNta20,1.6990959626947395
95468,720575941516310115,sensory,,0.3819768638269707
95469,720575941592121896,central_brain_intrinsic,CB3037,2.5211445200837
95470,720575941543052892,,,0.0003610108303249
95471,720575941393232132,,,0.0
95472,720575941554396755,optic_lobe_intrinsic,Dm3v,0.0
95473,720575941591849612,,,0.0264367816091954
95474,720575941574269839,optic_lobe_intrinsic,T4d,0.0
95475,720575941471790912,,,0.0
95476,720575941483417030,,,0.8368124173450713
95477,720575941526712909,optic_lobe_intrinsic,T4d,0.0
95478,720575941410399403,,,0.0071353178286993
95479,720575941541716060,central_brain_intrinsic,CB2503,2.761630646620904
95480,720575941611475018,,,0.0
95481,720575941591678092,,,0.0
95482,720575941534072074,optic_lobe_intrinsic,Tm9,0.0
95483,720575941643571656,,,0.0
95484,720575941439313887,optic_lobe_intrinsic,C3,0.0
95485,720575941669000369,central_brain_intrinsic,CB0956,4.736518976480533
95486,720575941560541299,,,2.243727675857947
95487,720575941644385480,sensory,SNxx03,23.97013398779286
95488,720575941493233790,visual_projection,MTe03,0.0
95489,720575941412246127,central_brain_intrinsic,PAM04,0.0
95490,720575941614000092,sensory,SNta07,4.854053910944089
95491,720575941571526472,optic_lobe_intrinsic,T4a,0.0
95492,720575941471361547,,,0.0
95493,720575941481040975,sensory,SNta34,11.009496556460814
95494,720575941625218442,central_brain_intrinsic,,0.0
95495,720575941604169913,,,0.3046400369521036
95496,720575941458217887,sensory,SNta43,125.27278762445064
95497,720575941437487148,visceral_circulatory,EN00B026,16.76187890550365
