display_name,root_id,cell_type,cell_class,cell_sub_class,super_class,super_cluster,side,neurotransmitter,body_part_sensory,body_part_effector
front_leg_motor_neuron,720575941559978797,sternal_posterior_rotator_miller_32,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,acetylcholine,unknown,front_leg
front_leg_motor_neuron,720575941391252886,trochanter_flexor_posterior_soma_ProAN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941595712448,sternal_posterior_rotator_miller_32,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941353301552,sternal_posterior_rotator_miller_32,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,octopamine,unknown,front_leg
front_leg_motor_neuron,720575941488205769,tibia_flexor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941568724980,trochanter_flexor_VProN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941524746573,trochanter_flexor_VProN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941574013085,trochanter_flexor_posterior_soma_ProAN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941573516296,accessory_trochanter_flexor_posterior_soma_ProLN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941556297811,tergopleural_promotor_pleural_promotor_miller_28_30,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941523368779,tergotrochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941623218172,tibia_flexor_Fast,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941504396567,trochanter_flexor_VProN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941592225831,tergopleural_promotor_pleural_promotor_miller_28_30,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941488287797,tibia_extensor_FETi,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941505568069,trochanter_flexor_ProAN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941640958053,long_tendon_muscle_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941469045111,accessory_tibia_flexor_B,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941524365337,long_tendon_muscle_A,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
front_leg_motor_neuron,720575941450546857,accessory_tibia_flexor_A,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,glutamate,unknown,front_leg
front_leg_motor_neuron,720575941508453761,trochanter_extensor,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,gaba,unknown,front_leg
front_leg_motor_neuron,720575941526437988,accessory_tibia_flexor_A_slow,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,right,octopamine,unknown,front_leg
front_leg_motor_neuron,720575941518133464,sternal_posterior_rotator,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,acetylcholine,unknown,front_leg
front_leg_motor_neuron,720575941531504357,accessory_trochanter_flexor_posterior_soma_ProLN,leg_motor_neuron,front_leg_motor_neuron,motor,front leg,left,gaba,unknown,front_leg
