1,mn_9_optogenetic_activation_rate,split_gal_4_behavioral_information,shortest_path,10_hz_mn_9_left_5,10_hz_mn_9_right_6,20_hz_mn_9_left_7,20_hz_mn_9_right_8,30_hz_mn_9_left_9,30_hz_mn_9_right_10,40_hz_mn_9_left_11,40_hz_mn_9_right_12,50_hz_mn_9_left_13,50_hz_mn_9_right_14,100_hz_mn_9_left_15,100_hz_mn_9_right_16,150_hz_mn_9_left_17,150_hz_mn_9_right_18,200_hz_mn_9_left_19,200_hz_mn_9_right_20,standard_deviation,10_hz_mn_9_left_22,10_hz_mn_9_right_23,20_hz_mn_9_left_24,20_hz_mn_9_right_25,30_hz_mn_9_left_26,30_hz_mn_9_right_27,40_hz_mn_9_left_28,40_hz_mn_9_right_29,50_hz_mn_9_left_30,50_hz_mn_9_right_31,100_hz_mn_9_left_32,100_hz_mn_9_right_33,150_hz_mn_9_left_34,150_hz_mn_9_right_35,200_hz_mn_9_left_36,200_hz_mn_9_right_37,neuron_name,flywire_id,root_id,root_783,supervoxel_id,proofread,status,pos_x,pos_y,pos_z,nucleus_id,soma_x,soma_y,soma_z,side,nerve,top_nt,flow,super_class,cell_class,cell_sub_class,cell_type,hemibrain_match,hemibrain_type,morphology_group,known_nt,known_nt_source,notes,region,hemilineage,modality,seed,top_nt_conf,optic,flywire_xyz,root_recent,dataset,soma_dcv_density,soma_dcv_count,soma_volume,cell_dcv_count,cell_dcv_avg_size,known_np,total_outputs,total_inputs,axon_outputs,dend_outputs,axon_inputs,dend_inputs,pd_outputs,pn_outputs,pd_inputs,pn_inputs,total_outputs_density,total_inputs_density,axon_outputs_density,dend_outputs_density,axon_inputs_density,dend_inputs_density,axon_length,dend_length,pd_length,pn_length,axon_width,dend_width,pd_width,pn_width,segregation_index,projection_score,root,nodes,segments,branchpoints,endpoints,cable_length,n_trees,connectors,postsynapse_side_index,presynapse_side_index,cell_dcv_density,conf_nt,conf_nt_p,top_p,gaba,acetylcholine,glutamate,octopamine,serotonin,dopamine,output_degree,input_degree,sez_class
phantom,0.6,"SS44877: 0.6; See also Shiu, Sterne et al., 2022",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phantom,720575940637763135,720575940637763135,720575940637763135,80788816075501246,1,bad_nucleus,147728,88056,1585,5871743,147728,88056,1585,right,NA,gaba,brain_intrinsic,central,NA,NA,CB0062,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.7072447,FALSE,"(147728, 88056, 1585)",720575940637763135,flywire,1.021,226,22136504,2641,180,NA,3462,734,1925,1237,76,608,0,0,0,0,1.328,0.2816,3.8699999999999997,0.9564,0.15280000000000002,0.4701,497.4,1293,63.809999999999995,80.11,0.47,0.388,0.956,0.527,0.171,41.9,1,4964,1538,749,790,2606,1,4196,1,1,1.013,gaba,0.5740000000000001,0.5760000000000001,0.53,0.2308,0.14640000000000003,0.001818,0.058640000000000005,0.03106,1219,734,sez_intrinsic
phantom,0.6,"SS44877: 0.6; See also Shiu, Sterne et al., 2022",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phantom,720575940616103218,720575940616103218,720575940616103218,79169922777040155,1,incomplete,124732,81906,2774,3241981,110528,83192,1743,left,NA,gaba,brain_intrinsic,central,NA,NA,CB0062,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.7516755,FALSE,"(124732, 81906, 2774)",720575940616103218,flywire,1.964,534,27192526,3089,179,NA,3103,1030,2785,227,613,346,0,0,0,0,1.185,0.3935,1.984,0.5559000000000001,0.43670000000000003,0.8473,1404,408.4,122.6,87.51,0.398,0.33,0.541,0.498,0.09412000000000001,17.75,1,5062,1507,731,777,2618,1,4133,1,1,1.18,gaba,0.642,0.652,0.5912,0.1848,0.1058,7.58e-4,0.04,0.07561000000000001,1097,1030,sez_intrinsic
planter,0,SS36658: 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,planter,720575940617497437,720575940634236499,720575940617497437,81351628791713150,1,NA,156016,86344,3401,6514312,156016,86344,3401,right,NA,glutamate,brain_intrinsic,central,NA,NA,CB0213,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.6793831,FALSE,"(156016, 86344, 3401)",720575940634236499,flywire,3.614,1280,35417839,3807,185,NA,4160,1697,3563,293,859,467,0,0,0,0,1.038,0.42340000000000005,2.191,0.38630000000000003,0.5283,0.6158,1626,758.4,97.22,72.02,0.394,0.366,1.08,0.51,0.08932999999999999,41.3,1,7699,2729,1312,1418,4008,1,5857,1,1,0.9498,glutamate,0.53,0.706,0.08531,0.23570000000000002,0.6294,0.0017540000000000001,0.035219999999999994,0.01088,1351,1697,sez_intrinsic
planter,0,SS36658: 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,planter,720575940628129129,720575940628129129,720575940628129129,78396141670137661,1,NA,112566,86042,4193,2690147,99888,77376,3919,left,NA,glutamate,brain_intrinsic,central,NA,NA,CB0213,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.6837732,FALSE,"(112566, 86042, 4193)",720575940628129129,flywire,3.107,1126,36237563,3615,195,NA,3545,878,2972,417,104,545,0,0,0,0,1.05,0.2601,6.196999999999999,0.301,0.21690000000000004,0.3934,479.6,1386,24.37,134.2,0.718,0.392,1.34,0.518,0.3749,28.16,1,6327,2076,1006,1071,3376,1,4423,1,1,1.071,glutamate,0.5690000000000001,0.758,0.058730000000000004,0.2461,0.6637,0.001019,0.01503,0.01414,930,878,sez_intrinsic
pleco,0,SS41967: 0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pleco,720575940615583647,720575940615583647,720575940615583647,80296303787415725,1,incomplete,140771,89719,3377,6465331,149040,80488,1721,right,NA,glutamate,brain_intrinsic,central,NA,NA,CB0572,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.5595832,FALSE,"(140771, 89719, 3377)",720575940615583647,flywire,0.8475,347,40946242,2598,147,NA,8485,1608,6351,896,923,340,0,0,0,0,1.744,0.33039999999999997,2.626,1.474,0.3817,0.5594,2418,607.8,52.06,208.8,0.388,0.364,0.874,0.542,0.022219999999999997,60.78,1,9288,2613,1262,1352,4866,1,10093,1,1,0.5339,glutamate,0.466,0.62,0.1698,0.2585,0.5331,0.0035710000000000004,0.008195,0.02493,2705,1608,sez_intrinsic
pleco,0,SS41967: 0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pleco,720575940611502286,720575940611502286,720575940611502286,78114185389021134,1,NA,108752,78560,2396,3196789,108752,78560,2396,left,NA,glutamate,brain_intrinsic,central,NA,NA,CB0572,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.4523014,FALSE,"(108752, 78560, 2396)",720575940611502286,flywire,0.6463,264,40847624,1955,139,NA,7191,1569,5144,917,823,430,0,0,0,0,1.4749999999999999,0.3219,2.3609999999999998,1.034,0.3777,0.4847,2179,887.1,109.7,148.5,0.38,0.364,0.845,0.51,0.03347,69.02,1,9453,2734,1337,1398,4874,1,8760,1,1,0.4011,glutamate,0.41200000000000003,0.548,0.20120000000000002,0.27240000000000003,0.48550000000000004,0.005282,0.018520000000000002,0.015809999999999998,2336,1569,sez_intrinsic
pringle,0,"SS43334, SS43335, SS43348: 0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pringle,720575940621218694,720575940621218694,720575940621218694,80929553564348157,1,NA,149568,88136,1947,6506098,149568,88136,1947,right,NA,glutamate,brain_intrinsic,central,NA,NA,CB0571,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.7530333,FALSE,"(149568, 88136, 1947)",720575940621218694,flywire,1.555,600,38577486,3769,174,NA,10209,1730,7149,2407,730,938,0,0,0,0,2.067,0.35019999999999996,4.407,1.269,0.45,0.4945,1622,1897,130.7,165.9,0.39,0.324,0.704,0.643,0.06379000000000001,24.54,1,9641,2670,1305,1365,4939,1,11939,1,1,0.7631,glutamate,0.528,0.703,0.11750000000000001,0.1942,0.6083999999999999,0.0037500000000000003,0.03234,0.0425,2765,1730,sez_intrinsic
pringle,0,"SS43334, SS43335, SS43348: 0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pringle,720575940611715813,720575940611715813,720575940611715813,77973791564825896,1,NA,106934,83937,2967,NA,107273,83923,2924,left,NA,glutamate,brain_intrinsic,central,NA,NA,CB0571,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.8436438,FALSE,"(106934, 83937, 2967)",720575940611715813,flywire,NA,NA,NA,4304,173,NA,9466,1638,5239,3913,267,1354,0,0,0,0,1.952,0.3379,6.191999999999999,1.3920000000000001,0.3155,0.48160000000000003,846.2,2812,90.61999999999999,161.9,0.46,0.338,0.702,0.64,0.10790000000000001,22.74,1,9358,2409,1182,1227,4848,1,11104,1,1,0.8878,glutamate,0.522,0.695,0.07805000000000001,0.1688,0.6435,0.012119999999999999,0.0267,0.06856000000000001,2485,1638,sez_intrinsic
puddle,0,"SS27600, SS46204, SS46205: 0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,puddle,720575940627739023,720575940627739023,720575940627739023,81281328766752884,1,NA,154673,87234,3248,NA,154579,87263,3241,right,NA,acetylcholine,brain_intrinsic,central,NA,NA,CB0923,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.9554825,FALSE,"(154673, 87234, 3248)",720575940627739023,flywire,NA,NA,NA,1681,134,NA,8156,4178,5697,2148,594,3040,0,0,0,0,1.501,0.769,9.053,0.6738,0.9439000000000001,0.9537000000000001,629.3,3188,47.17,87.05,0.752,0.358,0.99,0.629,0.23450000000000001,49.6,1,10345,4119,1982,2138,5433,1,12334,1,1,0.3094,acetylcholine,0.907,0.921,0.04298,0.8708000000000001,0.0279,0.006372,0.02451,0.025750000000000002,3710,4178,sez_intrinsic
puddle,0,"SS27600, SS46204, SS46205: 0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,puddle,720575940616848214,720575940616848214,720575940616848214,78747916470502717,1,NA,118468,85344,2860,NA,104321,81451,3405,left,NA,acetylcholine,brain_intrinsic,central,NA,NA,CB0923,NA,NA,NA,NA,NA,NA,midbrain,putative_primary,NA,NA,0.9357220,FALSE,"(118468, 85344, 2860)",720575940616848214,flywire,NA,NA,NA,2366,134,NA,9727,4281,5296,2396,860,2619,0,0,0,0,1.752,0.7709,6.3229999999999995,0.8683000000000001,1.027,0.9491,837.6,2759,27.62,128.6,0.53,0.378,0.616,0.766,0.13970000000000002,47.05,1,10512,4056,1957,2100,5553,1,14008,1,1,0.4261,acetylcholine,0.909,0.924,0.05460000000000001,0.8604,0.03533,0.007079,0.008667,0.03241,4871,4281,sez_intrinsic
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940620916360,720575940637546341,720575940637546341,80506860465597874,1,adequate,143564,81479,4997,5872978,141040,88064,4830,right,NA,glutamate,brain_intrinsic,central,NA,NA,CB2872,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.4476461,FALSE,"(143564, 81479, 4997)",720575940637546341,flywire,0.8347,121,14496021,892,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4476461,NA,NA,NA,NA,NA,NA,NA,612,827,sez_intrinsic
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940611783410,720575940611783410,720575940611783410,80506860465599033,1,adequate,143481,81451,4994,6517047,153088,83928,4616,right,NA,gaba,brain_intrinsic,central,NA,NA,CB2872,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.4617713,FALSE,"(143481, 81451, 4994)",720575940611783410,flywire,0.8974,116,12926874,796,155,NA,1495,700,1203,230,0,699,0,0,0,0,1.121,0.5248,5.191999999999999,0.3247,0,0.987,231.7,708.2,96.27,107.1,0.673,0.35,0.634,0.394,0.6144999999999999,96.79,1,2399,691,337,354,1334,1,2195,1,1,0.5967,glutamate,0.453,0.6,0.24540000000000003,0.1283,0.506,0.004,0.018570000000000003,0.096,618,700,sez_intrinsic
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940613735391,720575940624010339,720575940624010339,80506860465587555,1,incomplete,143600,81360,4997,6516865,152192,84520,4735,right,NA,glutamate,brain_intrinsic,central,NA,NA,CB2160,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.4692892,FALSE,"(143600, 81360, 4997)",720575940624010339,flywire,0.7555,111,14692972,824,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4692892,NA,NA,NA,NA,NA,NA,NA,557,715,sez_intrinsic
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940639621760,720575940639621760,720575940639621760,78959091690727772,1,adequate,121258,86544,4743,3254774,111840,85336,4484,left,NA,gaba,brain_intrinsic,central,NA,NA,CB2160,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.4577723,FALSE,"(121258, 86544, 4743)",720575940639621760,flywire,0.9238,115,12449231,769,147,NA,1278,762,1164,114,15,746,0,0,0,0,0.7508,0.4477,3.4259999999999997,0.12940000000000002,0.04415,0.8471000000000001,339.7,880.7,96.08,120.2,0.602,0.318,0.632,0.388,0.6906,96.96,1,3140,764,371,394,1702,1,2040,1,1,0.4518,glutamate,0.367,0.48400000000000004,0.3584,0.10810000000000002,0.44680000000000003,0.0022580000000000005,0.026450000000000005,0.055479999999999995,578,762,sez_intrinsic
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940619196848,720575940610499523,720575940610499523,78959091690726484,1,adequate,121401,86509,4743,3200678,108136,81576,4257,left,NA,gaba,brain_intrinsic,central,NA,NA,CB0981,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.5036167,FALSE,"(121401, 86509, 4743)",720575940610499523,flywire,0.4372,47,10749241,409,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5036166999999999,NA,NA,NA,NA,NA,NA,NA,545,210,sez_superior_projection
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940629081175,720575940629081175,720575940629081175,78959160410189875,1,complete,121147,86894,4743,3253418,109880,83904,4479,left,NA,gaba,brain_intrinsic,central,NA,NA,CB2872,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.5155898,FALSE,"(121147, 86894, 4743)",720575940629081175,flywire,0.8543,126,14748620,776,153,NA,1561,521,1403,158,8,513,0,0,0,0,1.1620000000000001,0.38780000000000003,5.539000000000001,0.22890000000000002,0.03159,0.7432,253.3,690.3,95.58,131,0.676,0.36,0.645,0.396,0.6452,98.43,1,2438,613,300,314,1343,1,2082,1,1,0.5778,unknown,NA,0.41700000000000004,0.42380000000000007,0.07750000000000001,0.3929,0.0016669999999999999,0.02542,0.07750000000000001,640,521,sez_intrinsic
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940639107573,720575940639107573,720575940639107573,78959091690713879,1,adequate,121301,86594,4740,3253428,109864,83720,4389,left,NA,gaba,brain_intrinsic,central,NA,NA,CB0981,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.4835575,FALSE,"(121301, 86594, 4740)",720575940639107573,flywire,0.7498,78,10402941,581,146,NA,1107,235,1037,70,19,214,0,0,0,0,0.7603,0.16140000000000002,3.0359999999999996,0.13240000000000002,0.055630000000000006,0.40490000000000004,341.6,528.6,92.24000000000001,129.3,0.435,0.336,0.488,0.346,0.5901,103.1,1,2702,483,235,249,1456,1,1342,1,1,0.399,unknown,NA,0.42400000000000004,0.38480000000000003,0.1182,0.3403,0.008485,0.056670000000000005,0.09,483,235,sez_superior_projection
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940637761213,720575940637761213,720575940637761213,80506929185059401,1,incomplete,143471,81697,4994,6919567,156592,80904,4544,right,NA,glutamate,brain_intrinsic,central,NA,NA,CB0981,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.5392180,FALSE,"(143471, 81697, 4994)",720575940637761213,flywire,0.8207,93,11332191,720,146,NA,1314,295,1272,42,16,274,0,0,0,0,0.8147000000000001,0.1829,3.2,0.05658,0.04026,0.3691,397.4,742.2,86.55,122.7,0.454,0.31,0.44,0.386,0.723,105.1,1,3001,611,298,314,1613,1,1609,1,1,0.4464,glutamate,0.43100000000000005,0.5710000000000001,0.26480000000000004,0.07857000000000001,0.5026,0.0030949999999999997,0.06571,0.08357,573,295,sez_superior_projection
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940610322040,720575940610322040,720575940610322040,78959091690717731,1,adequate,121515,86318,4740,3200714,108232,82080,4390,left,NA,glutamate,brain_intrinsic,central,NA,NA,CB2160,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.4775737,FALSE,"(121515, 86318, 4740)",720575940610322040,flywire,0.8607,115,13361178,661,145,NA,1323,512,1249,58,14,492,0,0,0,0,0.7715,0.29860000000000003,3.69,0.06819000000000001,0.04136,0.5784,338.5,850.6,108.7,136,0.424,0.318,0.568,0.37,0.7557,104,1,3162,708,347,361,1715,1,1835,1,1,0.3854,unknown,NA,0.41900000000000004,0.33059999999999995,0.09934999999999998,0.4552,9.68e-4,0.037419999999999995,0.07516000000000002,580,512,sez_intrinsic
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940629977192,720575940637436814,720575940637436814,80506929185067683,1,complete,143540,81679,4997,5874575,146496,86552,4863,right,NA,gaba,brain_intrinsic,central,NA,NA,CB2160,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.4891697,FALSE,"(143540, 81679, 4997)",720575940637436814,flywire,1.16,154,13272501,734,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48916970000000004,NA,NA,NA,NA,NA,NA,NA,428,508,sez_intrinsic
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940638604733,720575940638604733,720575940638604733,80506929185054425,1,adequate,143414,81751,4997,NA,153966,82972,4642,right,NA,gaba,brain_intrinsic,central,NA,NA,CB2872,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.4874447,FALSE,"(143414, 81751, 4997)",720575940638604733,flywire,NA,NA,NA,585,151,NA,1393,587,1093,300,9,577,0,0,0,0,1.135,0.47830000000000006,4.515,0.4595,0.03718,0.8838,242.1,652.9,104.3,117.3,0.676,0.336,0.61,0.368,0.48800000000000004,96.98,1,2177,503,247,256,1227,1,1980,1,1,0.4768,gaba,0.549,0.514,0.42540000000000006,0.07216000000000002,0.3897,0.002432,0.03162,0.07811000000000001,594,587,sez_intrinsic
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940620950554,720575940619070721,720575940619070721,78959160410185988,1,complete,120954,86886,4743,3255145,112384,84544,4625,left,NA,gaba,brain_intrinsic,central,NA,NA,CB2872,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.4779398,FALSE,"(120954, 86886, 4743)",720575940619070721,flywire,0.9765,132,13518276,692,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4779398,NA,NA,NA,NA,NA,NA,NA,494,435,sez_intrinsic
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940616455483,720575940616455483,720575940616455483,80506929185058223,1,adequate,143453,81830,4994,5873082,141392,86184,4962,right,NA,gaba,brain_intrinsic,central,NA,NA,CB0981,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.4258494,FALSE,"(143453, 81830, 4994)",720575940616455483,flywire,0.7702,90,11685982,467,156,NA,1009,252,934,73,20,231,0,0,0,0,0.86240000000000006,0.21540000000000004,2.8299999999999996,0.14830000000000002,0.06059,0.46930000000000005,330.1,492.2,85.61999999999999,73.15,0.436,0.307,0.428,0.312,0.5790000000000001,105.5,1,2175,478,231,248,1170,1,1261,1,1,0.3991,unknown,NA,0.47500000000000003,0.3962,0.07225000000000001,0.4012,0.001,0.01975,0.10700000000000001,436,252,sez_superior_projection
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940635839845,720575940635839845,720575940635839845,80506929185059485,1,adequate,143349,81749,4994,6919619,156464,82080,4348,right,NA,gaba,brain_intrinsic,central,NA,NA,CB0981,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.5211325,FALSE,"(143349, 81749, 4994)",720575940635839845,flywire,0.5734,60,10463963,473,150,NA,1082,339,965,117,19,314,0,0,0,0,0.7208,0.2258,2.5719999999999996,0.18109999999999998,0.05065000000000001,0.48610000000000003,375.2,646,80.02,133.4,0.466,0.308,0.438,0.358,0.5521,107.5,1,2807,605,295,311,1501,1,1421,1,1,0.3151,unknown,NA,0.326,0.24770000000000003,0.21050000000000002,0.3195,0.0053490000000000005,0.0507,0.1663,442,339,sez_superior_projection
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940643253271,720575940636025023,720575940643253271,78959160410181995,1,adequate,121101,86684,4740,3254164,111040,84896,4462,left,NA,gaba,brain_intrinsic,central,NA,NA,CB2872,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.5869463,FALSE,"(121101, 86684, 4740)",720575940636025023,flywire,0.8942,103,11518060,579,156,NA,1442,420,1247,195,5,414,0,0,0,0,1.222,0.356,6.252,0.33769999999999994,0.025070000000000002,0.7169,199.5,577.5,116.1,125.3,0.628,0.356,0.584,0.364,0.5823999999999999,102,1,2092,526,258,269,1180,1,1862,1,1,0.4907,unknown,NA,0.5,0.4527,0.11460000000000001,0.3877,0.001538,0.01269,0.029229999999999996,NA,NA,NA
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940638874064,720575940638874064,720575940638874064,78959160410178858,1,complete,120964,86978,4740,3253181,109600,82648,4520,left,NA,glutamate,brain_intrinsic,central,NA,NA,CB2872,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.4612333,FALSE,"(120964, 86978, 4740)",720575940638874064,flywire,1.447,204,14094463,852,156,NA,1157,525,1057,100,5,520,0,0,0,0,0.8347000000000001,0.3788,4.02,0.14220000000000002,0.01902,0.7397,262.9,703,91.53,132,0.64,0.332,0.604,0.41,0.7071999999999999,95.95,1,2494,643,310,334,1386,1,1682,1,1,0.6147,glutamate,0.33099999999999996,0.43800000000000006,0.2416,0.1153,0.4012,0.022809999999999997,0.1106,0.10810000000000002,459,525,sez_intrinsic
rocket,0,"SS29686, SS29687, SS29688: 0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket,720575940619462128,720575940627806616,720575940627806616,80506929185057666,1,adequate,143486,81548,4997,6517372,154416,83784,4434,right,NA,gaba,brain_intrinsic,central,NA,NA,CB2872,NA,NA,LB6__2,NA,NA,NA,sez,LB6,NA,NA,0.5759735,FALSE,"(143486, 81548, 4997)",720575940627806616,flywire,0.7634,102,13361803,643,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5759735,NA,NA,NA,NA,NA,NA,NA,528,538,sez_intrinsic
